,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,56146580.25,116993746.33,-404691068.6,-528892315.65
Repayment Of Debt,-1489553731.7,-1450678417.91,-1795029027.6,-1236724177.32
Issuance Of Debt,1510759900.0,1270100000.0,2021800000.0,1546027386.0
Capital Expenditure,-56132056.99,-82480331.39,-172558806.83,-488816296.09
End Cash Position,63629161.84,161605703.91,142631658.39,230524065.42
Beginning Cash Position,161605703.91,142631658.39,230524065.42,341704773.82
Effect Of Exchange Rate Changes,1055585.32,2294537.01,-1429336.84,-790803.64
Changes In Cash,-99032127.39,16679508.51,-86463070.19,-110389904.76
Financing Cash Flow,-215742213.82,-180101353.26,275990164.03,412919445.34
Net Other Financing Charges,-45674739.53,185542398.72,217092536.29,241359561.02
Cash Dividends Paid,-155273792.59,-183420334.07,-167873344.66,-136758395.54
Net Issuance Payments Of Debt,21206168.3,-180578417.91,226770972.4,309303208.68
Net Long Term Debt Issuance,21206168.3,-180578417.91,226770972.4,309303208.68
Long Term Debt Payments,-1489553731.7,-1450678417.91,-1795029027.6,-1236724177.32
Long Term Debt Issuance,1510759900.0,1270100000.0,2021800000.0,1546027386.0
Investing Cash Flow,4431449.19,-2693215.95,-130320972.45,-483233330.54
Net Other Investing Changes,32000000.0,-6000000.0,2684707.41,-1253637.25
Net Investment Purchase And Sale,-2999361.41,-6000000.0,39131091.77,-2027555.83
Sale Of Investment,14000638.59,,48531091.77,67472444.17
Purchase Of Investment,-17000000.0,-6000000.0,-9400000.0,-69500000.0
Net Business Purchase And Sale,26910715.95,47821096.17,,
Sale Of Business,26910715.95,47821096.17,,
Net PPE Purchase And Sale,-51479905.35,-44514312.12,-172136771.63,-479952137.46
Sale Of PPE,4652151.64,37966019.27,422035.2,8864158.63
Purchase Of PPE,-56132056.99,-82480331.39,-172558806.83,-488816296.09
Capital Expenditure Reported,,,,
Operating Cash Flow,112278637.24,199474077.72,-232132261.77,-40076019.56
Change In Working Capital,27363693.9,-55173143.83,-312976010.63,-113875920.35
Change In Other Current Assets,-13292153.56,-13040507.49,5203674.73,18576502.89
Change In Payable,-18193781.49,209335118.69,249923155.68,141933576.29
Change In Inventory,-4673144.45,-23183519.5,-22283569.85,-9014636.71
Change In Receivables,63522773.4,-228284235.53,-545819271.19,-265371362.82
Other Non Cash Items,157015934.57,191044838.79,174717171.4,129517283.68
Deferred Tax,,,,
Depreciation And Amortization,183323482.19,187262646.37,180670764.61,168572648.7
Amortization Cash Flow,10222497.31,11331558.05,22924113.57,20935381.26
Depreciation,173100984.88,175931088.32,157746651.04,147637267.44
Gain Loss On Investment Securities,-28778491.49,-18825359.77,-1237091.77,4464744.17
Gain Loss On Sale Of PPE,969514.54,-8882312.42,20775426.55,7974950.26
Net Income From Continuing Operations,-904972777.15,-273160594.1,-1197151681.73,-1187965552.54
Cash Flowsfromusedin Operating Activities Direct,112278637.24,199474077.72,-232132261.77,-40076019.56
Taxes Refund Paid Direct,-89850354.0,-84253412.85,-9891761.27,-29087710.5
Classesof Cash Payments,-1076128726.92,-1370346861.01,-1710351854.0,-1727796340.22
Other Cash Paymentsfrom Operating Activities,-187597969.9,-181197537.43,-279211526.48,-250494006.08
Paymentson Behalfof Employees,-251811532.12,-292253318.09,-319046723.33,-305606681.76
Paymentsto Suppliersfor Goodsand Services,-636719224.9,-896896005.49,-1112093604.19,-1171695652.38
Classesof Cash Receiptsfrom Operating Activities,1278257718.16,1654074351.58,1488111353.5,1716808031.16
Other Cash Receiptsfrom Operating Activities,102345123.08,66885756.35,77652501.17,121986168.42
Receiptsfrom Customers,1175912595.08,1587188595.23,1410458852.33,1594821862.74
