,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-2885478.381912,-17164807.253886,-4046014.664095,-8034428.102726
Tax Rate For Calcs,0.11385,0.085946,0.039867,0.105344
Normalized EBITDA,1859305458.12,1961441112.06,1664050760.08,1526955984.35
Total Unusual Items,-25344553.31,-199716053.42,-101487011.03,-76268585.34
Total Unusual Items Excluding Goodwill,-25344553.31,-199716053.42,-101487011.03,-76268585.34
Net Income From Continuing Operation Net Minority Interest,1167210009.73,1116925147.02,1005384610.79,785264078.19
Reconciled Depreciation,341876382.05,339466682.31,323776262.19,307439557.46
Reconciled Cost Of Revenue,11490215378.17,13539026478.09,13990345488.0,12121669333.52
EBITDA,1833960904.81,1761725058.64,1562563749.05,1450687399.01
EBIT,1492084522.76,1422258376.33,1238787486.86,1143247841.55
Net Interest Income,53714285.68,54419355.1,55404313.99,15540062.42
Interest Expense,11691851.39,8580865.16,3522885.22,30639200.88
Interest Income,74958276.4,69772510.21,65065982.52,50128699.16
Normalized Income,1189669084.658088,1299476393.186114,1102825607.155905,853498235.427274
Net Income From Continuing And Discontinued Operation,1167210009.73,1116925147.02,1005384610.79,785264078.19
Total Expenses,13553699462.54,15581283616.56,15852575237.29,13875230586.45
Rent Expense Supplemental,27170685.69,27574584.54,21786758.62,15279309.92
Total Operating Income As Reported,1465660743.3,1391633156.71,1217141254.15,1090763583.31
Diluted Average Shares,1012675698.0,1013727670.0,1009422300.0,1008300049.0
Basic Average Shares,1012236588.0,1013727670.0,1008308706.0,1008300049.0
Diluted EPS,1.1526,1.1018,0.996,0.7788
Basic EPS,1.1531,1.1018,0.9971,0.7788
Net Income Common Stockholders,1167210009.73,1116925147.02,1005384610.79,785264078.19
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1167210009.73,1116925147.02,1005384610.79,785264078.19
Minority Interests,-144639898.32,-175252356.6,-180633307.54,-210138060.09
Net Income Including Noncontrolling Interests,1311849908.05,1292177503.62,1186017918.33,995402138.28
Net Income Continuous Operations,1311849908.05,1292177503.62,1186017918.33,995402138.28
Tax Provision,168542763.32,121500007.55,49246683.31,117206502.39
Pretax Income,1480392671.37,1413677511.17,1235264601.64,1112608640.67
Other Non Operating Income Expenses,14731928.07,22044354.46,18123347.49,22402307.61
Special Income Charges,-25344553.31,-199716053.42,-101487011.03,-76268585.34
Other Special Charges,-1789710.31,-964015.34,-2354083.03,-1016720.2
Write Off,-59559514.28,141240988.81,86576741.32,72159216.07
Impairment Of Capital Assets,86693777.9,59439079.95,17264352.74,5126089.47
Net Non Operating Interest Income Expense,53714285.68,54419355.1,55404313.99,15540062.42
Total Other Finance Cost,9552139.33,6772289.95,6138783.31,3949435.86
Interest Expense Non Operating,11691851.39,8580865.16,3522885.22,30639200.88
Interest Income Non Operating,74958276.4,69772510.21,65065982.52,50128699.16
Operating Income,1438206603.7,1507849730.23,1208321325.75,1154512531.89
Operating Expense,2063484084.37,2042257138.47,1862229749.29,1753561252.93
Other Operating Expenses,143767417.9,141398905.82,123221320.59,178944721.43
Depreciation And Amortization In Income Statement,67045485.04,51310717.18,52141072.06,33780224.34
Amortization,24881999.59,20166342.27,20107434.19,13671076.88
Depreciation Income Statement,42163485.45,31144374.91,32033637.87,20109147.46
Research And Development,781179103.16,880891968.89,812950652.23,745776741.84
Selling General And Administration,412396216.39,428606448.19,355876620.67,271610772.46
Selling And Marketing Expense,174637241.46,180042919.55,138086926.42,120116998.87
General And Administrative Expense,237758974.93,248563528.64,217789694.25,151493773.59
Rent And Landing Fees,27170685.69,27574584.54,21786758.62,15279309.92
Gross Profit,3501690688.07,3550106868.7,3070551075.04,2908073784.82
Cost Of Revenue,11490215378.17,13539026478.09,13990345488.0,12121669333.52
Total Revenue,14991906066.24,17089133346.79,17060896563.04,15029743118.34
Operating Revenue,14991906066.24,17089133346.79,17060896563.04,15029743118.34
