,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,207591493.32,381343741.55,-91801608.3,-566987985.39
Repayment Of Debt,-3544915931.03,-3810007284.14,-2829647292.57,-2832191927.21
Issuance Of Debt,4013677548.75,3659331277.07,3392424751.71,3223182229.15
Capital Expenditure,-1197194896.88,-823861147.05,-1013183659.32,-1123984001.75
End Cash Position,2141219230.14,1753730022.04,1577985242.22,705691096.5
Beginning Cash Position,1753730022.04,1577985242.22,705691096.5,698536791.56
Effect Of Exchange Rate Changes,-1301901.69,6453247.86,4178359.62,268435.36
Changes In Cash,388791109.79,169291531.96,868115786.1,6885869.58
Financing Cash Flow,309296658.63,-129845381.66,551341893.12,242252341.47
Net Other Financing Charges,-3888028.83,220582836.06,138606917.97,4221580.76
Cash Dividends Paid,-120540571.97,-161155047.65,-142410510.1,-142219541.23
Net Issuance Payments Of Debt,468761617.72,-150676007.07,562777459.14,390990301.94
Net Long Term Debt Issuance,468761617.72,-150676007.07,562777459.14,390990301.94
Long Term Debt Payments,-3544915931.03,-3810007284.14,-2829647292.57,-2832191927.21
Long Term Debt Issuance,4013677548.75,3659331277.07,3392424751.71,3223182229.15
Investing Cash Flow,-1325291939.04,-906067974.98,-604608158.04,-792362488.25
Net Other Investing Changes,,,-7484846.57,30000000.0
Net Investment Purchase And Sale,-158145342.65,-171520898.09,393029685.81,261898443.28
Sale Of Investment,2427917456.96,1923077204.69,2048289685.81,3522270593.28
Purchase Of Investment,-2586062799.61,-2094598102.78,-1655260000.0,-3260372150.0
Net Business Purchase And Sale,,28282897.6,,-7804982.36
Sale Of Business,,28282897.6,,
Purchase Of Business,,,,-7804982.36
Net PPE Purchase And Sale,-1167146596.39,-762829974.49,-990152997.28,-1076455949.17
Sale Of PPE,30048300.49,61031172.56,23030662.04,47528052.58
Purchase Of PPE,-1197194896.88,-823861147.05,-1013183659.32,-1123984001.75
Operating Cash Flow,1404786390.2,1205204888.6,921382051.02,556996016.36
Change In Working Capital,-755121695.06,-587633251.3,-616793006.93,-540996228.55
Change In Other Current Assets,-12612121.13,-5813574.11,7992537.58,-24679541.26
Change In Payable,1541642499.17,1239696363.83,967845787.06,793954953.24
Change In Inventory,-567821247.24,-307301972.89,-265020390.16,-417353498.31
Change In Receivables,-1716330825.86,-1514214068.13,-1327610941.41,-892918142.22
Other Non Cash Items,101553897.05,110233796.98,129223643.15,114601495.77
Depreciation And Amortization,741180518.85,633295154.2,527297482.56,397575283.61
Amortization Cash Flow,40018378.55,39164503.03,37335719.43,33624409.85
Depreciation,701162140.3,594130651.17,489961763.13,363950873.76
Gain Loss On Investment Securities,-31110764.3,-85019550.81,-19061190.66,-24953010.37
Gain Loss On Sale Of PPE,18747014.72,-6654050.12,16881001.06,-18085234.69
Net Income From Continuing Operations,1086115708.33,894155518.65,700584839.8,448920183.75
Cash Flowsfromusedin Operating Activities Direct,1404786390.2,1205204888.6,921382051.02,556996016.36
Taxes Refund Paid Direct,-253820408.0,-289074276.72,-252851151.81,-68955640.73
Classesof Cash Payments,-10256916489.45,-8415724560.98,-7797329750.66,-6390636458.6
Other Cash Paymentsfrom Operating Activities,-682206753.36,-582970137.71,-584433693.57,-500840828.93
Paymentson Behalfof Employees,-2078838679.54,-1769010574.08,-1390677939.21,-1202675185.08
Paymentsto Suppliersfor Goodsand Services,-7495871056.55,-6063743849.19,-5822218117.88,-4687120444.59
Classesof Cash Receiptsfrom Operating Activities,11915523287.65,9910003726.3,8971562953.49,7016588115.69
Other Cash Receiptsfrom Operating Activities,201160136.21,199925649.62,136098068.59,133293851.84
Receiptsfrom Customers,11714363151.44,9710078076.68,8835464884.9,6883294263.85
