,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,582225094.0,586974094.0,582445394.0,582445394.0
Share Issued,582225094.0,586974094.0,582445394.0,582445394.0
Total Debt,307624189.48,130974238.81,84281467.62,52423167.16
Tangible Book Value,4085919170.71,3961953997.26,3316349965.97,2827264439.43
Invested Capital,4623081286.12,4334359685.6,3611535358.89,3094255490.93
Working Capital,1722009606.8,2230695377.01,1978834654.18,1647081993.89
Net Tangible Assets,4085919170.71,3961953997.26,3316349965.97,2827264439.43
Capital Lease Obligations,17549684.15,14660759.9,15965862.62,15556531.18
Common Stock Equity,4348717722.16,4221819406.39,3546695295.62,3062363704.42
Total Capitalization,4348717722.16,4221819406.39,3546695295.62,3062363704.42
Total Equity Gross Minority Interest,4431616609.3,4310107435.69,3612772213.94,3102889819.73
Minority Interest,82898887.14,88288029.3,66076918.32,40526115.31
Stockholders Equity,4348717722.16,4221819406.39,3546695295.62,3062363704.42
Treasury Stock,,103531260.0,1998699.0,1998699.0
Retained Earnings,2918980899.44,2788194439.95,2199699061.38,1734150192.17
Additional Paid In Capital,535594319.01,600524131.01,503422270.01,503422270.01
Capital Stock,582225094.0,586876094.0,582445394.0,582445394.0
Common Stock,582225094.0,586876094.0,582445394.0,582445394.0
Total Liabilities Net Minority Interest,2753210479.97,2572681542.93,2607527510.13,1847662691.65
Total Non Current Liabilities Net Minority Interest,286804396.17,290458014.14,249277820.33,179836752.81
Other Non Current Liabilities,106788983.98,123836359.98,73560574.68,20527820.0
Tradeand Other Payables Non Current,105000000.0,105000000.0,105000000.0,105000000.0
Non Current Deferred Revenue,56942726.19,46445887.12,54120822.45,37072033.33
Non Current Deferred Taxes Liabilities,523001.85,515007.14,630560.58,1680368.3
Long Term Debt And Capital Lease Obligation,17549684.15,14660759.9,15965862.62,15556531.18
Long Term Capital Lease Obligation,17549684.15,14660759.9,15965862.62,15556531.18
Current Liabilities,2466406083.8,2282223528.79,2358249689.8,1667825938.84
Other Current Liabilities,37591579.02,29291509.25,12540991.1,7171753.4
Current Debt And Capital Lease Obligation,290074505.33,116313478.91,68315605.0,36866635.98
Current Debt,274363563.96,112540279.21,64840063.27,31891786.51
Payables,1856590859.31,1949953535.71,2073997313.14,1515683512.01
Other Payable,116571148.17,222423922.92,118705198.28,114999326.57
Total Tax Payable,60522599.15,111335662.08,137204884.76,53091936.19
Accounts Payable,1679497111.99,1616193950.71,1818087230.1,1347592249.25
Total Assets,7184827089.27,6882788978.62,6220299724.07,4950552511.38
Total Non Current Assets,2996411398.67,2369870072.82,1883215380.09,1635644578.65
Other Non Current Assets,1148791061.23,571264676.96,231734694.3,36192648.87
Non Current Deferred Assets,24663711.24,25671968.06,31081845.77,14509568.71
Non Current Deferred Taxes Assets,109773649.25,121842986.29,104546076.22,81982296.26
Investmentin Financial Assets,67978901.22,84060877.86,54060877.86,81900000.0
Available For Sale Securities,67978901.22,84060877.86,54060877.86,81900000.0
Long Term Equity Investment,1453997.58,1453997.58,1453997.58,1467522.49
Investment Properties,66017952.69,68152352.96,76705983.69,80112219.07
Goodwill And Other Intangible Assets,262798551.45,259865409.13,230345329.65,235099264.99
Other Intangible Assets,257650878.11,254717735.79,225197656.31,229951591.65
Goodwill,5147673.34,5147673.34,5147673.34,5147673.34
Net PPE,1314933574.01,1237557803.98,1153286575.02,1104381058.26
Accumulated Depreciation,-641730799.54,-558812060.57,-460189376.94,-406768593.1
Gross PPE,1956664373.55,1796369864.55,1613475951.96,1511149651.36
Construction In Progress,227668641.21,123706985.21,130502643.24,119094458.97
Other Properties,605197206.8,576906340.56,549538128.22,528579528.42
Machinery Furniture Equipment,265420965.62,249293943.34,201129120.77,160107459.03
Buildings And Improvements,,,,
Properties,858377559.92,846462595.44,732306059.73,703368204.94
Current Assets,4188415690.6,4512918905.8,4337084343.98,3314907932.73
Other Current Assets,385033383.92,66376280.17,50405106.96,59056169.48
Prepaid Assets,16663539.23,10814024.51,24277995.34,26922944.92
Inventory,1048643179.37,1100369208.92,957563461.83,675989398.35
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,555644445.46,490567119.05,438176152.23,250801081.05
Work In Process,98560014.87,84250023.11,116316328.47,82410060.37
Raw Materials,394438719.04,525552066.76,403070981.13,342778256.93
Other Receivables,149561080.43,164918975.25,62150357.76,52344382.04
Accounts Receivable,1499188297.2,1378271833.51,1296628045.62,961709882.04
Allowance For Doubtful Accounts Receivable,-448925393.37,-364855703.76,-311459275.63,-273436983.71
Gross Accounts Receivable,1948113690.57,1743127537.27,1608087321.25,1235146865.75
Cash Cash Equivalents And Short Term Investments,1089326210.45,1792168583.44,1946059376.47,1538885155.9
Other Short Term Investments,597022728.76,240050000.0,216447589.12,1122477301.25
Cash And Cash Equivalents,492303481.69,1552118583.44,1729611787.35,416407854.65
Cash Equivalents,265638628.44,8622421.35,110326996.62,1645306.43
Cash Financial,226664853.25,1543496162.09,1619284790.73,414762548.22
