,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,121170892.0,121170892.0,121170892.0,108000000.0
Share Issued,121170892.0,121170892.0,121170892.0,108000000.0
Total Debt,555557051.96,392909649.67,398867672.45,72109492.4
Tangible Book Value,4243023724.53,4137162124.1,3735215741.82,1787252281.89
Invested Capital,4823672709.75,4511638072.5,4222225881.65,1854594063.64
Working Capital,2783531478.4,3086840889.31,2908200228.34,1215739473.33
Net Tangible Assets,4243023724.53,4137162124.1,3735215741.82,1787252281.89
Capital Lease Obligations,56270158.26,65339555.77,34648146.72,38684808.41
Common Stock Equity,4413434348.65,4291451072.5,3862022992.76,1824558771.97
Total Capitalization,4413434348.65,4291451072.5,3912022992.76,1824558771.97
Total Equity Gross Minority Interest,4413434348.65,4291451072.5,3862022992.76,1824558771.97
Stockholders Equity,4413434348.65,4291451072.5,3862022992.76,1824558771.97
Retained Earnings,1622538485.78,1576734567.72,1147418239.39,692906245.23
Additional Paid In Capital,2585444393.56,2509224393.56,2509224393.56,939456031.42
Capital Stock,121170892.0,121170892.0,121170892.0,108000000.0
Common Stock,121170892.0,121170892.0,121170892.0,108000000.0
Total Liabilities Net Minority Interest,2820506454.72,2323485782.93,2129597731.58,1314733431.8
Total Non Current Liabilities Net Minority Interest,343647755.44,294807988.67,335793261.66,227417123.22
Tradeand Other Payables Non Current,,87350000.0,87350000.0,88350000.0
Non Current Deferred Revenue,209380383.05,59546725.34,82595229.75,69759610.04
Non Current Deferred Taxes Liabilities,77997214.13,82571707.56,81199885.19,30622704.77
Long Term Debt And Capital Lease Obligation,56270158.26,65339555.77,84648146.72,38684808.41
Long Term Capital Lease Obligation,56270158.26,65339555.77,34648146.72,38684808.41
Long Term Debt,,,50000000.0,
Current Liabilities,2476858699.28,2028677794.26,1793804469.92,1087316308.58
Other Current Liabilities,136625090.68,50061160.57,119194092.07,101814430.11
Current Debt And Capital Lease Obligation,499286893.7,327570093.9,314219525.73,33424683.99
Current Debt,410238361.1,220187000.0,310202888.89,30035291.67
Payables,1777385028.06,1598800454.51,1336555881.62,930729201.36
Other Payable,48594651.58,40393196.06,43287848.68,25516044.88
Dividends Payable,,,,
Total Tax Payable,32711411.41,28289164.53,2304678.75,4729682.38
Accounts Payable,1696078965.07,1530118093.92,1290963354.19,900483474.1
Total Assets,7233940803.37,6614936855.43,5991620724.34,3139292203.77
Total Non Current Assets,1973550625.69,1499418171.86,1289616026.08,836236421.86
Other Non Current Assets,197732736.01,153030415.34,133231882.9,23217703.11
Non Current Deferred Assets,1885029.89,,,
Non Current Deferred Taxes Assets,55134401.31,49519877.06,56858854.32,31025718.43
Goodwill And Other Intangible Assets,170410624.12,154288948.4,126807250.94,37306490.08
Other Intangible Assets,170410624.12,154288948.4,126807250.94,37306490.08
Net PPE,1548387834.36,1142578931.06,972718037.92,744686510.24
Accumulated Depreciation,-414519022.93,-294190369.34,-201733523.78,-163713152.64
Gross PPE,1962906857.29,1436769300.4,1174451561.7,908399662.88
Construction In Progress,362889373.82,126172835.6,100348243.0,205298000.92
Other Properties,165114918.12,151776111.29,99579185.58,75338861.79
Machinery Furniture Equipment,1065385369.87,937303795.64,850067608.71,510293525.23
Buildings And Improvements,,,,117469274.94
Properties,369517195.48,221516557.87,124456524.41,117469274.94
Current Assets,5260390177.68,5115518683.57,4702004698.26,2303055781.91
Other Current Assets,17362738.39,417371236.9,375134051.29,23342094.13
Assets Held For Sale Current,,,,2565959.75
Prepaid Assets,89928749.81,97640224.77,186871170.44,120368189.68
Inventory,1077655119.21,913378148.35,897830816.32,499097917.53
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,299095490.3,264459096.75,300839631.6,129092174.54
Work In Process,228450982.17,168367903.35,194760469.55,126167660.04
Raw Materials,550108646.74,480551148.25,402230715.17,243838082.95
Other Receivables,651142125.21,925241996.06,581445185.5,495610609.01
Accounts Receivable,1446440746.03,1183936641.67,822777796.07,615506131.3
Allowance For Doubtful Accounts Receivable,-92232827.92,-72756852.33,-48144028.33,-36884959.29
Gross Accounts Receivable,1538673573.95,1256693494.0,870921824.4,652391090.59
Cash Cash Equivalents And Short Term Investments,1977860699.03,1577950435.82,1837945678.64,546564880.51
Other Short Term Investments,686558279.48,,722552009.48,30688532.4
Cash And Cash Equivalents,1291302419.55,1577950435.82,1115393669.16,515876348.11
Cash Equivalents,154485796.79,111283164.54,86010704.71,152388076.54
Cash Financial,1136816622.76,1466667271.28,1029382964.45,363488271.57
