,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,24761761.908226,9655893.136321,10224051.265571,-3684352.103191
Tax Rate For Calcs,0.256589,0.253295,0.252175,0.254562
Normalized EBITDA,116926242270.94,121679759702.96,105555164497.51,89404948951.54
Total Unusual Items,96503602.22,38121140.37,40543518.79,-14473310.56
Total Unusual Items Excluding Goodwill,96503602.22,38121140.37,40543518.79,-14473310.56
Net Income From Continuing Operation Net Minority Interest,82320067101.68,86228146421.62,74734071550.75,62717467870.12
Reconciled Depreciation,2238749319.79,2064828064.78,1920529698.14,1676962688.03
Reconciled Cost Of Revenue,14892277570.91,13789482367.98,11867273851.78,10093468616.63
EBITDA,117022745873.16,121717880843.33,105595708016.3,89390475640.98
EBIT,114783996553.37,119653052778.55,103675178318.16,87713512952.95
Net Interest Income,815240284.72,1470219863.34,1789503701.48,1391805826.72
Interest Expense,28734948.29,14474584.09,12624628.35,12023204.77
Interest Income,842988240.6,1476991223.18,1942301920.98,1475422303.64
Normalized Income,82248325261.36823,86199681174.38632,74703752083.22557,62728256828.57681
Net Income From Continuing And Discontinued Operation,82320067101.68,86228146421.62,74734071550.75,62717467870.12
Total Expenses,57981647233.41,55867739968.9,48602179587.66,41009882741.99
Rent Expense Supplemental,8619956.92,6393100.37,20301085.12,24919167.73
Total Operating Income As Reported,114808950164.24,119688579453.23,103708655208.38,87879521782.39
Diluted Average Shares,1253732365.0,1256237564.0,1256245950.0,1256107908.0
Basic Average Shares,1253732365.0,1256237564.0,1256245950.0,1256107908.0
Diluted EPS,65.66,68.64,59.49,49.93
Basic EPS,65.66,68.64,59.49,49.93
Net Income Common Stockholders,82320067101.68,86228146421.62,74734071550.75,62717467870.12
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,82320067101.68,86228146421.62,74734071550.75,62717467870.12
Minority Interests,-2990257731.99,-3106581604.28,-2787404727.05,-2658572087.76
Net Income Including Noncontrolling Interests,85310324833.67,89334728025.9,77521476277.8,65376039957.88
Net Income Continuous Operations,85310324833.67,89334728025.9,77521476277.8,65376039957.88
Tax Provision,29444936771.41,30303850168.56,26141077412.01,22325449790.3
Pretax Income,114755261605.08,119638578194.46,103662553689.81,87701489748.18
Other Non Operating Income Expenses,-53688559.16,-50001258.77,-46101518.57,-178032034.21
Special Income Charges,20341004.56,-22859583.98,37391556.29,-14473310.56
Other Special Charges,-3106625.19,-388852.05,479736.97,-213235.69
Write Off,-17234379.37,23248436.03,-37871293.26,14686546.25
Net Non Operating Interest Income Expense,815240284.72,1470219863.34,1789503701.48,1391805826.72
Total Other Finance Cost,-986992.41,-7703224.25,140173591.15,71593272.15
Interest Expense Non Operating,28734948.29,14474584.09,12624628.35,12023204.77
Interest Income Non Operating,842988240.6,1476991223.18,1942301920.98,1475422303.64
Operating Income,114072524657.5,118276329989.35,101958150728.79,86544076613.98
Operating Expense,43089369662.5,42078257600.92,36734905735.88,30916414125.36
Other Operating Expenses,27354227684.88,26926161474.99,22234175898.6,18495818534.22
Depreciation And Amortization In Income Statement,970754635.27,883438371.82,808903164.38,651055231.07
Amortization,289521523.31,249168259.35,196656866.73,156016278.9
Depreciation Income Statement,681233111.96,634270112.47,612246297.65,495038952.17
Research And Development,190112246.58,218375472.87,157371873.01,135185680.4
Selling General And Administration,11786882077.11,10362839420.99,9186242616.46,7280808618.87
Selling And Marketing Expense,7253499600.68,5639300059.49,4648613585.82,3297724190.94
General And Administrative Expense,4533382476.43,4723539361.5,4537629030.64,3983084427.93
Rent And Landing Fees,8619956.92,6393100.37,20301085.12,24919167.73
Gross Profit,157161894320.0,160354587590.27,138693056464.67,117460490739.34
Cost Of Revenue,14892277570.91,13789482367.98,11867273851.78,10093468616.63
Total Revenue,172054171890.91,174144069958.25,150560330316.45,127553959355.97
Operating Revenue,172054171890.91,174144069958.25,150560330316.45,127553959355.97
