,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,198559360.78,190215397.11,150668057.09,-61579213.26
Repayment Of Debt,-275869490.44,-158207860.91,-171775602.33,-80334394.2
Issuance Of Debt,9965969.1,8824067.1,11922290.93,105179193.5
Capital Expenditure,-1358684.79,-392255.71,-6160578.59,-12873149.26
End Cash Position,101984829.66,193063849.27,163594201.14,58929997.25
Beginning Cash Position,193063849.27,163594201.14,58929997.25,51044725.23
Effect Of Exchange Rate Changes,542778.85,-251599.42,1315601.14,-83440.3
Changes In Cash,-91621798.46,29721247.55,103348602.75,7968712.32
Financing Cash Flow,-288038595.36,-154075567.62,-164492792.78,57958950.94
Net Other Financing Charges,-20965848.55,-4062600.0,-4241649.93,33183264.27
Cash Dividends Paid,-1169225.47,-629173.81,-397831.45,-69112.63
Net Issuance Payments Of Debt,-265903521.34,-149383793.81,-159853311.4,24844799.3
Net Long Term Debt Issuance,-265903521.34,-149383793.81,-159853311.4,24844799.3
Long Term Debt Payments,-275869490.44,-158207860.91,-171775602.33,-80334394.2
Long Term Debt Issuance,9965969.1,8824067.1,11922290.93,105179193.5
Investing Cash Flow,-3501248.67,-6810837.65,111012759.85,-1284174.62
Net Other Investing Changes,,,113000000.0,
Net Investment Purchase And Sale,10387722.17,-7767181.94,2475993.24,10209472.13
Sale Of Investment,10387722.17,1232818.06,4372383.75,15533222.18
Purchase Of Investment,,-9000000.0,-1896390.51,-5323750.05
Net Business Purchase And Sale,-13931586.05,,,-400497.49
Purchase Of Business,-13931586.05,,,-400497.49
Net PPE Purchase And Sale,42615.21,956344.29,-4463233.39,-11093149.26
Sale Of PPE,1401300.0,1348600.0,1697345.2,1780000.0
Purchase Of PPE,-1358684.79,-392255.71,-6160578.59,-12873149.26
Capital Expenditure Reported,,,,
Operating Cash Flow,199918045.57,190607652.82,156828635.68,-48706064.0
Change In Working Capital,159748217.06,171436773.44,150982739.29,-59910011.59
Change In Other Current Assets,-48141.17,-6225363.18,-34453.29,-167.12
Change In Payable,151924064.22,165810543.75,83571019.18,-28186496.66
Change In Inventory,-1609798.9,3120838.67,-5844428.27,-25600680.87
Change In Receivables,9482092.91,8730754.2,73290601.67,-6122666.94
Other Non Cash Items,3062733.03,2536561.95,1885476.12,1108661.7
Deferred Tax,,,,
Depreciation And Amortization,9260417.3,8877761.65,8931034.62,8139540.63
Amortization Cash Flow,20299.74,20300.04,24172.41,70755.36
Depreciation,9240117.56,8857461.61,8906862.21,8068785.27
Gain Loss On Investment Securities,-184143.15,-13161409.12,223333.35,1016434.28
Gain Loss On Sale Of PPE,5856.4,-427145.03,-176459.82,-264245.79
Net Income From Continuing Operations,56456229.02,36496692.89,-6295538.35,40348594.82
Cash Flowsfromusedin Operating Activities Direct,199918045.57,190607652.82,156828635.68,-48706064.0
Taxes Refund Paid Direct,-9611830.85,4284747.54,2407668.82,-949755.37
Classesof Cash Payments,-188125814.08,-111936282.75,-220920161.39,-279920141.68
Other Cash Paymentsfrom Operating Activities,-101173284.57,-57001936.07,-164124448.91,-91600054.14
Paymentson Behalfof Employees,-22251592.57,-21496619.03,-20262399.64,-18072942.52
Paymentsto Suppliersfor Goodsand Services,-64700936.94,-33437727.65,-36533312.84,-170247145.02
Classesof Cash Receiptsfrom Operating Activities,397655690.5,298259188.03,375341128.25,232163833.05
Other Cash Receiptsfrom Operating Activities,37213906.56,57970507.86,128200917.05,44924126.86
Receiptsfrom Customers,360441783.94,240288680.17,247140211.2,187239706.19
