,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,912834110.16,1557463900.33,18009784945.7,222668660.69
Repayment Of Debt,-1836000000.0,-260000000.0,-318427353.13,-253624569.36
Issuance Of Debt,3603146046.34,1529484888.8,256751185.96,237118119.25
Capital Expenditure,-73918760.89,-212653113.39,-211898013.78,-70445370.91
End Cash Position,2835628850.52,2290002117.6,5559119565.81,540826515.65
Beginning Cash Position,2290002117.6,5559119565.81,540826515.65,554176843.08
Effect Of Exchange Rate Changes,43938792.7,69442738.71,15801825.26,-14242839.45
Changes In Cash,501687940.22,-3338560186.92,5002491224.9,892512.02
Financing Cash Flow,96205733.37,-922782117.9,-275815341.43,65001255.43
Net Other Financing Charges,-1480284601.19,-1005581473.63,107892918.31,118184133.56
Cash Dividends Paid,-190655711.78,-1186685533.07,-322032092.57,-36676428.02
Net Issuance Payments Of Debt,1767146046.34,1269484888.8,-61676167.17,-16506450.11
Net Long Term Debt Issuance,1767146046.34,1269484888.8,-61676167.17,-16506450.11
Long Term Debt Payments,-1836000000.0,-260000000.0,-318427353.13,-253624569.36
Long Term Debt Issuance,3603146046.34,1529484888.8,256751185.96,237118119.25
Investing Cash Flow,-581270664.2,-4185895082.74,-12943376393.15,-357222775.01
Net Other Investing Changes,-6146439.9,-7309334.27,6820918.88,4985764.58
Net Investment Purchase And Sale,-502070207.02,-3966514129.82,-12738762092.25,-291866073.68
Sale Of Investment,15297828880.9,10453089397.65,1243076922.94,326479349.57
Purchase Of Investment,-15799899087.92,-14419603527.47,-13981839015.19,-618345423.25
Net Business Purchase And Sale,,,,
Sale Of Business,,,,
Net PPE Purchase And Sale,-73054017.28,-212071618.65,-211435219.78,-70342465.91
Sale Of PPE,864743.61,581494.74,462794.0,102905.0
Purchase Of PPE,-73918760.89,-212653113.39,-211898013.78,-70445370.91
Capital Expenditure Reported,,,,
Operating Cash Flow,986752871.05,1770117013.72,18221682959.48,293114031.6
Change In Working Capital,360973287.34,611021029.81,818164052.15,-719230518.07
Change In Other Current Assets,71491668.74,88927025.9,882404986.22,-30380847.92
Change In Payable,89384805.65,-279880720.6,-196617865.93,361914732.63
Change In Inventory,197131392.88,400216860.14,-220915598.23,-332142096.87
Change In Receivables,2965420.07,401757864.37,353292530.09,-718622305.91
Other Non Cash Items,69685148.08,14877297.53,41706070.22,20907549.65
Deferred Tax,,,,
Depreciation And Amortization,65571393.74,105172187.35,106049144.76,89361546.9
Amortization Cash Flow,22318543.03,40901937.42,44031307.0,43036380.98
Depreciation,43252850.71,64270249.93,62017837.76,46325165.92
Gain Loss On Investment Securities,-1452092319.28,-870025882.42,232918249.96,-76072394.94
Gain Loss On Sale Of PPE,81405.79,31731157.16,19283746.17,1866620.98
Net Income From Continuing Operations,1800042144.8,1349232217.24,16484094355.96,934403047.37
Cash Flowsfromusedin Operating Activities Direct,986752871.05,1770117013.72,18221682959.48,293114031.6
Taxes Refund Paid Direct,-105238702.15,-40856737.02,-1009346659.57,15622155.52
Classesof Cash Payments,-1644423692.89,-1771094285.03,-6858573192.75,-2157722572.04
Other Cash Paymentsfrom Operating Activities,-420622327.55,-339971575.48,-544583821.9,-615604403.74
Paymentson Behalfof Employees,-536053993.71,-428782467.84,-648928763.98,-275533193.02
Paymentsto Suppliersfor Goodsand Services,-687747371.63,-1002340241.71,-5665060606.87,-1266584975.28
Classesof Cash Receiptsfrom Operating Activities,2736415266.09,3582068035.77,26089602811.8,2435214448.12
Other Cash Receiptsfrom Operating Activities,298923850.88,360620842.46,454042451.07,199888061.4
Receiptsfrom Customers,2437491415.21,3221447193.31,25635560360.73,2235326386.72
