,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-212754655.65,-84053438.01,49539554.77,214599410.56
Repayment Of Debt,-348850000.0,-613143800.0,-343077072.67,-608404040.0
Issuance Of Debt,805336008.04,612174187.21,551680040.0,615989912.67
Capital Expenditure,-509320809.14,-546886284.16,-193123465.8,-132379638.36
End Cash Position,824188419.71,778250095.54,839363856.71,804396507.67
Beginning Cash Position,778250095.54,839363856.71,804396507.67,640533621.12
Effect Of Exchange Rate Changes,25541592.25,23244973.16,-1292876.81,40027994.32
Changes In Cash,20396731.92,-84358734.33,36260225.85,123834892.23
Financing Cash Flow,224924234.82,-56977732.04,-4662083.57,-86480104.42
Net Other Financing Charges,-95550778.9,8247417.0,-106803406.56,-18657436.04
Cash Dividends Paid,-136010994.32,-64255536.25,-106461644.34,-75408541.05
Net Issuance Payments Of Debt,456486008.04,-969612.79,208602967.33,7585872.67
Net Long Term Debt Issuance,456486008.04,-969612.79,208602967.33,7585872.67
Long Term Debt Payments,-348850000.0,-613143800.0,-343077072.67,-608404040.0
Long Term Debt Issuance,805336008.04,612174187.21,551680040.0,615989912.67
Investing Cash Flow,-501093656.39,-490213848.44,-201740711.15,-136664052.27
Net Other Investing Changes,-284353.9,-3556315.01,-13659398.04,-10523686.7
Net Investment Purchase And Sale,2379928.09,368137.99,296266.84,2295892.96
Sale Of Investment,2379928.09,20368137.99,296266.84,2295892.96
Purchase Of Investment,,-20000000.0,,0.0
Net Business Purchase And Sale,,,,0.0
Purchase Of Business,,,,0.0
Net PPE Purchase And Sale,-503189230.58,-487025671.42,-188377579.95,-128436258.53
Sale Of PPE,6131578.56,59860612.74,4745885.85,3943379.83
Purchase Of PPE,-509320809.14,-546886284.16,-193123465.8,-132379638.36
Operating Cash Flow,296566153.49,462832846.15,242663020.57,346979048.92
Change In Working Capital,19824731.18,45242298.04,-153875982.35,5648511.76
Change In Other Current Assets,-12679175.81,-5009417.66,-46807233.29,-102709.82
Change In Payable,189891695.1,211385510.91,185973004.01,-129743399.93
Change In Inventory,-148291905.88,-84055928.63,-103774570.65,71307647.18
Change In Receivables,-9095882.23,-77077866.58,-189267182.42,64186974.33
Other Non Cash Items,28228379.71,-20837050.14,21494681.85,-3610882.26
Depreciation And Amortization,132680422.31,111341958.78,107070792.68,97307492.06
Amortization Cash Flow,12576308.93,16123651.65,13844143.84,11463042.37
Depreciation,120104113.38,95218307.13,93226648.84,85844449.69
Gain Loss On Investment Securities,-582879.91,2486430.67,20244283.33,12476743.4
Gain Loss On Sale Of PPE,2014940.53,-319111.52,-43708446.26,1020392.95
Net Income From Continuing Operations,70202859.5,287179279.67,247343506.58,199811493.6
Cash Flowsfromusedin Operating Activities Direct,296566153.49,462832846.15,242663020.57,346979048.92
Taxes Refund Paid Direct,66273705.06,124744747.03,39902921.2,52469899.52
Classesof Cash Payments,-3205772289.46,-3045054378.36,-2168443217.29,-2337587435.34
Other Cash Paymentsfrom Operating Activities,-251375882.45,-223609076.09,-174066885.88,-134984779.22
Paymentson Behalfof Employees,-777194437.66,-750508713.34,-557758159.96,-541561230.14
Paymentsto Suppliersfor Goodsand Services,-2177201969.35,-2070936588.93,-1436618171.45,-1661041425.98
Classesof Cash Receiptsfrom Operating Activities,3436064737.89,3383142477.48,2371203316.66,2632096584.74
Other Cash Receiptsfrom Operating Activities,46625535.13,55464176.43,39158799.11,60251686.49
Receiptsfrom Customers,3389439202.76,3327678301.05,2332044517.55,2571844898.25
