,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,16053494.72,76884039.92,171865716.23,58824705.32
Capital Expenditure,-11141911.55,-14508430.11,-19695639.28,-4075492.28
End Cash Position,110326606.01,59489936.87,66528821.44,67565871.9
Beginning Cash Position,59489936.87,66528821.44,67565871.9,47219494.55
Effect Of Exchange Rate Changes,1244342.83,709454.83,1285416.79,-398356.56
Changes In Cash,49592326.31,-7748339.4,-2322467.25,20744733.91
Financing Cash Flow,-99486295.69,-85099834.49,-26479779.12,-53228111.42
Net Other Financing Charges,-33319160.87,-402854.49,16857220.88,-229243.92
Cash Dividends Paid,-66167134.82,-84696980.0,-43337000.0,-52998867.5
Investing Cash Flow,121883215.73,-14040974.94,-167404043.64,11072647.73
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,132722959.28,-6841394.4,-148349554.8,14907410.79
Sale Of Investment,807722959.28,853318605.6,651810445.2,593407410.79
Purchase Of Investment,-675000000.0,-860160000.0,-800160000.0,-578500000.0
Net Business Purchase And Sale,,,,46038.96
Sale Of Business,,,,46038.96
Net PPE Purchase And Sale,-10839743.55,-7199580.54,-19054488.84,-3880802.02
Sale Of PPE,302168.0,7308849.57,641150.44,194690.26
Purchase Of PPE,-11141911.55,-14508430.11,-19695639.28,-4075492.28
Capital Expenditure Reported,,,,
Operating Cash Flow,27195406.27,91392470.03,191561355.51,62900197.6
Change In Working Capital,-44109472.31,25060647.63,85244523.85,-47572046.83
Change In Other Current Assets,-172699.88,1221253.68,558453.69,187509.6
Change In Payable,7701737.99,6484322.82,-64555882.64,33115168.97
Change In Inventory,6665085.05,11389488.71,-5020737.44,1462924.4
Change In Receivables,-58303595.47,5965582.42,154262690.24,-82337649.8
Other Non Cash Items,-1145511.91,-521721.72,-1198015.74,555643.21
Deferred Tax,,,,
Depreciation And Amortization,19691155.13,21561217.92,24897307.64,27524559.59
Amortization Cash Flow,992185.55,997484.76,1002383.52,1002383.52
Depreciation,18698969.58,20563733.16,23894924.12,26522176.07
Gain Loss On Investment Securities,-7067742.73,-8157045.36,-5940496.45,-4521567.56
Gain Loss On Sale Of PPE,-60619.24,-2744356.21,-152776.77,38249.21
Net Income From Continuing Operations,59240089.28,50881971.7,84560476.51,85816621.54
Cash Flowsfromusedin Operating Activities Direct,27195406.27,91392470.03,191561355.51,62900197.6
Taxes Refund Paid Direct,-14357088.49,-12968124.05,-16229907.93,-17505848.84
Classesof Cash Payments,-252698914.15,-209946517.54,-277736934.07,-424759161.74
Other Cash Paymentsfrom Operating Activities,-24348786.99,-19301992.0,-18033311.16,-20342140.08
Paymentson Behalfof Employees,-52223548.1,-49266725.43,-52105906.52,-54781311.59
Paymentsto Suppliersfor Goodsand Services,-176126579.06,-141377800.11,-207597716.39,-349635710.07
Classesof Cash Receiptsfrom Operating Activities,294251408.91,314307111.62,485528197.51,505165208.18
Other Cash Receiptsfrom Operating Activities,916069.88,2992610.22,1374624.43,1892889.88
Receiptsfrom Customers,293335339.03,311314501.4,484153573.08,503272318.3
