,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,926948297.91,31831386.29,-104408041.91,-1424656855.25
Repayment Of Debt,-3000000000.0,-1130600000.0,-1261500000.0,-928000000.0
Issuance Of Debt,4536937805.54,2888693833.38,1446986833.35,1234750666.66
Capital Expenditure,-1169990765.56,-945249705.02,-918113300.67,-1381401255.92
End Cash Position,7392627038.45,8142223160.46,10221487491.79,11207910325.69
Beginning Cash Position,8142223160.46,10221487491.79,11207910325.69,1956046914.36
Effect Of Exchange Rate Changes,,,12.65,-815588.52
Changes In Cash,-749596122.01,-2079264331.33,-986422846.55,9252678999.85
Financing Cash Flow,1084875338.46,931698470.07,145195.36,10825709188.43
Net Other Financing Charges,-36412909.35,-544438020.36,-65963417.86,10541503030.05
Cash Dividends Paid,-415649557.73,-281957342.95,-119378220.13,-22544508.28
Net Issuance Payments Of Debt,1536937805.54,1758093833.38,185486833.35,306750666.66
Net Long Term Debt Issuance,1536937805.54,1758093833.38,185486833.35,306750666.66
Long Term Debt Payments,-3000000000.0,-1130600000.0,-1261500000.0,-928000000.0
Long Term Debt Issuance,4536937805.54,2888693833.38,1446986833.35,1234750666.66
Investing Cash Flow,-3931410523.94,-3988043892.71,-1800273300.67,-1529774589.25
Net Other Investing Changes,-2762980000.0,-3050000000.0,-885200000.0,-148373333.33
Net Investment Purchase And Sale,1557241.62,7204821.16,3040000.0,
Sale Of Investment,21579633.37,7204821.16,23040000.0,
Purchase Of Investment,-20022391.75,,-20000000.0,
Net PPE Purchase And Sale,-1169987765.56,-945248713.87,-918113300.67,-1381401255.92
Sale Of PPE,3000.0,991.15,,
Purchase Of PPE,-1169990765.56,-945249705.02,-918113300.67,-1381401255.92
Operating Cash Flow,2096939063.47,977081091.31,813705258.76,-43255599.33
Change In Working Capital,-2865206346.97,-3029254523.34,-1831408172.15,-2196963641.49
Change In Other Current Assets,-75574622.68,-35060524.19,-5717652.92,-4398762.74
Change In Payable,1947593858.21,1359819962.62,386597699.36,-266813637.6
Change In Inventory,-1106838166.48,-4446757652.56,-79612323.56,71969365.16
Change In Receivables,-3630387416.02,92743690.79,-2132675895.03,-1997720606.31
Other Non Cash Items,1511591.16,35509932.7,16178565.04,31776457.98
Depreciation And Amortization,1733394799.73,1326936602.47,748722336.99,694182968.24
Amortization Cash Flow,1563726763.29,1198297138.62,668419735.99,640696064.79
Depreciation,169668036.44,128639463.85,80302601.0,53486903.45
Gain Loss On Investment Securities,-337020.4,-6797001.09,-3445333.33,-1142000.0
Gain Loss On Sale Of PPE,107999.86,4927091.42,97749.69,75923.7
Net Income From Continuing Operations,3619061693.32,2716957049.17,1701185605.47,1124987865.18
Cash Flowsfromusedin Operating Activities Direct,2096939063.47,977081091.31,813705258.76,-43255599.33
Taxes Refund Paid Direct,-1208583698.28,-1105433598.85,-530331016.77,-259758405.14
Classesof Cash Payments,-14257216653.64,-9366303399.82,-6473019539.93,-4573771855.13
Other Cash Paymentsfrom Operating Activities,-4013343309.0,-1595509600.07,-1167772879.45,-848096281.49
Paymentson Behalfof Employees,-2187813115.85,-1536517979.7,-950362054.91,-846604316.27
Paymentsto Suppliersfor Goodsand Services,-8056060228.79,-6234275820.05,-4354884605.57,-2879071257.37
Classesof Cash Receiptsfrom Operating Activities,17562739415.39,11448818089.98,7817055815.46,4790274660.94
Other Cash Receiptsfrom Operating Activities,2145965138.98,702094997.23,1305243234.53,169762867.76
Receiptsfrom Customers,15416774276.41,10746723092.75,6511812580.93,4620511793.18
