,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-1780125.191447,-31390115.0386,-9657330.315,-1569870.6275
Tax Rate For Calcs,0.04135,0.309101,0.25,0.25
Normalized EBITDA,383370909.64,58316030.58,137435907.67,299937792.44
Total Unusual Items,-43050451.3,-101552971.89,-38629321.26,-6279482.51
Total Unusual Items Excluding Goodwill,-43050451.3,-101552971.89,-38629321.26,-6279482.51
Net Income From Continuing Operation Net Minority Interest,292416562.47,-48274289.54,83146348.73,291150636.69
Reconciled Depreciation,34240524.75,25802142.68,17648186.12,10897379.54
Reconciled Cost Of Revenue,1198427055.05,853302242.49,648760472.01,703288127.79
EBITDA,340320458.34,-43236941.31,98806586.41,293658309.93
EBIT,306079933.59,-69039083.99,81158400.29,282760930.39
Net Interest Income,16050889.69,27491247.93,29181326.24,13677591.47
Interest Expense,1050480.98,832608.65,378078.67,69956.78
Interest Income,17241544.19,28451882.68,29748907.61,13932817.79
Normalized Income,333686888.578553,21888567.3114,112118339.675,295860248.5725
Net Income From Continuing And Discontinued Operation,292416562.47,-48274289.54,83146348.73,291150636.69
Total Expenses,1513699063.84,1123790636.74,838003499.22,826621171.98
Rent Expense Supplemental,3949404.55,4586204.43,3591105.53,1580202.36
Total Operating Income As Reported,305379229.06,-69846940.2,82254980.32,282443387.65
Diluted Average Shares,148327242.0,146921751.0,148151676.0,123586674.0
Basic Average Shares,147260139.0,146921751.0,148151676.0,123407303.0
Diluted EPS,1.971429,-0.328571,0.561224,2.355842
Basic EPS,1.985714,-0.328571,0.561224,2.359266
Net Income Common Stockholders,292416562.47,-48274289.54,83146348.73,291150636.69
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,292416562.47,-48274289.54,83146348.73,291150636.69
Net Income Including Noncontrolling Interests,292416562.47,-48274289.54,83146348.73,291150636.69
Net Income Continuous Operations,292416562.47,-48274289.54,83146348.73,291150636.69
Tax Provision,12612890.14,-21597403.1,-2366027.11,-8459663.08
Pretax Income,305029452.61,-69871692.64,80780321.62,282690973.61
Other Non Operating Income Expenses,-349776.45,-24752.44,-1474658.7,340220.73
Special Income Charges,-8181112.3,-111020971.89,-73057321.26,-6197032.51
Write Off,4676206.29,5187046.45,5124654.79,3959739.74
Impairment Of Capital Assets,3504906.01,105833925.44,67932666.47,2237292.77
Net Non Operating Interest Income Expense,16050889.69,27491247.93,29181326.24,13677591.47
Total Other Finance Cost,140173.52,128026.1,189502.7,185269.54
Interest Expense Non Operating,1050480.98,832608.65,378078.67,69956.78
Interest Income Non Operating,17241544.19,28451882.68,29748907.61,13932817.79
Operating Income,289870598.01,3259398.67,86824778.04,276302833.86
Operating Expense,315272008.79,270488394.25,189243027.21,123333044.19
Other Operating Expenses,2835903.38,2373829.44,1120158.91,2631711.53
Depreciation And Amortization In Income Statement,1762600.91,1510975.42,879879.81,488015.34
Depreciation Income Statement,1762600.91,1510975.42,879879.81,488015.34
Research And Development,241967234.34,191293296.98,148593592.91,91488723.59
Selling General And Administration,28233144.89,22613917.65,16789298.63,13786550.51
Selling And Marketing Expense,14704064.43,12240753.58,9717975.87,7919413.28
General And Administrative Expense,13529080.46,10373164.07,7071322.76,5867137.23
Rent And Landing Fees,3949404.55,4586204.43,3591105.53,1580202.36
Gross Profit,605142606.8,273747792.92,276067805.25,399635878.05
Cost Of Revenue,1198427055.05,853302242.49,648760472.01,703288127.79
Total Revenue,1803569661.85,1127050035.41,924828277.26,1102924005.84
Operating Revenue,1803569661.85,1127050035.41,924828277.26,1102924005.84
