,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,200966966.0,199936165.0,198759084.0,180598776.0
Share Issued,200966966.0,199936165.0,198759084.0,180598776.0
Net Debt,,113076364.34,,
Total Debt,1293901781.39,863436505.04,135806363.18,214073564.03
Tangible Book Value,2601417415.64,2296416972.55,2034932167.46,840596092.32
Invested Capital,3901924312.18,3236467465.59,2242348313.18,1111321639.65
Working Capital,2685607037.55,1860395148.79,1570755860.47,551314155.1
Net Tangible Assets,2601417415.64,2296416972.55,2034932167.46,840596092.32
Capital Lease Obligations,5348077.54,,,
Common Stock Equity,2691127435.3,2380440281.77,2106541950.0,897248075.62
Total Capitalization,3739439163.92,2849555303.07,2106541950.0,897248075.62
Total Equity Gross Minority Interest,2819776489.31,2382966338.33,2106541950.0,897248075.62
Minority Interest,128649054.01,2526056.56,,
Stockholders Equity,2691127435.3,2380440281.77,2106541950.0,897248075.62
Treasury Stock,10009160.24,,,
Retained Earnings,575627129.02,440282478.67,260876895.61,111562308.79
Additional Paid In Capital,1707909761.37,1689502284.92,1678369877.68,658121152.01
Capital Stock,200966966.0,137887011.0,92618399.0,84156000.0
Common Stock,200966966.0,137887011.0,92618399.0,84156000.0
Total Liabilities Net Minority Interest,2777096754.4,1918589289.96,1389791777.06,1063665996.03
Total Non Current Liabilities Net Minority Interest,1198363805.94,540903577.94,103117107.57,32069010.25
Non Current Deferred Revenue,144703999.78,71788556.64,98384369.97,32069010.25
Non Current Deferred Taxes Liabilities,,,4732737.6,
Long Term Debt And Capital Lease Obligation,1053659806.16,469115021.3,,
Long Term Capital Lease Obligation,5348077.54,,,
Long Term Debt,1048311728.62,469115021.3,,
Current Liabilities,1578732948.46,1377685712.02,1286674669.49,1031596985.78
Other Current Liabilities,28105307.59,16280675.56,20405236.33,39908847.27
Current Debt And Capital Lease Obligation,240241975.23,394321483.74,135806363.18,214073564.03
Current Debt,162485148.26,386912162.52,135806363.18,214073564.03
Payables,859560826.24,591584348.21,545676015.64,424919579.41
Other Payable,56967029.01,52177542.33,49880856.37,19027476.93
Total Tax Payable,28722420.28,13573125.93,9718458.89,6756405.3
Accounts Payable,773871376.95,525833679.95,486076700.38,399135697.18
Total Assets,5596873243.71,4301555628.29,3496333727.06,1960914071.65
Total Non Current Assets,1332533257.7,1063474767.48,638903197.1,378002930.77
Other Non Current Assets,9353011.54,10858614.4,52264679.31,11922815.54
Non Current Deferred Assets,7868748.63,,,
Non Current Deferred Taxes Assets,33468093.96,13596596.07,16059075.71,11519945.11
Investmentin Financial Assets,82251077.96,89372047.24,50000000.0,10000000.0
Available For Sale Securities,82251077.96,89372047.24,50000000.0,10000000.0
Long Term Equity Investment,559330.57,,,
Goodwill And Other Intangible Assets,89710019.66,84023309.22,71609782.54,56651983.3
Other Intangible Assets,89710019.66,84023309.22,71609782.54,56651983.3
Net PPE,1109322975.38,865624200.55,448969659.54,287908186.82
Accumulated Depreciation,-163452991.97,-123038482.47,-93302839.51,-75374199.62
Gross PPE,1272775967.35,988662683.02,542272499.05,363282386.44
Construction In Progress,49091615.04,402094311.1,54228579.34,198493474.0
Other Properties,71983736.47,21392931.65,20593803.82,17275137.53
Machinery Furniture Equipment,338879716.53,156613323.01,142235618.79,93014984.77
Buildings And Improvements,,,,54498790.14
Properties,812820899.31,408562117.26,325214497.1,54498790.14
Current Assets,4264339986.01,3238080860.81,2857430529.96,1582911140.88
Other Current Assets,246637103.31,233102676.25,125088252.22,81009509.92
Prepaid Assets,12400174.72,25830716.21,72928659.86,37946865.74
Inventory,1816212688.82,1637338417.97,1213302455.68,932177752.87
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,9806687.55,4483219.34,4563060.78,
Finished Goods,706305081.55,458113312.68,505423714.02,357586942.2
Work In Process,413004036.81,371022591.03,327749499.22,337603797.27
Raw Materials,687096882.91,803719294.92,375566181.66,236987013.4
Other Receivables,76702521.09,36639737.13,82047336.52,69885834.78
Accounts Receivable,529814063.42,562218493.77,265823460.54,229749699.39
Allowance For Doubtful Accounts Receivable,-41826073.43,-35234501.15,-16839326.67,-16219911.57
Gross Accounts Receivable,571640136.85,597452994.92,282662787.21,245969610.96
Cash Cash Equivalents And Short Term Investments,1582573434.65,742950819.48,1098240365.14,232141478.18
Cash And Cash Equivalents,1582573434.65,742950819.48,1098240365.14,232141478.18
Cash Equivalents,68601719.96,80621330.33,67931801.02,45795045.16
Cash Financial,1513971714.69,662329489.15,1030308564.12,186346433.02
