,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,52363864.0,-93751548.61,15870473.19,126138581.76
Repayment Of Debt,,,-20000000.0,-1000000.0
Issuance Of Debt,,10794750.0,20000000.0,0.0
Capital Expenditure,-63355824.81,-34607062.35,-33082007.8,-38033988.11
End Cash Position,320675442.66,348968383.1,348479040.87,367421311.99
Beginning Cash Position,348968383.1,348479040.87,367421311.99,79071832.05
Effect Of Exchange Rate Changes,-99323.64,-65434.36,216355.86,-533619.79
Changes In Cash,-28193616.8,554776.59,-19158626.98,288883099.73
Financing Cash Flow,-57809782.41,62111123.24,-5847805.9,370984951.97
Net Other Financing Charges,-37557281.34,94448787.44,36533258.46,398437676.95
Cash Dividends Paid,-20252501.07,-43132414.2,-42381064.36,-26452724.98
Net Issuance Payments Of Debt,,10794750.0,0.0,-1000000.0
Net Long Term Debt Issuance,,10794750.0,0.0,-1000000.0
Long Term Debt Payments,,,-20000000.0,-1000000.0
Long Term Debt Issuance,,10794750.0,20000000.0,0.0
Investing Cash Flow,-86103523.2,-2411860.39,-62263302.07,-246274422.11
Net Other Investing Changes,,,-3994.75,
Net Investment Purchase And Sale,-22754945.13,45308018.1,20937458.57,-208421340.55
Sale Of Investment,886878935.99,1119508018.1,947232458.57,902608659.45
Purchase Of Investment,-909633881.12,-1074200000.0,-926295000.0,-1111030000.0
Net Business Purchase And Sale,,-13229887.0,-50200915.04,0.0
Sale Of Business,,,0.0,0.0
Purchase Of Business,,-13229887.0,-50200915.04,0.0
Net PPE Purchase And Sale,-63348578.07,-34489991.49,-32995850.85,-37853081.56
Sale Of PPE,7246.74,117070.86,86156.95,180906.55
Purchase Of PPE,-63355824.81,-34607062.35,-33082007.8,-38033988.11
Capital Expenditure Reported,,,,
Operating Cash Flow,115719688.81,-59144486.26,48952480.99,164172569.87
Change In Working Capital,-39096637.76,-159582636.44,-136729607.75,21502804.7
Change In Other Current Assets,-807895.17,773647.24,-4394658.6,-814035.99
Change In Payable,24839799.35,-23498353.12,39982716.91,59620215.29
Change In Inventory,3908732.59,-360751.23,-15234252.2,-1558977.9
Change In Receivables,-67037274.53,-136497179.33,-157083413.86,-35744396.7
Other Non Cash Items,4954619.18,2837470.2,954715.44,1271431.06
Deferred Tax,,,,
Depreciation And Amortization,21393215.84,22567814.88,10474149.71,7124496.17
Amortization Cash Flow,2643196.59,1225685.2,775467.05,371080.89
Depreciation,18750019.25,21342129.68,9698682.66,6753415.28
Gain Loss On Investment Securities,-19738753.72,-9966504.79,-4507045.73,-12966886.58
Gain Loss On Sale Of PPE,2217635.49,42136.14,22947.14,-96038.53
Net Income From Continuing Operations,123624320.28,56263430.68,150279016.63,136391981.01
Cash Flowsfromusedin Operating Activities Direct,115719688.81,-59144486.26,48952480.99,164172569.87
Taxes Refund Paid Direct,-48210516.32,-46631579.46,-32572435.88,-28124230.59
Interest Received Direct,,,,0.0
Interest Paid Direct,,,,0.0
Classesof Cash Payments,-660827771.94,-668553561.26,-555679210.66,-395203541.56
Other Cash Paymentsfrom Operating Activities,-107227068.53,-95002066.76,-82340313.29,-31930808.09
Paymentson Behalfof Employees,-476580582.94,-505996802.14,-407623072.53,-287761419.18
Paymentsto Suppliersfor Goodsand Services,-77020120.47,-67554692.36,-65715824.84,-75511314.29
Classesof Cash Receiptsfrom Operating Activities,824757977.07,656040654.46,637204127.53,587500342.02
Other Cash Receiptsfrom Operating Activities,15912753.63,7083728.59,16671782.05,5079442.52
Receiptsfrom Customers,808845223.44,648956925.87,620532345.48,582420899.5
