,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,77396356.27,-617907686.37,-641268511.08,22721880.22
Repayment Of Debt,-377160474.21,-794275048.18,-1155006742.94,-928054892.05
Issuance Of Debt,650317423.16,1439031801.78,1382215254.43,1161488472.7
Capital Expenditure,-347227730.35,-781926796.58,-688725576.01,-316011015.48
End Cash Position,715062322.03,579264597.19,589215124.0,919363714.06
Beginning Cash Position,579264597.19,589215124.0,919363714.06,726227537.01
Effect Of Exchange Rate Changes,4150059.47,-2160500.3,25159638.95,2851422.53
Changes In Cash,131647665.37,-7790026.51,-355308229.01,190284754.52
Financing Cash Flow,123214335.45,503094551.12,339194777.16,171957241.63
Net Other Financing Charges,-60960502.99,-73335523.41,167336376.94,2383349.45
Cash Dividends Paid,-88982110.51,-68326679.07,-55350111.27,-62975523.28
Net Issuance Payments Of Debt,273156948.95,644756753.6,227208511.49,233433580.65
Net Long Term Debt Issuance,273156948.95,644756753.6,227208511.49,233433580.65
Long Term Debt Payments,-377160474.21,-794275048.18,-1155006742.94,-928054892.05
Long Term Debt Issuance,650317423.16,1439031801.78,1382215254.43,1161488472.7
Investing Cash Flow,-416190756.7,-674903687.84,-741960071.1,-320405382.81
Net Investment Purchase And Sale,-87051567.13,-3000000.0,-55904523.0,-2250000.0
Sale Of Investment,4525131.05,2446500.0,,
Purchase Of Investment,-91576698.18,-5446500.0,-55904523.0,-2250000.0
Net Business Purchase And Sale,16187391.45,96757670.96,0.0,-3850000.0
Sale Of Business,16187391.45,98439867.94,,
Purchase Of Business,,-1682196.98,0.0,-3850000.0
Net PPE Purchase And Sale,-345326581.02,-768661358.8,-686055548.1,-314305382.81
Sale Of PPE,1901149.33,13265437.78,2670027.91,1705632.67
Purchase Of PPE,-347227730.35,-781926796.58,-688725576.01,-316011015.48
Operating Cash Flow,424624086.62,164019110.21,47457064.93,338732895.7
Change In Working Capital,160208500.42,-11609546.73,-131277218.09,33904276.7
Change In Other Current Assets,-15846159.76,-5571576.53,-43772000.74,-17811466.69
Change In Payable,501449907.95,204393465.81,-72709004.46,185914512.17
Change In Inventory,-200821117.19,-175807018.48,-50107415.91,-117610462.69
Change In Receivables,-124574130.58,-34624417.53,35311203.02,-16588306.09
Other Non Cash Items,106248708.76,60191075.24,31604181.96,40031234.95
Depreciation And Amortization,139218344.82,90042046.51,93721776.27,75672062.01
Amortization Cash Flow,6420737.76,5490929.87,5356747.36,4059527.39
Depreciation,132797607.06,84551116.64,88365028.91,71612534.62
Gain Loss On Investment Securities,9155273.88,-87188150.58,98468.36,182467.75
Gain Loss On Sale Of PPE,-18210.84,-13395198.47,-885782.06,11264688.77
Net Income From Continuing Operations,-208490620.37,53385699.66,-41945944.31,151186018.18
Cash Flowsfromusedin Operating Activities Direct,424624086.62,164019110.21,47457064.93,338732895.7
Taxes Refund Paid Direct,-35259782.73,-58431972.62,10816490.36,-34788189.83
Classesof Cash Payments,-2206004670.88,-2176849696.22,-2725378768.85,-2812754849.66
Other Cash Paymentsfrom Operating Activities,-149843617.71,-96156109.94,-221391564.44,-123647158.06
Paymentson Behalfof Employees,-427464203.52,-374247902.31,-440479069.05,-507954076.04
Paymentsto Suppliersfor Goodsand Services,-1628696849.65,-1706445683.97,-2063508135.36,-2181153615.56
Classesof Cash Receiptsfrom Operating Activities,2665888540.23,2399300779.05,2762019343.42,3186275935.19
Other Cash Receiptsfrom Operating Activities,216293766.45,97738885.62,86122071.04,106459469.46
Receiptsfrom Customers,2449594773.78,2301561893.43,2675897272.38,3079816465.73
