,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,2454870403.0,2454870403.0,2454870403.0,2454870403.0
Share Issued,2454870403.0,2454870403.0,2454870403.0,2454870403.0
Total Debt,25328791.15,37113520.64,51649356.87,69753328.42
Tangible Book Value,2949733510.06,3205322478.5,3082004144.24,3411680879.1
Invested Capital,4214591632.71,4580672479.32,4387108105.23,4861044428.07
Working Capital,2816621395.47,3126078621.11,2994404476.32,3325488020.24
Net Tangible Assets,2949733510.06,3205322478.5,3082004144.24,3411680879.1
Capital Lease Obligations,16871340.69,26715425.65,31326046.87,51395878.69
Common Stock Equity,4214591632.71,4580672479.32,4387108105.23,4861044428.07
Total Capitalization,4214591632.71,4580672479.32,4387108105.23,4861044428.07
Total Equity Gross Minority Interest,4207941730.92,4583129086.19,4390507128.31,4861006937.84
Minority Interest,-6649901.79,2456606.87,3399023.08,-37490.23
Stockholders Equity,4214591632.71,4580672479.32,4387108105.23,4861044428.07
Treasury Stock,787300882.95,940173288.69,1122606872.6,1122606872.6
Retained Earnings,3032400514.44,3465381224.05,3359215749.22,3853896621.53
Additional Paid In Capital,1289114061.49,1386659787.23,1479503771.14,1479503771.14
Capital Stock,417326994.0,417326994.0,417326994.0,417326994.0
Common Stock,417326994.0,417326994.0,417326994.0,417326994.0
Total Liabilities Net Minority Interest,880451487.38,821978331.3,668436363.92,660797782.91
Total Non Current Liabilities Net Minority Interest,20496393.87,40959409.64,31343447.98,51395878.69
Other Non Current Liabilities,3600000.0,14227760.0,,
Non Current Deferred Taxes Liabilities,25053.18,16223.99,17401.11,
Long Term Debt And Capital Lease Obligation,16871340.69,26715425.65,31326046.87,51395878.69
Long Term Capital Lease Obligation,16871340.69,26715425.65,31326046.87,51395878.69
Current Liabilities,859955093.51,781018921.66,637092915.94,609401904.22
Other Current Liabilities,19765866.13,28178278.88,24072820.48,28606079.32
Current Debt And Capital Lease Obligation,8457450.46,10398094.99,20323310.0,18357449.73
Current Debt,,,,
Payables,591942675.07,421174283.26,400569601.12,349704618.1
Other Payable,317990199.54,341310933.66,288250807.25,180432142.25
Dividends Payable,7913395.28,,,
Total Tax Payable,8361725.89,30541907.2,34878194.4,75258540.58
Accounts Payable,257677354.36,49321442.4,77440599.47,94013935.27
Total Assets,5088393218.3,5405107417.49,5058943492.23,5521804720.75
Total Non Current Assets,1411816729.32,1498009874.72,1427446099.97,1586914796.29
Other Non Current Assets,566037.74,345539.82,4500000.0,739999.97
Non Current Deferred Assets,407978.89,1373895.82,3327989.78,5497478.32
Non Current Deferred Taxes Assets,65507973.91,44239106.85,39302659.79,29366686.1
Investmentin Financial Assets,48668581.13,36655543.0,23343639.0,25100000.0
Available For Sale Securities,48668581.13,36655543.0,23343639.0,25100000.0
Long Term Equity Investment,2333647.94,956214.29,3097910.43,4580863.75
Goodwill And Other Intangible Assets,1264858122.65,1375350000.82,1305103960.99,1449363548.97
Other Intangible Assets,938522573.24,941095008.78,870848968.95,559593539.15
Goodwill,326335549.41,434254992.04,434254992.04,889770009.82
Net PPE,29474387.06,39089574.12,48769939.98,72266219.18
Accumulated Depreciation,-11196376.18,-12060129.33,-15199775.12,-11897186.62
Gross PPE,40670763.24,51149703.45,63969715.1,84163405.8
Other Properties,31631501.04,41037680.45,51142360.33,71131855.23
Machinery Furniture Equipment,9019459.76,10092220.56,12807552.33,13011748.13
Buildings And Improvements,,,,
Properties,19802.44,19802.44,19802.44,19802.44
Current Assets,3676576488.98,3907097542.77,3631497392.26,3934889924.46
Other Current Assets,81466534.68,85291691.13,62757678.8,33040698.32
Assets Held For Sale Current,,,,15441091.08
Prepaid Assets,371982023.78,372483120.25,311246219.72,415837955.11
Inventory,114568238.08,33604408.32,98112670.79,3694311.05
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,107864429.96,22770155.96,94537573.54,62883.23
Raw Materials,6703808.12,10834252.36,3575097.25,3631427.82
Other Receivables,27983461.18,31466659.78,73859678.56,127176612.86
Accounts Receivable,383149009.62,380386451.03,606951788.82,916593493.3
Allowance For Doubtful Accounts Receivable,-426857633.07,-500157048.85,-492074131.86,-252650127.14
Gross Accounts Receivable,810006642.69,880543499.88,1099025920.68,1169243620.44
Cash Cash Equivalents And Short Term Investments,2697427221.64,3003865212.26,2478569355.57,2423105762.74
Other Short Term Investments,611846745.75,705505204.68,350000000.0,
Cash And Cash Equivalents,2085580475.89,2298360007.58,2128569355.57,2423105762.74
Cash Equivalents,31798224.44,16351193.61,30714817.08,4408547.08
Cash Financial,2053782251.45,2282008813.97,2097854538.49,2418697215.66
