,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-61917291.9,61255928.85,94205520.16,30725415.06
Repayment Of Debt,-83685257.75,-9500000.0,-4750000.0,-14540000.0
Issuance Of Debt,110414906.63,,,95000000.0
Capital Expenditure,-23748298.61,-10735451.08,-16761666.71,-109772207.36
End Cash Position,315969676.04,596405224.69,472089053.35,452313336.03
Beginning Cash Position,596405224.69,472089053.35,452313336.03,384848050.28
Effect Of Exchange Rate Changes,1843494.81,895691.47,3425266.51,-1087519.48
Changes In Cash,-282279043.46,123420479.87,16350450.81,68552805.23
Financing Cash Flow,-24572135.12,-18827486.95,-30796247.85,89937986.09
Net Other Financing Charges,-45247991.22,-5118462.76,-20609715.08,13176511.21
Cash Dividends Paid,-3848792.78,-4209024.19,-4848532.77,-3698525.12
Net Issuance Payments Of Debt,26729648.88,-9500000.0,-4750000.0,80460000.0
Net Long Term Debt Issuance,26729648.88,-9500000.0,-4750000.0,80460000.0
Long Term Debt Payments,-83685257.75,-9500000.0,-4750000.0,-14540000.0
Long Term Debt Issuance,110414906.63,,,95000000.0
Investing Cash Flow,-219537915.05,70256586.89,-63820488.21,-161882803.28
Net Other Investing Changes,-1344.49,2037346.11,1468800.0,-2221270.88
Net Investment Purchase And Sale,-196859118.39,77906164.99,-54469965.5,-31245840.7
Sale Of Investment,1813461881.61,1958872171.49,1211630034.5,851114159.3
Purchase Of Investment,-2010321000.0,-1880966006.5,-1266100000.0,-882360000.0
Net Business Purchase And Sale,,698392.09,,-18846284.34
Sale Of Business,,698392.09,,
Purchase Of Business,,,,-18846284.34
Net PPE Purchase And Sale,-22677452.17,-10385316.3,-10819322.71,-109569407.36
Sale Of PPE,1070846.44,350134.78,5942344.0,202800.0
Purchase Of PPE,-23748298.61,-10735451.08,-16761666.71,-109772207.36
Capital Expenditure Reported,,,,
Operating Cash Flow,-38168993.29,71991379.93,110967186.87,140497622.42
Change In Working Capital,-73633944.57,52609539.4,65615262.52,127623127.37
Change In Other Current Assets,-2474844.45,532452.17,3450726.1,-4594192.42
Change In Payable,-34946839.49,-9069848.93,12904906.18,-34177419.38
Change In Inventory,-15995555.4,-35819.72,-1431924.47,9564899.14
Change In Receivables,-20216705.23,61182755.88,50691554.71,156829840.03
Other Non Cash Items,4579871.04,5534873.13,6070782.73,5507275.89
Deferred Tax,,,,
Depreciation And Amortization,27558071.34,31592413.98,32031792.6,32228726.73
Amortization Cash Flow,11305459.33,11389263.92,11485169.97,11350181.48
Depreciation,16252612.01,20203150.06,20546622.63,20878545.25
Gain Loss On Investment Securities,-31682734.7,-1915198.03,-3189998.56,-23367586.59
Gain Loss On Sale Of PPE,-1463570.77,224370.11,-681093.09,239813.97
Net Income From Continuing Operations,29512842.17,-53960092.72,-304507936.1,-692864905.99
Cash Flowsfromusedin Operating Activities Direct,-38168993.29,71991379.93,110967186.87,140497622.42
Taxes Refund Paid Direct,-11154312.11,-13037472.47,-444021.32,-16011471.74
Classesof Cash Payments,-504481932.51,-443681600.87,-479718593.95,-569702783.52
Other Cash Paymentsfrom Operating Activities,-65596281.23,-57855589.39,-55585697.98,-72617011.75
Paymentson Behalfof Employees,-79072349.53,-90826349.14,-104860671.28,-147790305.12
Paymentsto Suppliersfor Goodsand Services,-359813301.75,-294999662.34,-319272224.69,-349295466.65
Classesof Cash Receiptsfrom Operating Activities,477467251.33,528710453.27,591129802.14,726211877.68
Other Cash Receiptsfrom Operating Activities,30687152.14,39731567.87,25879950.25,132457838.7
Receiptsfrom Customers,446780099.19,488978885.4,565249851.89,593754038.98
