,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-7066559.5775,-901211.392258,-7836840.785591,-5682727.305
Tax Rate For Calcs,0.25,0.044954,0.119041,0.25
Normalized EBITDA,136802678.0,138265633.85,209191474.43,101543413.35
Total Unusual Items,-28266238.31,-20047524.31,-65833356.08,-22730909.22
Total Unusual Items Excluding Goodwill,-28266238.31,-20047524.31,-65833356.08,-22730909.22
Net Income From Continuing Operation Net Minority Interest,36296779.17,54329216.07,83907293.68,40765880.21
Reconciled Depreciation,48335738.05,32294024.18,29015236.71,22476233.86
Reconciled Cost Of Revenue,1668315366.62,1632237213.84,1751832199.24,1223160706.7
EBITDA,108536439.69,118218109.54,143358118.35,78812504.13
EBIT,60200701.64,85924085.36,114342881.64,56336270.27
Net Interest Income,-43679072.78,-29027965.34,-32323446.17,-37486761.77
Interest Expense,56165480.07,29856125.95,30232213.96,29753564.49
Interest Income,14611541.54,4104358.91,3028942.77,2232301.37
Normalized Income,57496457.9025,73475528.987742,141903808.974409,57814062.125
Net Income From Continuing And Discontinued Operation,36296779.17,54329216.07,83907293.68,40765880.21
Total Expenses,1970548999.72,1947908529.81,2038243644.66,1494396718.16
Rent Expense Supplemental,1564678.67,1174225.25,2042101.76,2214558.65
Total Operating Income As Reported,3687859.04,57268646.56,84563002.08,26329504.34
Diluted Average Shares,187580254.0,186186484.0,187418570.0,187257144.0
Basic Average Shares,186232833.0,186186484.0,183926553.0,182071819.0
Diluted EPS,0.1935,0.2918,0.4477,0.2177
Basic EPS,0.1949,0.2918,0.4562,0.2239
Net Income Common Stockholders,36296779.17,54329216.07,83907293.68,40765880.21
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,36296779.17,54329216.07,83907293.68,40765880.21
Minority Interests,36636476.41,781721.68,9809208.53,11307088.01
Net Income Including Noncontrolling Interests,-339697.24,53547494.39,74098085.15,29458792.2
Net Income Continuous Operations,-339697.24,53547494.39,74098085.15,29458792.2
Tax Provision,4374918.81,2520465.02,10012582.53,-2876086.42
Pretax Income,4035221.57,56067959.41,84110667.68,26582705.78
Other Non Operating Income Expenses,347362.53,-3424329.64,-2038429.23,253201.44
Special Income Charges,-31168929.86,-20047524.31,-65795715.27,-23579180.28
Other Special Charges,-286333.96,-12567.89,-1074426.37,14880.09
Write Off,29747799.02,18794975.45,65814430.84,15659216.8
Impairment Of Capital Assets,1707464.8,1265116.75,1055710.8,7905083.39
Net Non Operating Interest Income Expense,-43679072.78,-29027965.34,-32323446.17,-37486761.77
Total Other Finance Cost,2125134.25,3276198.3,5120174.98,9965498.65
Interest Expense Non Operating,56165480.07,29856125.95,30232213.96,29753564.49
Interest Income Non Operating,14611541.54,4104358.91,3028942.77,2232301.37
Operating Income,69775790.17,86292778.92,153814831.61,73521310.82
Operating Expense,302233633.1,315671315.97,286411445.42,271236011.46
Other Operating Expenses,9897589.53,6822272.23,10242978.12,6804129.22
Depreciation And Amortization In Income Statement,20672116.46,18109545.94,15091161.53,12929619.12
Depreciation Income Statement,20672116.46,18109545.94,15091161.53,12929619.12
Research And Development,73059356.21,92605203.78,71137973.9,55518296.22
Selling General And Administration,88704136.27,79948227.36,119857201.32,130758676.66
Selling And Marketing Expense,41949152.16,57069177.19,42673078.81,37799725.35
General And Administrative Expense,46754984.11,22879050.17,77184122.51,92958951.31
Rent And Landing Fees,1564678.67,1174225.25,2042101.76,2214558.65
Gross Profit,372009423.27,401964094.89,440226277.03,344757322.28
Cost Of Revenue,1668315366.62,1632237213.84,1751832199.24,1223160706.7
Total Revenue,2040324789.89,2034201308.73,2192058476.27,1567918028.98
Operating Revenue,2040324789.89,2034201308.73,2192058476.27,1567918028.98
