,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,331870000.0,331870000.0,331870000.0,331870000.0
Share Issued,331870000.0,331870000.0,331870000.0,331870000.0
Total Debt,60000000.0,756890.0,,
Tangible Book Value,2173503741.32,2115227587.32,2016030019.96,1868657430.95
Invested Capital,2318380489.88,2202747159.18,2075281795.19,1921749750.01
Working Capital,-319080451.57,-19662715.77,428285294.86,1028082998.49
Net Tangible Assets,2173503741.32,2115227587.32,2016030019.96,1868657430.95
Common Stock Equity,2258380489.88,2201990269.18,2075281795.19,1921749750.01
Total Capitalization,2258380489.88,2201990269.18,2075281795.19,1921749750.01
Total Equity Gross Minority Interest,2258380489.88,2201990269.18,2075281795.19,1921749750.01
Stockholders Equity,2258380489.88,2201990269.18,2075281795.19,1921749750.01
Retained Earnings,912531390.67,866770732.38,757683493.85,626268284.63
Additional Paid In Capital,848653281.93,848653281.93,848653281.93,848653281.93
Capital Stock,331870000.0,331870000.0,331870000.0,331870000.0
Common Stock,331870000.0,331870000.0,331870000.0,331870000.0
Total Liabilities Net Minority Interest,1313024647.37,1149501677.84,841711055.27,379066795.43
Total Non Current Liabilities Net Minority Interest,95438078.68,49828928.01,60193754.05,51337464.15
Non Current Deferred Revenue,69570221.58,23821104.05,29993321.11,35679886.9
Non Current Deferred Taxes Liabilities,25867857.1,26007823.96,30200432.94,15657577.25
Current Liabilities,1217586568.69,1099672749.83,781517301.22,327729331.28
Other Current Liabilities,3322393.6,5115521.44,5881508.54,8174996.27
Current Debt And Capital Lease Obligation,60000000.0,756890.0,,
Current Debt,60000000.0,756890.0,,
Payables,1129846848.55,1065952623.43,748946673.17,293841231.48
Other Payable,31744641.0,32527317.31,30925584.86,30072287.71
Total Tax Payable,14491668.43,22893774.48,2198840.89,31390590.2
Accounts Payable,1083610539.12,1010531531.64,715822247.42,232378353.57
Total Assets,3571405137.25,3351491947.02,2916992850.46,2300816545.44
Total Non Current Assets,2672899020.13,2271481912.96,1707190254.38,945004215.67
Other Non Current Assets,3919566.52,59840400.58,220861636.48,44636652.08
Non Current Deferred Assets,76804035.42,85259929.33,86029224.6,96621728.81
Non Current Deferred Taxes Assets,17397539.09,10037907.36,11984315.27,11325322.32
Investmentin Financial Assets,40723780.82,103707739.72,258364876.71,
Available For Sale Securities,40723780.82,103707739.72,258364876.71,
Investment Properties,11959843.0,9685132.87,10333955.47,8960402.99
Goodwill And Other Intangible Assets,84876748.56,86762681.86,59251775.23,53092319.06
Other Intangible Assets,84876748.56,86762681.86,59251775.23,53092319.06
Net PPE,2437217506.72,1916188121.24,1060364470.62,730367790.41
Accumulated Depreciation,-1107173727.56,-999415615.06,-882811511.72,-798722734.86
Gross PPE,3544391234.28,2915603736.3,1943175982.34,1529090525.27
Construction In Progress,1589961492.24,1176166343.17,256475374.42,158424157.3
Other Properties,160644396.24,68047888.31,65682057.76,42752872.47
Machinery Furniture Equipment,1283668073.76,1192145132.82,1174708794.25,965419614.78
Buildings And Improvements,,,,
Properties,510117272.04,479244372.0,446309755.91,362493880.72
Current Assets,898506117.12,1080010034.06,1209802596.08,1355812329.77
Other Current Assets,207769695.67,76114834.19,33439487.83,909828.63
Prepaid Assets,64783883.61,19122718.71,41720948.99,34998966.04
Inventory,140192673.58,137632304.47,163382565.28,132842329.66
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,33475638.58,27038407.37,35164452.34,15337047.5
Raw Materials,106717035.0,110593897.1,128218112.94,117505282.16
Other Receivables,147657708.56,314597327.66,127736542.92,92927975.39
Accounts Receivable,46171606.27,51032503.96,61163837.78,65484434.44
Allowance For Doubtful Accounts Receivable,-3905084.54,-4160921.26,-4694149.36,-4921549.18
Gross Accounts Receivable,50076690.81,55193425.22,65857987.14,70405983.62
Cash Cash Equivalents And Short Term Investments,291930549.43,481510345.07,782359213.28,1028648795.61
Other Short Term Investments,62174263.01,120477929.22,411678859.25,601127465.75
Cash And Cash Equivalents,229756286.42,361032415.85,370680354.03,427521329.86
Cash Equivalents,85176066.75,136546637.02,196927336.93,16500085.56
Cash Financial,144580219.67,224485778.83,173753017.1,411021244.3
