,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-28253.959295,-1504766.0175,-1298063.349371,-8862552.14
Tax Rate For Calcs,0.007125,0.25,0.019422,0.25
Normalized EBITDA,105967563.62,80618281.57,25443363.25,-88061940.7
Total Unusual Items,-3965398.42,-6019064.07,-66836105.19,-35450208.56
Total Unusual Items Excluding Goodwill,-3965398.42,-6019064.07,-66836105.19,-35450208.56
Net Income From Continuing Operation Net Minority Interest,34239781.33,-11876965.92,-132689755.06,-228280314.38
Reconciled Depreciation,36926448.28,38705064.59,41613973.4,43777764.75
Reconciled Cost Of Revenue,278889830.7,285645963.97,239834697.77,195758034.28
EBITDA,102002165.2,74599217.5,-41392741.94,-123512149.26
EBIT,65075716.92,35894152.91,-83006715.34,-167289914.01
Net Interest Income,-19297827.44,-33429007.62,-41212677.92,-46835218.39
Interest Expense,30590222.13,47457830.49,52311127.21,56872788.67
Interest Income,11301468.97,14049318.06,11143744.64,10068649.51
Normalized Income,38176925.790705,-7362667.8675,-67151713.219371,-201692657.96
Net Income From Continuing And Discontinued Operation,34239781.33,-11876965.92,-132689755.06,-228280314.38
Total Expenses,407224221.68,446683037.32,382604889.79,438109593.6
Rent Expense Supplemental,474662.7,265462.84,373450.91,1387794.88
Total Operating Income As Reported,28155478.29,-63453290.39,-116574534.4,-199342128.25
Diluted Average Shares,684795627.0,593848296.0,530759020.0,530884452.0
Basic Average Shares,684795627.0,593848296.0,530759020.0,530884452.0
Diluted EPS,0.05,-0.02,-0.25,-0.43
Basic EPS,0.05,-0.02,-0.25,-0.43
Net Income Common Stockholders,34239781.33,-11876965.92,-132689755.06,-228280314.38
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,34239781.33,-11876965.92,-132689755.06,-228280314.38
Net Income Including Noncontrolling Interests,34239781.33,-11876965.92,-132689755.06,-228280314.38
Net Income Continuous Operations,34239781.33,-11876965.92,-132689755.06,-228280314.38
Tax Provision,245713.46,313288.34,-2628087.49,4117611.7
Pretax Income,34485494.79,-11563677.58,-135317842.55,-224162702.68
Other Non Operating Income Expenses,6330016.5,51889612.81,-18743308.15,-24820574.43
Special Income Charges,-5603488.14,-7798852.43,-49520222.84,-53949953.27
Other Special Charges,7367.1,-395073.76,-35421.12,-8608490.6
Write Off,32192.56,628110.36,1948524.62,-7366611.29
Impairment Of Capital Assets,5563928.48,7565815.83,47607119.34,69925055.16
Net Non Operating Interest Income Expense,-19297827.44,-33429007.62,-41212677.92,-46835218.39
Total Other Finance Cost,9074.28,20495.19,45295.35,31079.23
Interest Expense Non Operating,30590222.13,47457830.49,52311127.21,56872788.67
Interest Income Non Operating,11301468.97,14049318.06,11143744.64,10068649.51
Operating Income,-2049560.39,-26039418.08,-9164532.95,-122975344.63
Operating Expense,128334390.98,161037073.35,142770192.02,242351559.32
Other Operating Expenses,6385223.42,6138725.83,5382778.36,5312110.93
Depreciation And Amortization In Income Statement,13154925.35,15576680.53,16757527.66,23219778.62
Depreciation Income Statement,13154925.35,15576680.53,16757527.66,23219778.62
Research And Development,14640524.49,21794853.52,26138228.57,28617733.23
Selling General And Administration,47680352.48,75307014.49,68434811.69,142371880.44
Selling And Marketing Expense,37064053.79,57857654.25,57811507.78,128051335.13
General And Administrative Expense,10616298.69,17449360.24,10623303.91,14320545.31
Rent And Landing Fees,474662.7,265462.84,373450.91,1387794.88
Gross Profit,126284830.59,134997655.27,133605659.07,119376214.69
Cost Of Revenue,278889830.7,285645963.97,239834697.77,195758034.28
Total Revenue,405174661.29,420643619.24,373440356.84,315134248.97
Operating Revenue,405174661.29,420643619.24,373440356.84,315134248.97
