,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-8101131.462376,-938075.57318,-471956.537092,-1880902.443622
Tax Rate For Calcs,0.396498,0.087543,0.040502,0.118643
Normalized EBITDA,73828947.71,105207064.97,128200227.72,238201210.52
Total Unusual Items,-20431700.72,-10715621.25,-11652697.27,-15853476.57
Total Unusual Items Excluding Goodwill,-20431700.72,-10715621.25,-11652697.27,-15853476.57
Net Income From Continuing Operation Net Minority Interest,6485348.09,41981134.57,69515348.77,160146725.87
Reconciled Depreciation,35337582.48,41404361.86,35260689.87,33608425.59
Reconciled Cost Of Revenue,456611781.08,486133135.91,567036617.04,554531843.65
EBITDA,53397246.99,94491443.72,116547530.45,222347733.95
EBIT,18059664.51,53087081.86,81286840.58,188739308.36
Net Interest Income,4126461.01,11591158.22,9801790.06,5144269.78
Interest Expense,6007119.69,4907940.95,3952135.43,735246.66
Interest Income,10317862.45,16676088.38,13977083.26,6437369.83
Normalized Income,18815917.347624,51758680.24682,80696089.502908,174119299.996378
Net Income From Continuing And Discontinued Operation,6485348.09,41981134.57,69515348.77,160146725.87
Total Expenses,585853145.48,610261307.16,710470471.71,700061937.47
Rent Expense Supplemental,1303173.09,1871124.72,2831493.57,3198916.5
Total Operating Income As Reported,5339054.67,48210496.2,71824925.09,184988225.73
Diluted Average Shares,162133702.0,131191046.0,183625450.0,185293732.0
Basic Average Shares,162133702.0,131191046.0,183625450.0,185293732.0
Diluted EPS,0.04,0.32,0.378571,0.864286
Basic EPS,0.04,0.32,0.378571,0.864286
Net Income Common Stockholders,6485348.09,41981134.57,69515348.77,160146725.87
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,6485348.09,41981134.57,69515348.77,160146725.87
Minority Interests,-788385.05,-1980269.06,-4687152.84,-5551988.64
Net Income Including Noncontrolling Interests,7273733.14,43961403.63,74202501.61,165698714.51
Net Income Continuous Operations,7273733.14,43961403.63,74202501.61,165698714.51
Tax Provision,4778811.68,4217737.28,3132203.54,22305347.19
Pretax Income,12052544.82,48179140.91,77334705.15,188004061.7
Other Non Operating Income Expenses,6713490.15,-31355.29,5509780.06,3015835.97
Special Income Charges,-20606892.5,-11642489.33,-12148697.27,-19341079.29
Other Special Charges,-654940.48,-2093102.74,-28666.36,-29893.97
Write Off,12200513.6,7223742.42,10905715.87,16406518.88
Impairment Of Capital Assets,9061319.38,6511849.65,1271647.76,2964454.38
Net Non Operating Interest Income Expense,4126461.01,11591158.22,9801790.06,5144269.78
Total Other Finance Cost,184281.75,176989.21,223157.77,557853.39
Interest Expense Non Operating,6007119.69,4907940.95,3952135.43,735246.66
Interest Income Non Operating,10317862.45,16676088.38,13977083.26,6437369.83
Operating Income,23578708.79,32732070.29,53487549.33,166442127.44
Operating Expense,129241364.4,124128171.25,143433854.67,145530093.82
Other Operating Expenses,4920977.49,-16571850.24,5731027.66,6432885.44
Depreciation And Amortization In Income Statement,5704533.84,5803657.46,3659711.28,4816358.37
Depreciation Income Statement,5704533.84,5803657.46,3659711.28,4816358.37
Research And Development,38922917.08,42150628.14,45283519.37,41766162.82
Selling General And Administration,44224788.71,63270235.07,56193485.06,64059748.64
Selling And Marketing Expense,27270900.89,49037479.03,42100686.82,53791979.48
General And Administrative Expense,16953887.82,14232756.04,14092798.24,10267769.16
Rent And Landing Fees,1303173.09,1871124.72,2831493.57,3198916.5
Gross Profit,152820073.19,156860241.54,196921404.0,311972221.26
Cost Of Revenue,456611781.08,486133135.91,567036617.04,554531843.65
Total Revenue,609431854.27,642993377.45,763958021.04,866504064.91
Operating Revenue,609431854.27,642993377.45,763958021.04,866504064.91
