,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,42074458711.12,45014393232.81,52332336064.55,31006780375.17
Repayment Of Debt,-168073820413.41,-144184148332.02,-123635147482.54,-83436440393.93
Issuance Of Debt,158562144700.1,129082714492.21,153335092218.76,90631526690.29
Capital Expenditure,-18488466859.29,-14634075051.41,-12417112224.11,-12469721762.97
End Cash Position,4534864386.02,6525546969.61,7811570259.5,10628364964.92
Beginning Cash Position,6525546969.61,7869249187.73,10628643387.26,10280519646.37
Effect Of Exchange Rate Changes,5552475.84,17079752.54,27542956.08,141690153.9
Changes In Cash,-1996235059.43,-1360781970.66,-2844616083.84,206155164.65
Financing Cash Flow,-44344401931.62,-50038601362.01,-54603531605.0,-31568531116.29
Net Other Financing Charges,-641605525.01,-3303688189.66,-48624540757.65,-4117295080.24
Cash Dividends Paid,-33541650979.21,-31508023841.72,-34564119874.18,-32921798072.98
Net Issuance Payments Of Debt,-9511675713.31,-15101433839.81,29699944736.22,7195086296.36
Net Long Term Debt Issuance,-9511675713.31,-15101433839.81,29699944736.22,7195086296.36
Long Term Debt Payments,-168073820413.41,-144184148332.02,-123635147482.54,-83436440393.93
Long Term Debt Issuance,158562144700.1,129082714492.21,153335092218.76,90631526690.29
Investing Cash Flow,-18214758698.22,-10970648892.87,-12990532767.5,-11701815857.2
Net Other Investing Changes,,,5592027.34,22906829.53
Net Investment Purchase And Sale,1887509228.72,4748725356.8,13748546.36,707963629.43
Sale Of Investment,7267982268.39,53852242393.28,76253497057.02,116140245619.24
Purchase Of Investment,-5380473039.67,-49103517036.48,-76239748510.66,-115432281989.81
Net Business Purchase And Sale,-1618633507.84,-1094840205.25,-599725118.44,
Sale Of Business,2593470.0,6980137.96,2268630.0,
Purchase Of Business,-1621226977.84,-1101820343.21,-601993748.44,
Net PPE Purchase And Sale,-18483634419.1,-14624534044.42,-12410148222.76,-12432686316.16
Sale Of PPE,4832440.19,9541006.99,6964001.35,37035446.81
Purchase Of PPE,-18488466859.29,-14634075051.41,-12417112224.11,-12469721762.97
Operating Cash Flow,60562925570.41,59648468284.22,64749448288.66,43476502138.14
Change In Working Capital,1652563753.16,1038471705.98,9330480135.68,-4327894488.81
Change In Other Current Assets,441651089.26,-37976459.88,36639546.05,24012018.78
Change In Payable,-456591116.53,1975847779.35,1930573027.16,2973870626.9
Change In Inventory,-183309276.28,-32372560.95,-38469780.6,-24766641.72
Change In Receivables,1850813056.71,-867027052.54,7401737343.07,-7301010492.77
Other Non Cash Items,9522822473.99,11332019911.16,12801076434.97,9627891235.91
Depreciation And Amortization,19507606385.02,19754912236.45,19196239972.84,16948561498.14
Amortization Cash Flow,304887159.75,228583003.27,124029977.35,86049017.68
Depreciation,19202719225.27,19526329233.18,19072209995.49,16862512480.46
Gain Loss On Investment Securities,-6635767916.5,-5469457446.65,-4587288871.87,-4214809312.55
Gain Loss On Sale Of PPE,23111626.87,21162654.47,18470319.27,65508733.22
Net Income From Continuing Operations,34949270887.55,32930199395.19,27967470767.28,25101915143.63
Cash Flowsfromusedin Operating Activities Direct,60562925570.41,59648468284.22,64749448288.66,43476502138.14
Taxes Refund Paid Direct,-20160738598.88,-17516428547.56,-14755543052.78,-13844093286.88
Classesof Cash Payments,-20038975767.28,-18329509031.39,-17349867602.32,-14491953243.5
Other Cash Paymentsfrom Operating Activities,-1723085450.17,-1458313335.4,-1489558869.86,-1138439490.2
Paymentson Behalfof Employees,-3988336983.09,-3561463812.22,-3347001685.68,-3138575662.67
Paymentsto Suppliersfor Goodsand Services,-14327553334.02,-13309731883.77,-12513307046.78,-10214938090.63
Classesof Cash Receiptsfrom Operating Activities,100762639936.57,95494405863.17,96854858943.76,71812548668.52
Other Cash Receiptsfrom Operating Activities,553043300.05,584335658.49,586990399.65,531760078.03
Receiptsfrom Customers,100209596636.52,94910070204.68,96267868544.11,71280788590.49
