,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,209398108.06,8896595.26,-36125335.05,13397724.84
Repayment Of Debt,-333067910.0,-75892690.0,,
Issuance Of Debt,347806260.0,660555000.0,91879600.0,
Capital Expenditure,-10884032.16,-643367408.95,-110145993.51,-41569482.06
End Cash Position,1238539990.47,1128580294.02,640492855.03,599908524.04
Beginning Cash Position,1128580294.02,640492855.03,599908524.04,612186953.28
Effect Of Exchange Rate Changes,-2293669.93,95550.08,62092.33,902830.28
Changes In Cash,112253366.38,487991888.91,40522238.66,-13181259.52
Financing Cash Flow,-189615765.97,591201070.23,96697573.71,-26578984.36
Net Other Financing Charges,-172183489.9,35101956.27,5256607.04,-21566979.18
Cash Dividends Paid,-32170626.07,-28563196.04,-438633.33,-5012005.18
Net Issuance Payments Of Debt,14738350.0,584662310.0,91879600.0,
Net Long Term Debt Issuance,14738350.0,584662310.0,91879600.0,
Long Term Debt Payments,-333067910.0,-75892690.0,,
Long Term Debt Issuance,347806260.0,660555000.0,91879600.0,
Investing Cash Flow,81586992.13,-755473185.53,-130195993.51,-41569482.06
Net Other Investing Changes,-58521451.38,,,
Net Investment Purchase And Sale,-27280359.17,-112152276.58,-20050000.0,
Sale Of Investment,20422635162.36,5657514216.58,,
Purchase Of Investment,-20449915521.53,-5769666493.16,-20050000.0,
Net PPE Purchase And Sale,167388802.68,-643320908.95,-110145993.51,-41569482.06
Sale Of PPE,178272834.84,46500.0,,
Purchase Of PPE,-10884032.16,-643367408.95,-110145993.51,-41569482.06
Operating Cash Flow,220282140.22,652264004.21,74020658.46,54967206.9
Change In Working Capital,-313175617.9,302659664.93,-84628133.27,-24447692.26
Change In Other Current Assets,27040481.57,50707805.11,40097430.54,13358225.65
Change In Payable,-435688047.6,408579566.0,-198438612.17,-54447453.08
Change In Inventory,-99296298.58,-28274262.83,-65325510.9,17226988.82
Change In Receivables,194768246.71,-128353443.35,139038559.26,-585453.65
Other Non Cash Items,43531404.81,33782919.41,1039325.75,6610073.91
Depreciation And Amortization,90530796.86,70951289.85,18099202.21,18298287.17
Amortization Cash Flow,3660982.74,3654853.89,3609785.5,3900177.5
Depreciation,86869814.12,67296435.96,14489416.71,14398109.67
Gain Loss On Investment Securities,-14161091.73,9018491.79,-46269.98,955349.92
Gain Loss On Sale Of PPE,3953656.19,488278.68,1495331.33,958964.94
Net Income From Continuing Operations,320108544.08,199547068.08,130679857.81,47004167.57
Cash Flowsfromusedin Operating Activities Direct,220282140.22,652264004.21,74020658.46,54967206.9
Taxes Refund Paid Direct,-186562488.8,-87335897.85,-30551678.62,-7043911.47
Classesof Cash Payments,-4596435107.95,-2484482759.83,-2336958746.0,-1840350388.43
Other Cash Paymentsfrom Operating Activities,-855822004.93,-151047858.44,-108925341.34,-41084224.01
Paymentson Behalfof Employees,-226863313.38,-187072225.75,-145516354.24,-140189280.1
Paymentsto Suppliersfor Goodsand Services,-3513749789.64,-2146362675.64,-2082517050.42,-1659076884.32
Classesof Cash Receiptsfrom Operating Activities,5003279736.97,3224082661.89,2441531083.08,1902361506.8
Other Cash Receiptsfrom Operating Activities,1023407237.61,46569857.68,30456503.53,24828801.53
Receiptsfrom Customers,3979872499.36,3177512804.21,2411074579.55,1877532705.27
