,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3770878048.0,3770878048.0,3070878048.0,3070878048.0
Share Issued,3770878048.0,3770878048.0,3070878048.0,3070878048.0
Net Debt,5985044066.96,4869624578.85,5057809225.09,3691223966.51
Total Debt,10239796291.25,11389059121.29,9785316646.31,7563773581.31
Tangible Book Value,7505545360.84,8269560728.02,6105191965.53,5024701139.85
Invested Capital,16226063694.79,17646973789.08,14372974259.48,11276869184.38
Working Capital,-999877123.01,1360498732.74,-792355084.3,-1749790133.31
Net Tangible Assets,7505545360.84,8269560728.02,6105191965.53,5024701139.85
Capital Lease Obligations,175017270.1,128902529.06,154611405.88,153628470.1
Common Stock Equity,7954882796.45,8547933737.89,6391394978.46,5308443762.04
Total Capitalization,11183667162.13,13086282627.8,9660175716.6,7217038418.2
Total Equity Gross Minority Interest,8937062008.36,9560256620.22,7364600309.2,6167778088.51
Minority Interest,982179211.91,1012322882.33,973205330.74,859334326.47
Stockholders Equity,7954882796.45,8547933737.89,6391394978.46,5308443762.04
Retained Earnings,2269114209.55,2736155834.43,2358130137.29,1376623256.98
Additional Paid In Capital,2043749412.94,2044883819.71,1048318109.27,1048318109.27
Capital Stock,3770878048.0,3770878048.0,3070878048.0,3070878048.0
Common Stock,3770878048.0,3770878048.0,3070878048.0,3070878048.0
Total Liabilities Net Minority Interest,12414678388.15,13469841755.6,12534025782.35,10722005085.09
Total Non Current Liabilities Net Minority Interest,3791424237.17,4960972986.49,3802298924.8,2581520965.95
Other Non Current Liabilities,7278729.88,3317429.88,6840263.96,
Tradeand Other Payables Non Current,,50000000.0,150805526.5,390588877.14
Non Current Deferred Revenue,342077250.39,191596728.98,170984115.94,91676767.4
Non Current Deferred Taxes Liabilities,38266621.12,48807408.66,50276874.38,37032195.15
Long Term Debt And Capital Lease Obligation,3403801635.78,4667251418.97,3423392144.02,2062223126.26
Long Term Capital Lease Obligation,175017270.1,128902529.06,154611405.88,153628470.1
Long Term Debt,3228784365.68,4538348889.91,3268780738.14,1908594656.16
Current Liabilities,8623254150.98,8508868769.11,8731726857.55,8140484119.14
Other Current Liabilities,2177321.04,1856081.23,4623280.18,4696480.17
Current Debt And Capital Lease Obligation,6835994655.47,6721807702.32,6361924502.29,5501550455.05
Current Debt,5042396532.66,4560691161.28,4712798542.88,4059830766.18
Payables,1756265294.61,1762661510.58,2319614276.16,2578566854.18
Other Payable,235692937.69,281832829.69,353752354.8,437908150.37
Dividends Payable,,,,
Total Tax Payable,21288995.09,40939375.72,72598946.41,72862613.31
Accounts Payable,1499283361.83,1439889305.17,1893262974.95,2067796090.5
Total Assets,21351740396.51,23030098375.82,19898626091.55,16889783173.6
Total Non Current Assets,13728363368.54,13160730873.97,11959254318.3,10499089187.77
Other Non Current Assets,77464598.78,184075009.33,230625319.92,87401187.34
Non Current Deferred Assets,75745751.03,79142350.02,81998023.35,75263138.43
Non Current Deferred Taxes Assets,118856920.49,97754001.39,66164686.48,72279011.0
Investmentin Financial Assets,100000000.0,100000000.0,100000000.0,100000000.0
Available For Sale Securities,100000000.0,100000000.0,100000000.0,100000000.0
Long Term Equity Investment,129870515.17,193294975.81,225023470.09,270049700.9
Investment Properties,7544874.87,8395293.93,9245713.0,10096130.75
Goodwill And Other Intangible Assets,449337435.61,278373009.87,286203012.93,283742622.19
Other Intangible Assets,399611098.91,228646673.17,236476676.23,234016285.49
Goodwill,49726336.7,49726336.7,49726336.7,49726336.7
Net PPE,12769543272.59,12219696233.62,10927225092.53,9525831326.55
Accumulated Depreciation,-6063789680.72,-5282349236.69,-5035106854.18,-4492659012.98
Gross PPE,18833332953.31,17502045470.31,15962331946.71,14018490339.53
Construction In Progress,343572502.41,1043510352.71,411118809.57,665164234.99
Other Properties,1783464038.4,1472216509.81,1456855361.09,1743335183.63
Machinery Furniture Equipment,13817589190.75,12392909811.67,11601684410.88,9739910423.83
Properties,2888707221.75,2593408796.12,2492673365.17,1870080497.08
Current Assets,7623377027.97,9869367501.85,7939371773.25,6390693985.83
Other Current Assets,172333094.75,219871033.91,93848225.27,109034416.03
Prepaid Assets,115492855.97,159000816.35,113649925.1,124078339.23
Inventory,1924462978.29,2005597061.12,1797160913.63,1055975257.41
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,-1797160913.63,-3167925772.23
Finished Goods,1336156315.14,1457344199.0,1166333399.24,592379972.48
Raw Materials,588306663.15,548252862.12,630827514.39,463595284.93
Other Receivables,939274252.84,825814126.61,821724482.77,925641188.91
Accounts Receivable,2163242719.77,2135515849.95,1861865715.19,1640022142.77
Allowance For Doubtful Accounts Receivable,-217139069.26,-198158438.66,-179656340.79,-163742839.14
Gross Accounts Receivable,2380381789.03,2333674288.61,2041522055.98,1803764981.91
Cash Cash Equivalents And Short Term Investments,2308571126.35,4523568613.91,3251122511.29,2535942641.48
Other Short Term Investments,22434294.97,294153141.57,327352455.36,258741185.65
Cash And Cash Equivalents,2286136831.38,4229415472.34,2923770055.93,2277201455.83
Cash Equivalents,351931383.14,109674936.95,701269590.56,484725507.97
Cash Financial,1408853029.09,3498103522.97,2222500465.37,1792475947.86
