,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-11932889.353736,-9713754.952396,-6030906.841518,-8287873.029291
Tax Rate For Calcs,0.091399,0.127917,0.107877,0.11149
Normalized EBITDA,928670807.46,919457817.32,1074150808.06,819804503.46
Total Unusual Items,-130558509.54,-75938178.98,-55905192.26,-74337612.82
Total Unusual Items Excluding Goodwill,-130558509.54,-75938178.98,-55905192.26,-74337612.82
Net Income From Continuing Operation Net Minority Interest,307907364.95,353281764.91,518626014.39,306785344.95
Reconciled Depreciation,437810072.5,399542497.94,392709818.37,355727122.45
Reconciled Cost Of Revenue,4376256811.21,3508861304.67,3182095510.84,3488487869.7
EBITDA,798112297.92,843519638.34,1018245615.8,745466890.64
EBIT,360302225.42,443977140.4,625535797.43,389739768.19
Net Interest Income,-1844600.24,-7659387.03,2514092.9,-22167679.81
Interest Expense,33034439.61,38876238.61,44193607.7,44461517.61
Interest Income,32764373.33,32605765.55,45875676.57,15823629.24
Normalized Income,426532985.136264,419506188.937604,568500299.808482,372835084.740709
Net Income From Continuing And Discontinued Operation,307907364.95,353281764.91,518626014.39,306785344.95
Total Expenses,5045410778.62,4143687150.02,3711279189.93,4212141980.2
Total Operating Income As Reported,334198743.68,408017586.86,580466857.03,355704189.33
Diluted Average Shares,317430273.0,318271860.0,318175469.0,316273551.0
Basic Average Shares,317430273.0,318271860.0,318175469.0,316273551.0
Diluted EPS,0.97,1.11,1.63,0.97
Basic EPS,0.97,1.11,1.63,0.97
Net Income Common Stockholders,307907364.95,353281764.91,518626014.39,306785344.95
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,307907364.95,353281764.91,518626014.39,306785344.95
Minority Interests,10551457.66,,-2490.84,2039.15
Net Income Including Noncontrolling Interests,297355907.29,353281764.91,518628505.23,306783305.8
Net Income Continuous Operations,297355907.29,353281764.91,518628505.23,306783305.8
Tax Provision,29911878.52,51819136.88,62713684.5,38494944.78
Pretax Income,327267785.81,405100901.79,581342189.73,345278250.58
Other Non Operating Income Expenses,-6930957.87,-2916685.07,1964532.7,-11515138.75
Special Income Charges,-130558509.54,-75217768.06,-55576425.1,-65458699.08
Other Special Charges,15105006.0,814839.11,571128.12,10876281.93
Write Off,20767874.02,2977462.77,5217959.05,4997870.6
Impairment Of Capital Assets,94685629.52,71425466.18,49787337.93,49584546.55
Net Non Operating Interest Income Expense,-1844600.24,-7659387.03,2514092.9,-22167679.81
Total Other Finance Cost,1574533.96,1388913.97,-832024.03,-6470208.56
Interest Expense Non Operating,33034439.61,38876238.61,44193607.7,44461517.61
Interest Income Non Operating,32764373.33,32605765.55,45875676.57,15823629.24
Operating Income,484190775.53,422242935.32,618590757.53,355340548.65
Operating Expense,669153967.41,634825845.35,529183679.09,723654110.5
Other Operating Expenses,40108996.27,44878062.81,31958715.12,32688314.23
Depreciation And Amortization In Income Statement,53825884.97,71449574.83,74209187.48,76816230.59
Amortization,7064776.58,8615447.15,10616517.44,12478467.74
Depreciation Income Statement,46761108.39,62834127.68,63592670.04,64337762.85
Research And Development,236311947.73,210609903.21,221977940.42,293049809.91
Selling General And Administration,221403932.38,197407646.9,160616750.2,310444533.19
Selling And Marketing Expense,145604284.74,122979184.07,93261399.81,120392048.19
General And Administrative Expense,75799647.64,74428462.83,67355350.39,190052485.0
Gross Profit,1153344742.94,1057068780.67,1147774436.62,1078994659.15
Cost Of Revenue,4376256811.21,3508861304.67,3182095510.84,3488487869.7
Total Revenue,5529601554.15,4565930085.34,4329869947.46,4567482528.85
Operating Revenue,5529601554.15,4565930085.34,4329869947.46,4567482528.85
