,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,280701001.88,384348678.01,355252121.91,44719596.55
Repayment Of Debt,-60200000.0,-74375000.0,-513926776.59,-268430600.0
Issuance Of Debt,139357896.31,60000000.0,100000000.0,243469100.0
Capital Expenditure,-26145144.75,-14972093.0,-98441938.84,-60309131.85
End Cash Position,104222507.79,241469859.1,627411862.11,208655182.95
Beginning Cash Position,241469859.1,627411862.11,208655182.95,549001424.81
Effect Of Exchange Rate Changes,-1521570.18,-1440703.49,2242936.07,-78569.41
Changes In Cash,-135725781.13,-384501299.52,416513743.09,-340267672.45
Financing Cash Flow,-127009479.26,-56854746.08,-161547637.97,-182564483.75
Net Other Financing Charges,-94934044.78,637964.25,313097700.19,58103831.71
Cash Dividends Paid,-111233330.79,-43117710.33,-60718561.57,-215706815.46
Net Issuance Payments Of Debt,79157896.31,-14375000.0,-413926776.59,-24961500.0
Net Long Term Debt Issuance,79157896.31,-14375000.0,-413926776.59,-24961500.0
Long Term Debt Payments,-60200000.0,-74375000.0,-513926776.59,-268430600.0
Long Term Debt Issuance,139357896.31,60000000.0,100000000.0,243469100.0
Investing Cash Flow,-315562448.5,-726967324.45,124367320.31,-262731917.1
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,-291249503.14,-715559252.21,205058328.86,-205367435.21
Sale Of Investment,2249659117.46,898140747.79,382558328.86,503832564.79
Purchase Of Investment,-2540908620.6,-1613700000.0,-177500000.0,-709200000.0
Net PPE Purchase And Sale,-24312945.36,-11408072.24,-80691008.55,-57364481.89
Sale Of PPE,1832199.39,3564020.76,17750930.29,2944649.96
Purchase Of PPE,-26145144.75,-14972093.0,-98441938.84,-60309131.85
Capital Expenditure Reported,,,,
Operating Cash Flow,306846146.63,399320771.01,453694060.75,105028728.4
Change In Working Capital,95744394.86,43370368.66,133785061.52,-309342265.84
Change In Other Current Assets,-13516113.77,-7553854.98,2067986.44,-4573209.17
Change In Payable,-47674606.45,-195297974.61,-125164524.21,-170165597.03
Change In Inventory,-52378853.99,56636567.31,94165512.96,-75903181.41
Change In Receivables,209313969.07,189585630.94,162716086.33,-58700278.23
Other Non Cash Items,23280162.05,29608699.14,27146872.69,34328884.49
Deferred Tax,,,,
Depreciation And Amortization,137553995.16,135288744.61,144903935.33,152613269.89
Amortization Cash Flow,4932187.12,4758192.46,5075076.64,4990992.6
Depreciation,132621808.04,130530552.15,139828858.69,147622277.29
Gain Loss On Investment Securities,-27308735.79,-15859096.96,-16489361.64,-23138170.18
Gain Loss On Sale Of PPE,-395443.87,2860348.9,391372.58,8523130.94
Net Income From Continuing Operations,30012592.37,131232415.23,154723577.21,208252657.03
Cash Flowsfromusedin Operating Activities Direct,306846146.63,399320771.01,453694060.75,105028728.4
Taxes Refund Paid Direct,-45190660.74,-57071448.18,-52910618.53,-3792480.12
Classesof Cash Payments,-764376051.78,-1033130581.1,-1518181730.37,-1733485847.32
Other Cash Paymentsfrom Operating Activities,-67197014.79,-60126192.37,-81559892.22,-103786037.14
Paymentson Behalfof Employees,-205657563.56,-211079201.41,-238103202.47,-255977429.92
Paymentsto Suppliersfor Goodsand Services,-491521473.43,-761925187.32,-1198518635.68,-1373722380.26
Classesof Cash Receiptsfrom Operating Activities,1116412859.15,1489522800.29,2024786409.65,1842307055.84
Other Cash Receiptsfrom Operating Activities,8288301.42,14047107.08,16038537.64,31446297.65
Receiptsfrom Customers,1108124557.73,1475475693.21,2008747872.01,1810860758.19
