,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-110215287.800689,-866136498.67015,-175134623.958618,-103800849.494861
Tax Rate For Calcs,0.113894,0.164221,0.122588,0.123421
Normalized EBITDA,19907273511.17,21691599404.54,19629733887.7,16806597249.53
Total Unusual Items,-967700363.31,-5274222064.44,-1428639514.89,-841033430.72
Total Unusual Items Excluding Goodwill,-967700363.31,-5274222064.44,-1428639514.89,-841033430.72
Net Income From Continuing Operation Net Minority Interest,11565166497.81,8452859993.18,10428540457.94,9431064679.78
Reconciled Depreciation,4579306289.74,4471127908.87,4287078842.66,3932841855.73
Reconciled Cost Of Revenue,75653843800.99,76298833033.93,84788592077.34,83118546374.24
EBITDA,18939573147.86,16417377340.1,18201094372.81,15965563818.81
EBIT,14360266858.12,11946249431.23,13914015530.15,12032721963.08
Net Interest Income,742779168.69,579823691.48,221360936.86,321535963.2
Interest Expense,1366436483.7,1819520437.71,2192827743.5,1402531643.41
Interest Income,2170117464.31,2455067393.23,2478577541.19,1760446337.19
Normalized Income,12422651573.319311,12860945558.94985,11682045348.871382,10168297261.005138
Net Income From Continuing And Discontinued Operation,11565166497.81,8452859993.18,10428540457.94,9431064679.78
Total Expenses,102273608713.24,103332543990.29,112999274286.83,111968600601.55
Total Operating Income As Reported,13527806620.67,10181768860.25,11873304166.44,10859972956.0
Diluted Average Shares,6319763114.0,6355533829.0,6358866133.0,6372341000.0
Basic Average Shares,6319763114.0,6355533829.0,6358866133.0,6372341000.0
Diluted EPS,1.83,1.33,1.64,1.48
Basic EPS,1.83,1.33,1.64,1.48
Net Income Common Stockholders,11565166497.81,8452859993.18,10428540457.94,9431064679.78
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,11565166497.81,8452859993.18,10428540457.94,9431064679.78
Minority Interests,51255743.81,-10850362.47,144234259.66,112858813.01
Net Income Including Noncontrolling Interests,11513910754.0,8463710355.65,10284306198.28,9318205866.77
Net Income Continuous Operations,11513910754.0,8463710355.65,10284306198.28,9318205866.77
Tax Provision,1479919620.42,1663018637.87,1436881588.37,1311984452.9
Pretax Income,12993830374.42,10126728993.52,11721187786.65,10630190319.67
Other Non Operating Income Expenses,-533976246.25,-55039866.73,-152116379.79,-229782636.33
Special Income Charges,-1005478790.63,-5246068949.59,-1706825716.54,-935182290.93
Other Special Charges,6722825.64,15203668.87,20648925.84,5444150.45
Write Off,268375173.06,555019707.28,160477312.83,137266964.81
Impairment Of Capital Assets,730380791.93,4675845573.44,1525699477.87,792471175.67
Net Non Operating Interest Income Expense,742779168.69,579823691.48,221360936.86,321535963.2
Total Other Finance Cost,60901811.92,55723264.04,64388860.83,36378730.58
Interest Expense Non Operating,1366436483.7,1819520437.71,2192827743.5,1402531643.41
Interest Income Non Operating,2170117464.31,2455067393.23,2478577541.19,1760446337.19
Operating Income,13657497061.75,12447010659.01,13180184303.53,11202443454.72
Operating Expense,26619764912.25,27033710956.36,28210682209.49,28850054227.31
Other Operating Expenses,672487662.41,732777483.69,732659573.36,741784528.25
Depreciation And Amortization In Income Statement,1299009950.96,1216634883.18,1243890212.77,1052366122.39
Amortization,333853814.5,237902668.14,211552695.2,187369136.78
Depreciation Income Statement,965156136.46,978732215.04,1032337517.57,864996985.61
Research And Development,915007208.81,869976531.8,850146147.17,821551260.99
Selling General And Administration,15345574080.98,15981951298.62,16401644680.17,17016016812.42
Selling And Marketing Expense,14166920511.15,14907611432.45,15278842752.66,15856991339.05
General And Administrative Expense,1178653569.83,1074339866.17,1122801927.51,1159025473.37
Gross Profit,40277261974.0,39480721615.37,41390866513.02,40052497682.03
Cost Of Revenue,75653843800.99,76298833033.93,84788592077.34,83118546374.24
Total Revenue,115931105774.99,115779554649.3,126179458590.36,123171044056.27
Operating Revenue,115931105774.99,115779554649.3,126179458590.36,123171044056.27
