,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,279732.604203,408765.721434,-129214.756565,-95206.034254
Tax Rate For Calcs,0.055807,0.023965,0.016823,0.044034
Normalized EBITDA,169157218.77,107035193.98,93349256.78,101705636.24
Total Unusual Items,5012480.92,17056987.15,-7680982.18,-2162123.33
Total Unusual Items Excluding Goodwill,5012480.92,17056987.15,-7680982.18,-2162123.33
Net Income From Continuing Operation Net Minority Interest,144411417.58,102695394.4,69205460.39,84067410.83
Reconciled Depreciation,21185624.02,18812764.86,15264282.79,11556533.97
Reconciled Cost Of Revenue,207442459.71,148649315.95,90012079.55,83153425.71
EBITDA,174169699.69,124092181.13,85668274.6,99543512.91
EBIT,152984075.67,105279416.27,70403991.81,87986978.94
Net Interest Income,892575.91,293004.3,497273.53,321219.72
Interest Expense,37114.0,62529.88,14389.19,47267.65
Interest Income,1016837.11,413151.78,577154.76,441654.84
Normalized Income,139678669.264203,86047172.971434,76757227.813435,86134328.125746
Net Income From Continuing And Discontinued Operation,144411417.58,102695394.4,69205460.39,84067410.83
Total Expenses,337260973.51,249906843.95,168389589.5,149981541.46
Rent Expense Supplemental,1069371.04,982126.67,1016869.48,2499664.27
Total Operating Income As Reported,148572205.85,102803847.2,69493059.17,85534038.0
Diluted Average Shares,132207636.0,127146679.0,,
Basic Average Shares,132207636.0,127146679.0,100113764.0,99843024.0
Diluted EPS,1.092308,0.807692,0.691268,0.841996
Basic EPS,1.092308,0.807692,0.691268,0.841996
Net Income Common Stockholders,144411417.58,102695394.4,69205460.39,84067410.83
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,144411417.58,102695394.4,69205460.39,84067410.83
Net Income Including Noncontrolling Interests,144411417.58,102695394.4,69205460.39,84067410.83
Net Income Continuous Operations,144411417.58,102695394.4,69205460.39,84067410.83
Tax Provision,8535544.09,2521491.99,1184142.23,3872300.46
Pretax Income,152946961.67,105216886.39,70389602.62,87939711.29
Other Non Operating Income Expenses,4374755.82,2413039.19,896543.45,2405673.29
Special Income Charges,-4383627.58,-124208.95,-8043804.4,-2535212.73
Other Special Charges,-33512.44,,,
Write Off,1490071.01,138884.07,115126.74,-21302.61
Impairment Of Capital Assets,2927069.01,-14675.12,7928677.66,2556515.34
Net Non Operating Interest Income Expense,892575.91,293004.3,497273.53,321219.72
Total Other Finance Cost,87147.2,57617.6,65492.04,73167.47
Interest Expense Non Operating,37114.0,62529.88,14389.19,47267.65
Interest Income Non Operating,1016837.11,413151.78,577154.76,441654.84
Operating Income,128741759.72,73240510.05,72548008.79,84822102.73
Operating Expense,129818513.8,101257528.0,78377509.95,66828115.75
Other Operating Expenses,3708634.18,2259926.35,1962943.84,883635.83
Depreciation And Amortization In Income Statement,7246571.38,7431091.65,7433057.97,5327557.74
Depreciation Income Statement,7246571.38,7431091.65,7433057.97,5327557.74
Research And Development,99968595.3,74526604.56,55401406.48,49849236.8
Selling General And Administration,6970146.56,4341964.64,3326391.04,2945027.7
Selling And Marketing Expense,2105232.66,624601.72,440854.67,804230.53
General And Administrative Expense,4864913.9,3717362.92,2885536.37,2140797.17
Rent And Landing Fees,1069371.04,982126.67,1016869.48,2499664.27
Gross Profit,258560273.52,174498038.05,150925518.74,151650218.48
Cost Of Revenue,207442459.71,148649315.95,90012079.55,83153425.71
Total Revenue,466002733.23,323147354.0,240937598.29,234803644.19
Operating Revenue,466002733.23,323147354.0,240937598.29,234803644.19
