,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,88121812.23,69826003.27,24836397.11,-1358593.02
Capital Expenditure,-28766240.36,-33586015.31,-12590646.98,-93383750.32
End Cash Position,359922167.48,112332312.34,62804945.94,67451992.72
Beginning Cash Position,112332312.34,62804945.94,67451992.72,61112824.52
Effect Of Exchange Rate Changes,110693.91,277880.88,1254733.57,-872091.42
Changes In Cash,247479161.23,49249485.52,-5901780.35,7211259.62
Financing Cash Flow,-155823097.07,1008945328.65,-33898611.54,-15176484.74
Net Other Financing Charges,-59351822.72,1029722987.25,-4290448.32,-2190448.34
Cash Dividends Paid,-96471274.35,-20777658.6,-29608163.22,-12986036.4
Investing Cash Flow,286414205.71,-1063107861.71,-9430212.9,-69637412.94
Net Other Investing Changes,,,577154.76,441654.84
Net Investment Purchase And Sale,315180026.07,-1029522612.4,2582424.32,23303942.54
Sale Of Investment,3164669502.75,1534477387.6,402582424.32,842303942.54
Purchase Of Investment,-2849489476.68,-2564000000.0,-400000000.0,-819000000.0
Net PPE Purchase And Sale,-28765820.36,-33585249.31,-12589791.98,-93383010.32
Sale Of PPE,420.0,766.0,855.0,740.0
Purchase Of PPE,-28766240.36,-33586015.31,-12590646.98,-93383750.32
Operating Cash Flow,116888052.59,103412018.58,37427044.09,92025157.3
Change In Working Capital,-41859999.32,8226125.19,-52667975.25,-6578341.55
Change In Other Current Assets,-2447543.79,2272777.77,-494825.25,-249468.49
Change In Payable,12359759.73,13573076.0,-10096376.3,20569503.41
Change In Inventory,-44614377.94,11804301.63,-49168156.54,-16851729.83
Change In Receivables,-7157837.32,-19424030.21,7091382.84,-10046646.64
Other Non Cash Items,61096.62,1102571.9,-630991.38,1701295.49
Depreciation And Amortization,21185624.02,18812764.86,15264282.79,11556533.97
Amortization Cash Flow,4497867.24,3550464.79,2281579.3,2177595.34
Depreciation,16687756.78,15262300.07,12982703.49,9378938.63
Gain Loss On Investment Securities,-24884415.15,-28658583.7,-3090887.54,-3677031.94
Gain Loss On Sale Of PPE,-36880.74,4099.39,6158.69,5739.91
Net Income From Continuing Operations,144411417.58,102695394.4,69205460.39,84067410.83
Cash Flowsfromusedin Operating Activities Direct,116888052.59,103412018.58,37427044.09,92025157.3
Taxes Refund Paid Direct,659982.55,-5960008.7,-2041980.67,-7511885.19
Classesof Cash Payments,-377072292.14,-259720692.17,-225915169.65,-163918399.78
Other Cash Paymentsfrom Operating Activities,-19093990.44,-24585413.93,-8688869.93,-12368866.86
Paymentson Behalfof Employees,-91736988.11,-71406520.12,-63116865.69,-48621551.66
Paymentsto Suppliersfor Goodsand Services,-266241313.59,-163728758.12,-154109434.03,-102927981.26
Classesof Cash Receiptsfrom Operating Activities,493300362.18,369092719.45,265384194.41,263455442.27
Other Cash Receiptsfrom Operating Activities,27689627.54,21995920.12,7624694.81,14698513.19
Receiptsfrom Customers,465610734.64,347096799.33,257759499.6,248756929.08
