,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,-522859106.58,145611927.2,-278343120.74,8155579.11
Repayment Of Debt,-544912824.66,-518534561.38,-787435412.21,-419058338.88
Issuance Of Debt,673795847.53,494241151.41,849278223.26,554848530.53
Capital Expenditure,-816645289.77,-33867719.03,-180593636.68,-286121812.44
End Cash Position,212372518.99,285433648.94,175193236.33,300310452.18
Beginning Cash Position,285433648.94,175193236.33,300310452.18,234610644.3
Effect Of Exchange Rate Changes,-1284735.64,773041.6,1353204.28,7521832.99
Changes In Cash,-71776394.31,109467371.01,-126470420.13,58177974.89
Financing Cash Flow,425473218.13,-66426590.04,-3816575.9,12718383.02
Net Other Financing Charges,323729824.7,-7272837.96,-5529656.54,-222347.55
Cash Dividends Paid,-27139629.44,-34860342.11,-60129730.41,-122849461.08
Net Issuance Payments Of Debt,128883022.87,-24293409.97,61842811.05,135790191.65
Net Long Term Debt Issuance,128883022.87,-24293409.97,61842811.05,135790191.65
Long Term Debt Payments,-544912824.66,-518534561.38,-787435412.21,-419058338.88
Long Term Debt Issuance,673795847.53,494241151.41,849278223.26,554848530.53
Investing Cash Flow,-791035795.63,-3585685.18,-24904360.17,-248817799.68
Net Other Investing Changes,,,44550509.45,39206240.47
Net Investment Purchase And Sale,25534612.69,27060076.8,105930953.01,-57466041.1
Sale Of Investment,43534612.69,27060076.8,206930953.01,373062589.04
Purchase Of Investment,-18000000.0,,-101000000.0,-430528630.14
Net PPE Purchase And Sale,-816570408.32,-30645761.98,-175385822.63,-230557999.05
Sale Of PPE,74881.45,3221957.05,5207814.05,55563813.39
Purchase Of PPE,-816645289.77,-33867719.03,-180593636.68,-286121812.44
Operating Cash Flow,293786183.19,179479646.23,-97749484.06,294277391.55
Change In Working Capital,-64820384.95,20949559.18,-156540904.15,157117162.0
Change In Other Current Assets,9213952.26,-2999702.04,-4985469.93,-6774601.94
Change In Payable,184337854.58,34266476.34,6052209.06,118000795.61
Change In Inventory,-24751024.51,51059590.06,-61132788.33,-51488649.25
Change In Receivables,-233621167.28,-61376805.18,-96474854.95,97379617.58
Other Non Cash Items,33013247.02,33468171.97,29027886.4,22534202.0
Depreciation And Amortization,106878876.61,108692004.46,90117502.6,67351947.74
Amortization Cash Flow,1454959.29,1248565.28,1201448.76,1196142.9
Depreciation,105423917.32,107443439.18,88916053.84,66155804.84
Gain Loss On Investment Securities,-3067074.18,-2220000.0,-576865.34,-2717125.41
Gain Loss On Sale Of PPE,8492206.7,-259141.7,-3037814.44,-34529759.18
Net Income From Continuing Operations,201913337.03,22800933.92,-63094466.24,52371810.41
Cash Flowsfromusedin Operating Activities Direct,293786183.19,179479646.23,-97749484.06,294277391.55
Taxes Refund Paid Direct,-48205298.84,-27619285.56,-32166023.17,84505193.23
Classesof Cash Payments,-560252095.81,-572428796.33,-622962499.38,-503026040.94
Other Cash Paymentsfrom Operating Activities,-294567975.82,-290472248.32,-299040294.38,-194873068.42
Paymentson Behalfof Employees,-199680875.16,-186429699.65,-208259693.2,-201273930.78
Paymentsto Suppliersfor Goodsand Services,-66003244.83,-95526848.36,-115662511.8,-106879041.74
Classesof Cash Receiptsfrom Operating Activities,902243577.84,779527728.12,557379038.49,712798239.26
Other Cash Receiptsfrom Operating Activities,20344742.38,21056413.65,15741203.1,33034140.17
Receiptsfrom Customers,881898835.46,758471314.47,541637835.39,679764099.09
