,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,876894609.9,589441382.89,229320806.21,4466541.5
Repayment Of Debt,-593500000.0,-620000000.0,-850000000.0,-428698884.76
Issuance Of Debt,671630515.74,590000000.0,1039018675.0,470000000.0
Capital Expenditure,-422563901.94,-382426693.43,-395100642.17,-239981066.51
End Cash Position,1376376705.08,1177509869.68,1139153345.77,495693028.67
Beginning Cash Position,1177509869.68,1139153345.77,495693028.67,617370803.81
Effect Of Exchange Rate Changes,-15099188.75,-8931007.36,-10090272.95,-44199979.36
Changes In Cash,213966024.15,47287531.27,653550590.05,-77477795.78
Financing Cash Flow,-517932532.39,-560149812.09,578702508.56,-331241430.08
Net Other Financing Charges,-6339716.11,-8685822.95,867512648.17,-4357266.32
Cash Dividends Paid,-589723332.02,-521463989.14,-477828814.61,-368185279.0
Net Issuance Payments Of Debt,78130515.74,-30000000.0,189018675.0,41301115.24
Net Long Term Debt Issuance,78130515.74,-30000000.0,189018675.0,41301115.24
Long Term Debt Payments,-593500000.0,-620000000.0,-850000000.0,-428698884.76
Long Term Debt Issuance,671630515.74,590000000.0,1039018675.0,470000000.0
Investing Cash Flow,-567559955.3,-364430732.96,-549573366.89,9316026.29
Net Other Investing Changes,32269846.42,4794528.12,-56052650.64,30289709.1
Net Investment Purchase And Sale,-182017365.77,12736184.89,-99190024.45,218636423.87
Sale Of Investment,1132982634.23,452736184.89,150809975.55,338950703.87
Purchase Of Investment,-1315000000.0,-440000000.0,-250000000.0,-120314280.0
Net PPE Purchase And Sale,-417812435.95,-381961445.97,-394330691.8,-239610106.68
Sale Of PPE,4751465.99,465247.46,769950.37,370959.83
Purchase Of PPE,-422563901.94,-382426693.43,-395100642.17,-239981066.51
Operating Cash Flow,1299458511.84,971868076.32,624421448.38,244447608.01
Change In Working Capital,278689964.75,-102669153.71,-298034273.39,-433106110.95
Change In Other Current Assets,-41566624.25,-11018526.83,25365063.72,-73065249.57
Change In Payable,-102296694.9,186971271.85,-227726061.04,187451413.0
Change In Inventory,263777387.43,-356579408.54,-130034832.85,-344217700.84
Change In Receivables,158775896.47,77957509.81,34361556.78,-203274573.54
Other Non Cash Items,72677957.51,-16483571.98,-2071094.47,-93126126.31
Depreciation And Amortization,207914649.05,188582094.67,173851225.75,157361310.71
Amortization Cash Flow,27681588.41,27405661.72,27906594.62,27450246.47
Depreciation,180233060.64,161176432.95,145944631.13,129911064.24
Gain Loss On Investment Securities,-3567911.88,8117625.91,55731484.77,-18070229.26
Gain Loss On Sale Of PPE,43134968.95,3762231.82,2766570.69,5862982.34
Net Income From Continuing Operations,659738737.12,802180217.96,653978430.1,569811537.05
Cash Flowsfromusedin Operating Activities Direct,1299458511.84,971868076.32,624421448.38,244447608.01
Taxes Refund Paid Direct,-746913.96,-26012619.56,-6091796.52,26041364.05
Classesof Cash Payments,-5818271864.07,-5483894974.75,-5429830281.67,-4863298218.58
Other Cash Paymentsfrom Operating Activities,-124973709.45,-148055189.83,-185227569.37,-182569932.34
Paymentson Behalfof Employees,-1718809307.99,-1669342612.89,-1478770060.12,-1173718865.99
Paymentsto Suppliersfor Goodsand Services,-3974488846.63,-3666497172.03,-3765832652.18,-3507009420.25
Classesof Cash Receiptsfrom Operating Activities,7118477289.87,6481775670.63,6060343526.57,5081704462.54
Other Cash Receiptsfrom Operating Activities,130339959.14,59403329.41,38870673.1,49128786.19
Receiptsfrom Customers,6988137330.73,6422372341.22,6021472853.47,5032575676.35
