,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-18654457.73,110367969.66,-14231941.88,-184877680.71
Repayment Of Debt,-236976000.0,-25976765.24,-35033421.56,-1240802713.36
Issuance Of Debt,626785144.97,14976000.0,26679104.52,607681438.67
Capital Expenditure,-274684817.93,-377884056.71,-266000555.35,-228317986.69
End Cash Position,479252808.01,254857213.71,492931323.9,1104616227.19
Beginning Cash Position,254857213.71,492931323.9,1104616227.19,166198651.52
Effect Of Exchange Rate Changes,4873404.21,2024993.22,3858576.66,2580748.74
Changes In Cash,219522190.09,-240099103.41,-615543479.95,935836826.93
Financing Cash Flow,58634595.94,-183711177.04,-564589304.46,-637151374.28
Net Other Financing Charges,-2397671.88,-8448351.9,-386262093.46,37460093.0
Cash Dividends Paid,-328776877.15,-164262059.9,-169972893.96,-41490192.59
Net Issuance Payments Of Debt,389809144.97,-11000765.24,-8354317.04,-633121274.69
Net Long Term Debt Issuance,389809144.97,-11000765.24,-8354317.04,-633121274.69
Long Term Debt Payments,-236976000.0,-25976765.24,-35033421.56,-1240802713.36
Long Term Debt Issuance,626785144.97,14976000.0,26679104.52,607681438.67
Investing Cash Flow,-95142766.05,-544639952.74,-302722788.96,1529547895.23
Net Other Investing Changes,249556201.48,-10000000.0,-52501751.0,-237039583.61
Net Investment Purchase And Sale,-75000000.0,-165860827.4,15355029.19,9517369.86
Sale Of Investment,5000000.0,89172.6,65805029.19,22017369.86
Purchase Of Investment,-80000000.0,-165950000.0,-50450000.0,-12500000.0
Net Business Purchase And Sale,4950000.0,8932480.37,413.09,1969578625.55
Sale Of Business,4950000.0,8932480.37,413.09,1969578625.55
Net PPE Purchase And Sale,-274648967.53,-377711605.71,-265576480.24,-212508516.57
Sale Of PPE,35850.4,172451.0,424075.11,15809470.12
Purchase Of PPE,-274684817.93,-377884056.71,-266000555.35,-228317986.69
Capital Expenditure Reported,,,,
Operating Cash Flow,256030360.2,488252026.37,251768613.47,43440305.98
Change In Working Capital,-292272675.67,-85498592.32,-184219783.48,-146809929.44
Change In Other Current Assets,-11285801.85,1980244.13,-20259225.62,-12084869.0
Change In Payable,-181519990.86,32267846.39,10251190.66,-104680488.46
Change In Inventory,-71624602.22,-61936768.7,-10258695.95,-39296945.5
Change In Receivables,-27842280.74,-57809914.14,-163953052.57,9252373.52
Other Non Cash Items,9987780.76,4540114.75,6734659.79,42850388.08
Deferred Tax,,,,
Depreciation And Amortization,102088285.94,74217916.37,61942775.38,71878438.82
Amortization Cash Flow,16390878.34,13533022.21,7871515.05,7826799.51
Depreciation,85697407.6,60684894.16,54071260.33,64051639.31
Gain Loss On Investment Securities,12232784.58,1065655.92,37831125.55,-202144273.04
Gain Loss On Sale Of PPE,1428821.8,317692.26,977691.75,575086.9
Net Income From Continuing Operations,345011273.9,485785167.53,281432368.18,194823178.04
Cash Flowsfromusedin Operating Activities Direct,256030360.2,488252026.37,251768613.47,43440305.98
Taxes Refund Paid Direct,-83633986.65,-240091400.73,-147888550.32,-62904997.38
Classesof Cash Payments,-944571856.76,-779290596.22,-1056060409.35,-1094606626.69
Other Cash Paymentsfrom Operating Activities,-138875670.58,-142246408.83,-162720371.06,-192687765.07
Paymentson Behalfof Employees,-177598068.18,-157218103.27,-149659923.82,-186930478.64
Paymentsto Suppliersfor Goodsand Services,-628098118.0,-479826084.12,-743680114.47,-714988382.98
Classesof Cash Receiptsfrom Operating Activities,1284236203.61,1507634023.32,1455717573.14,1200951930.05
Other Cash Receiptsfrom Operating Activities,75822730.91,47293235.29,118987091.25,37376031.82
Receiptsfrom Customers,1208413472.7,1460340788.03,1336730481.89,1163575898.23
