,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-13312841.858612,-1667853.157718,-23961619.817371,-22244830.290374
Tax Rate For Calcs,0.140189,0.170109,0.275533,0.323756
Normalized EBITDA,605357623.04,671449586.26,539993238.93,466413688.77
Total Unusual Items,-94963527.04,-9804628.01,-86964505.58,-68708629.96
Total Unusual Items Excluding Goodwill,-94963527.04,-9804628.01,-86964505.58,-68708629.96
Net Income From Continuing Operation Net Minority Interest,349680187.51,493027339.92,291463635.58,207047711.24
Reconciled Depreciation,102088285.94,74217916.37,61942775.38,71878438.82
Reconciled Cost Of Revenue,852168252.46,689030953.38,795063451.76,727413570.49
EBITDA,510394096.0,661644958.25,453028733.35,397705058.81
EBIT,408305810.06,587427041.88,391085957.97,325826619.99
Net Interest Income,27650052.77,10602558.63,19369265.78,7865694.26
Interest Expense,7041725.56,2067000.97,2617613.12,37730645.43
Interest Income,35988791.87,13592777.57,23528201.29,48403272.93
Normalized Income,431330872.691388,501164114.772282,354466521.342629,253511510.909626
Net Income From Continuing And Discontinued Operation,349680187.51,493027339.92,291463635.58,207047711.24
Total Expenses,1136552958.07,994316299.84,1050039060.19,1060681662.74
Total Operating Income As Reported,408478866.57,585235232.85,388671703.85,285449108.64
Diluted Average Shares,485666927.0,483360137.0,534921496.0,520958757.0
Basic Average Shares,479013955.0,469549848.0,516685536.0,504678796.0
Diluted EPS,0.72,1.02,0.544872,0.397436
Basic EPS,0.73,1.05,0.564103,0.410256
Net Income Common Stockholders,349680187.51,493027339.92,291463635.58,207047711.24
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,349680187.51,493027339.92,291463635.58,207047711.24
Minority Interests,4668913.61,7242172.39,10031267.4,12224533.2
Net Income Including Noncontrolling Interests,345011273.9,485785167.53,281432368.18,194823178.04
Net Income Continuous Operations,345011273.9,485785167.53,281432368.18,194823178.04
Tax Provision,56252810.6,99574873.38,107035976.67,93272796.52
Pretax Income,401264084.5,585360040.91,388468344.85,288095974.56
Other Non Operating Income Expenses,-7214782.07,124808.06,-203359.0,2825065.92
Special Income Charges,-81745020.93,-12006807.94,-51634295.53,-83356809.35
Other Special Charges,-86306.84,-44357.2,865672.59,461451.97
Write Off,32859947.13,12051165.14,50732139.94,16300488.13
Impairment Of Capital Assets,48971380.64,,36483.0,66594869.25
Net Non Operating Interest Income Expense,27650052.77,10602558.63,19369265.78,7865694.26
Total Other Finance Cost,1297013.54,923217.97,1541322.39,2806933.24
Interest Expense Non Operating,7041725.56,2067000.97,2617613.12,37730645.43
Interest Income Non Operating,35988791.87,13592777.57,23528201.29,48403272.93
Operating Income,469767070.24,589101543.13,435654845.67,159593583.59
Operating Expense,284384705.61,305285346.46,254975608.43,333268092.25
Other Operating Expenses,16966993.78,13966584.86,9597101.64,11448097.72
Depreciation And Amortization In Income Statement,27060588.26,24652893.53,17663079.63,29151840.39
Amortization,11200064.47,9897512.83,4358725.17,4740324.64
Depreciation Income Statement,15860523.79,14755380.7,13304354.46,24411515.75
Research And Development,71506806.66,63705508.86,65726888.76,75532240.36
Selling General And Administration,90577139.47,115823089.92,87394378.02,139496208.61
Selling And Marketing Expense,26434635.74,28428569.61,26018177.43,37939682.97
General And Administrative Expense,64142503.73,87394520.31,61376200.59,101556525.64
Gross Profit,754151775.85,894386889.59,690630454.1,492861675.84
Cost Of Revenue,852168252.46,689030953.38,795063451.76,727413570.49
Total Revenue,1606320028.31,1583417842.97,1485693905.86,1220275246.33
Operating Revenue,1606320028.31,1583417842.97,1485693905.86,1220275246.33
