,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1299115412.0,1299115412.0,1094115412.0,1094115412.0
Share Issued,1299115412.0,1299115412.0,1094115412.0,1094115412.0
Net Debt,638288142.65,287653945.4,373801208.1,122037151.09
Total Debt,985011056.12,1163609475.78,897650638.89,515204308.56
Tangible Book Value,593285448.8,483361333.58,-55764426.85,601773128.35
Invested Capital,1562770324.61,2087465490.38,1366634902.97,1304926240.58
Working Capital,-162037565.77,199120357.93,-83576250.98,41863622.61
Net Tangible Assets,593285448.8,483361333.58,-55764426.85,601773128.35
Capital Lease Obligations,44757765.32,37730726.94,38419000.6,26706408.6
Common Stock Equity,785885586.07,1163262525.58,637123025.86,873907056.46
Total Capitalization,963345586.07,1435642525.58,908751359.22,940907056.46
Total Equity Gross Minority Interest,896189686.73,1632483590.77,1041607281.9,932668758.13
Minority Interest,110304100.66,469221065.19,404484256.04,58761701.67
Stockholders Equity,785885586.07,1163262525.58,637123025.86,873907056.46
Treasury Stock,91320733.26,,,
Retained Earnings,-1341093486.33,-1073922575.98,-850005537.57,-624376930.58
Additional Paid In Capital,913102789.91,911158397.11,384822879.8,384822879.8
Capital Stock,1299115412.0,1299115412.0,1094115412.0,1094115412.0
Common Stock,1299115412.0,1299115412.0,1094115412.0,1094115412.0
Total Liabilities Net Minority Interest,2322972451.2,2298577681.78,1807709789.63,1049491396.06
Total Non Current Liabilities Net Minority Interest,309485374.09,437695606.46,412707774.74,117374823.77
Other Non Current Liabilities,1790788.71,11343332.51,11343332.51,1266905.98
Tradeand Other Payables Non Current,36199531.57,49648623.28,26327991.89,15530697.81
Non Current Deferred Revenue,1151245.28,1182430.28,1213615.28,1578133.57
Non Current Deferred Taxes Liabilities,48126043.21,65410493.45,63775501.1,5292677.81
Long Term Debt And Capital Lease Obligation,222217765.32,310110726.94,310047333.96,93706408.6
Long Term Capital Lease Obligation,44757765.32,37730726.94,38419000.6,26706408.6
Long Term Debt,177460000.0,272380000.0,271628333.36,67000000.0
Current Liabilities,2013487077.11,1860882075.32,1395002014.89,932116572.29
Other Current Liabilities,7889812.33,8016294.64,3753373.64,1873287.27
Current Debt And Capital Lease Obligation,762793290.8,853498748.84,587603304.93,421497899.96
Current Debt,599424738.54,651822964.8,457883543.75,364019184.12
Payables,1213631676.57,858590345.62,744450989.98,493884749.78
Other Payable,522159048.35,230939482.39,122679002.21,41730367.33
Total Tax Payable,14241853.8,38990823.47,37183731.19,14521632.17
Accounts Payable,677230774.42,588660039.76,584588256.58,437632750.28
Total Assets,3219162137.93,3931061272.55,2849317071.53,1982160154.19
Total Non Current Assets,1367712626.59,1871058839.3,1537891307.62,1008179959.29
Other Non Current Assets,44819885.1,68175807.02,51813160.53,2975500.0
Non Current Deferred Assets,141891087.79,96317959.31,20717513.86,20293300.53
Non Current Deferred Taxes Assets,116895089.04,140014241.68,160570943.03,162003049.91
Investmentin Financial Assets,78452032.74,76835059.93,82919545.8,105069081.33
Available For Sale Securities,78452032.74,76835059.93,82919545.8,105069081.33
Long Term Equity Investment,60674072.59,41256382.49,43220507.49,44578392.46
Goodwill And Other Intangible Assets,192600137.27,679901192.0,692887452.71,272133928.11
Other Intangible Assets,100666397.38,445008833.23,424627062.85,55296396.57
Goodwill,91933739.89,234892358.77,268260389.86,216837531.54
Net PPE,732380322.06,768558196.87,485762184.2,382126706.95
Accumulated Depreciation,-734571489.23,-721563567.05,-522225635.43,-485147852.25
Gross PPE,1466951811.29,1490121763.92,1007987819.63,867274559.2
Construction In Progress,29391493.98,50292389.19,1924983.92,3799803.39
Other Properties,215436987.73,221558072.33,228688359.34,201974808.9
Machinery Furniture Equipment,623644750.78,572344670.88,288945004.1,219298035.08
Buildings And Improvements,,,,442201911.83
Properties,598478578.8,645926631.52,488429472.27,442201911.83
Current Assets,1851449511.34,2060002433.25,1311425763.91,973980194.9
Other Current Assets,72028542.53,47232329.16,8298843.2,21709911.23
Prepaid Assets,43457964.74,143960966.28,86592077.32,56333485.37
Inventory,379393280.99,325857427.19,259029576.3,132651992.68
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,69646792.89,53517939.16,
Finished Goods,247940350.95,177646404.53,131876770.64,78811151.77
Work In Process,48228606.9,21369920.77,30400733.82,25603918.67
Raw Materials,83224323.14,57194309.0,43234132.68,28236922.24
Other Receivables,406933358.71,256017320.74,89860986.26,49541682.22
Accounts Receivable,603841712.06,650383308.36,511931611.82,401209894.48
Allowance For Doubtful Accounts Receivable,-84827602.79,-126911336.87,-142199513.09,-82999750.87
Gross Accounts Receivable,688669314.85,777294645.23,654131124.91,484209645.35
Cash Cash Equivalents And Short Term Investments,345794652.31,636551081.52,355712669.01,312533228.92
Other Short Term Investments,207198056.42,2062.12,2000.0,3551195.89
Cash And Cash Equivalents,138596595.89,636549019.4,355710669.01,308982033.03
Cash Equivalents,27604351.55,19414767.72,111814513.33,158466460.58
Cash Financial,110992244.34,617134251.68,243896155.68,147947065.27
