,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-59293040.78,-180971999.36,-170862148.13,-109823544.09
Repayment Of Debt,-66350000.0,-60822906.31,-10315000.0,
Issuance Of Debt,81000000.0,60000000.0,50000000.0,
Capital Expenditure,-123670957.78,-205561083.18,-191247210.11,-250730786.34
End Cash Position,303400343.37,451117097.48,609946002.94,723100656.02
Beginning Cash Position,451117097.48,609946002.94,723100656.02,245997837.33
Effect Of Exchange Rate Changes,-637627.03,-459674.8,394853.3,-65818.98
Changes In Cash,-147079127.08,-158369230.66,-113549506.38,477168637.67
Financing Cash Flow,-98788705.02,-10209141.57,-67493158.64,-75959302.47
Net Other Financing Charges,8377391.33,94689394.29,2711696.16,-1941680.22
Cash Dividends Paid,-121816096.35,-104075629.55,-109889854.8,-74017622.25
Net Issuance Payments Of Debt,14650000.0,-822906.31,39685000.0,
Net Long Term Debt Issuance,14650000.0,-822906.31,39685000.0,
Long Term Debt Payments,-66350000.0,-60822906.31,-10315000.0,
Long Term Debt Issuance,81000000.0,60000000.0,50000000.0,
Investing Cash Flow,-112668339.06,-172749172.91,-66441409.72,412220697.89
Net Other Investing Changes,,,-736423.84,
Net Investment Purchase And Sale,1102618.72,23861910.27,125542224.23,662795384.23
Sale Of Investment,381598618.72,148861910.27,473542224.23,1741801884.23
Purchase Of Investment,-380496000.0,-125000000.0,-348000000.0,-1079006500.0
Net Business Purchase And Sale,,7000000.0,,
Sale Of Business,,7000000.0,,
Net PPE Purchase And Sale,-113770957.78,-203611083.18,-191247210.11,-250574686.34
Sale Of PPE,9900000.0,1950000.0,,156100.0
Purchase Of PPE,-123670957.78,-205561083.18,-191247210.11,-250730786.34
Capital Expenditure Reported,,,,
Operating Cash Flow,64377917.0,24589083.82,20385061.98,140907242.25
Change In Working Capital,-85408015.55,-157086547.76,-136706644.31,-14627368.6
Change In Other Current Assets,-12376049.83,-7585880.91,-23984382.33,-8699412.32
Change In Payable,-73217761.73,-56758346.8,-73609621.79,89079076.8
Change In Inventory,-6276443.2,-22166598.81,-13292144.76,-24222474.32
Change In Receivables,6462239.21,-70575721.24,-25820495.43,-70784558.76
Other Non Cash Items,3989228.08,4361706.37,3136913.42,3491482.66
Deferred Tax,,,,
Depreciation And Amortization,66614740.53,52779279.7,33083160.18,29332319.69
Amortization Cash Flow,12265470.3,7380366.63,4682840.84,3072809.37
Depreciation,54349270.23,45398913.07,28400319.34,26259510.32
Gain Loss On Investment Securities,-11822005.18,-3722139.81,-4185114.75,-18870224.93
Gain Loss On Sale Of PPE,,-6465003.39,315597.0,-53295.13
Net Income From Continuing Operations,90432815.87,122266035.08,112390053.8,136059195.46
Cash Flowsfromusedin Operating Activities Direct,64377917.0,24589083.82,20385061.98,140907242.25
Taxes Refund Paid Direct,-24465121.91,-33671744.03,-28590400.14,-53501407.67
Classesof Cash Payments,-474059525.77,-457040050.03,-416345814.99,-307447621.14
Other Cash Paymentsfrom Operating Activities,-66148781.79,-108004319.47,-49254108.79,-41332095.24
Paymentson Behalfof Employees,-144983940.57,-123656796.2,-112564303.8,-75263269.32
Paymentsto Suppliersfor Goodsand Services,-262926803.41,-225378934.36,-254527402.4,-190852256.58
Classesof Cash Receiptsfrom Operating Activities,562902564.68,515300877.88,465321277.11,501856271.06
Other Cash Receiptsfrom Operating Activities,87367195.51,95837041.36,75357968.84,102531213.2
Receiptsfrom Customers,475535369.17,419463836.52,389963308.27,399325057.86
