,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,37724.305,-1327756.255,-339489.96898,668672.090393
Tax Rate For Calcs,0.25,0.25,0.031773,0.07665
Normalized EBITDA,156684634.95,181557870.05,160166204.56,168376729.54
Total Unusual Items,150897.22,-5311025.02,-10684717.1,8723729.02
Total Unusual Items Excluding Goodwill,150897.22,-5311025.02,-10684717.1,8723729.02
Net Income From Continuing Operation Net Minority Interest,90432815.87,122266035.08,113042832.69,136059195.46
Reconciled Depreciation,66614740.53,52779279.7,33083160.18,29332319.69
Reconciled Cost Of Revenue,259899633.28,225208602.1,208327171.47,180798711.5
EBITDA,156835532.17,176246845.03,149481487.46,177100458.56
EBIT,90220791.64,123467565.33,116398327.28,147768138.87
Net Interest Income,5742089.2,10611666.29,21950046.31,10359156.37
Interest Expense,1107092.9,1216527.65,320070.66,414301.12
Interest Income,7016973.28,12108894.84,22413202.5,10916061.69
Normalized Income,90319642.955,126249303.845,123388059.82102,128004138.530393
Net Income From Continuing And Discontinued Operation,90432815.87,122266035.08,113042832.69,136059195.46
Total Expenses,456293823.44,401839883.1,354905470.64,294945573.87
Rent Expense Supplemental,3650052.55,1965089.6,1909767.43,1968142.39
Total Operating Income As Reported,92508958.98,122882292.91,116428276.39,134930000.75
Diluted Average Shares,252370649.0,244532070.0,240394885.0,172049047.0
Basic Average Shares,252370649.0,244532070.0,240394885.0,172049047.0
Diluted EPS,0.358333,0.5,0.470238,0.790816
Basic EPS,0.358333,0.5,0.470238,0.790816
Net Income Common Stockholders,90432815.87,122266035.08,113042832.69,136059195.46
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,90432815.87,122266035.08,113042832.69,136059195.46
Minority Interests,,,652778.89,
Net Income Including Noncontrolling Interests,90432815.87,122266035.08,112390053.8,136059195.46
Net Income Continuous Operations,90432815.87,122266035.08,112390053.8,136059195.46
Tax Provision,-1319117.13,-14997.4,3688202.82,11294642.29
Pretax Income,89113698.74,122251037.68,116078256.62,147353837.75
Other Non Operating Income Expenses,-3395260.24,-631255.23,-350019.77,12423837.0
Special Income Charges,-571153.25,-5990750.24,-12339723.93,-5490413.37
Other Special Charges,,-6465003.39,-11372.71,-84719.73
Write Off,-4248142.59,4247076.72,4391146.13,2170921.49
Impairment Of Capital Assets,4819295.84,8208676.91,7959950.51,3404211.61
Net Non Operating Interest Income Expense,5742089.2,10611666.29,21950046.31,10359156.37
Total Other Finance Cost,167791.18,280700.9,143085.53,142604.2
Interest Expense Non Operating,1107092.9,1216527.65,320070.66,414301.12
Interest Income Non Operating,7016973.28,12108894.84,22413202.5,10916061.69
Operating Income,76522246.79,115438904.1,103944030.52,111000786.98
Operating Expense,196394190.16,176631281.0,146578299.17,114146862.37
Other Operating Expenses,11040085.5,11140706.83,6139177.66,5838946.93
Depreciation And Amortization In Income Statement,25479567.46,23532537.25,11142054.65,4889681.6
Depreciation Income Statement,25479567.46,23532537.25,11142054.65,4889681.6
Research And Development,122411254.35,101767402.8,89670505.85,71127029.99
Selling General And Administration,29013747.55,31045679.63,25387697.28,24653874.84
Selling And Marketing Expense,7006305.2,9231916.85,4827396.34,3380759.1
General And Administrative Expense,22007442.35,21813762.78,20560300.94,21273115.74
Rent And Landing Fees,3650052.55,1965089.6,1909767.43,1968142.39
Gross Profit,272916436.95,292070185.1,250522329.69,225147649.35
Cost Of Revenue,259899633.28,225208602.1,208327171.47,180798711.5
Total Revenue,532816070.23,517278787.2,458849501.16,405946360.85
Operating Revenue,532816070.23,517278787.2,458849501.16,405946360.85
