,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,39790921.947073,6063422.94858,5787963.639546,2196177.666383
Tax Rate For Calcs,0.209574,0.19012,0.209167,0.215407
Normalized EBITDA,5974369002.64,4530751599.19,2897227877.35,2114367741.7
Total Unusual Items,189865308.25,31892565.56,27671507.12,10195484.05
Total Unusual Items Excluding Goodwill,189865308.25,31892565.56,27671507.12,10195484.05
Net Income From Continuing Operation Net Minority Interest,4415263147.79,3326708852.44,2039772803.92,1440520571.36
Reconciled Depreciation,478744745.86,352455539.2,265541981.24,235871948.44
Reconciled Cost Of Revenue,11501224702.87,8741561002.65,6411653760.11,4905461328.73
EBITDA,6164234310.89,4562644164.75,2924899384.47,2124563225.75
EBIT,5685489565.03,4210188625.55,2659357403.23,1888691277.31
Net Interest Income,83888067.84,145819670.77,38580024.08,-40256552.11
Interest Expense,101132296.96,102876326.85,80086467.64,52681527.88
Interest Income,192221950.33,260356068.39,122486306.01,19820947.69
Normalized Income,4265188761.487073,3300879709.82858,2017889260.439546,1432521264.976383
Net Income From Continuing And Discontinued Operation,4415263147.79,3326708852.44,2039772803.92,1440520571.36
Total Expenses,15687068253.63,12011825944.03,8841375833.52,6690297522.4
Rent Expense Supplemental,16405053.23,12708288.92,11184352.95,8749349.59
Total Operating Income As Reported,5602140553.97,4144770035.72,2588367739.88,1854266667.12
Diluted Average Shares,,520009512.0,520018561.0,520014646.0
Basic Average Shares,,520009512.0,520018561.0,520014646.0
Diluted EPS,,6.3974,3.9225,2.770154
Basic EPS,,6.3974,3.9225,2.770154
Net Income Common Stockholders,4415263147.79,3326708852.44,2039772803.92,1440520571.36
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4415263147.79,3326708852.44,2039772803.92,1440520571.36
Minority Interests,1244612.09,279847.75,,
Net Income Including Noncontrolling Interests,4414018535.7,3326429004.69,2039772803.92,1440520571.36
Net Income Extraordinary,,,,
Net Income Continuous Operations,4414018535.7,3326429004.69,2039772803.92,1440520571.36
Tax Provision,1170338732.37,780883294.01,539498131.67,395489178.07
Pretax Income,5584357268.07,4107312298.7,2579270935.59,1836009749.43
Other Non Operating Income Expenses,-17783285.9,-37457737.02,-9096804.29,-18256917.69
Special Income Charges,-485312.02,-1056016.11,-1700925.78,-2592347.05
Other Special Charges,-533553.38,98089.03,8506.2,2234206.0
Write Off,1018865.4,957927.08,1692419.58,358141.05
Net Non Operating Interest Income Expense,83888067.84,145819670.77,38580024.08,-40256552.11
Total Other Finance Cost,7201585.53,11660070.77,3819814.29,7395971.92
Interest Expense Non Operating,101132296.96,102876326.85,80086467.64,52681527.88
Interest Income Non Operating,192221950.33,260356068.39,122486306.01,19820947.69
Operating Income,5188204863.89,3827025884.24,2421418249.77,1815092208.1
Operating Expense,4185843550.76,3270264941.38,2429722073.41,1784836193.67
Other Operating Expenses,238074604.27,173079665.23,128155494.55,101660558.15
Depreciation And Amortization In Income Statement,98924630.59,65936492.81,52418421.78,46045134.34
Depreciation Income Statement,98924630.59,65936492.81,52418421.78,46045134.34
Research And Development,66338402.68,62671297.9,54390726.6,43754839.83
Selling General And Administration,2188427873.58,1667750500.51,1153530688.43,793092241.45
Selling And Marketing Expense,2016317716.89,1550647428.06,1048117634.61,730573473.83
General And Administrative Expense,172110156.69,117103072.45,105413053.82,62518767.62
Rent And Landing Fees,16405053.23,12708288.92,11184352.95,8749349.59
Gross Profit,9374048414.65,7097290825.62,4851140323.18,3599928401.77
Cost Of Revenue,11501224702.87,8741561002.65,6411653760.11,4905461328.73
Total Revenue,20875273117.52,15838851828.27,11262794083.29,8505389730.5
Operating Revenue,20875273117.52,15838851828.27,11262794083.29,8505389730.5
