,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1954592155.0,1954592155.0,1954592156.0,1954592158.0
Share Issued,1954592155.0,1954592155.0,1954592156.0,1954592158.0
Net Debt,2552985633.35,2571984127.52,2067691943.02,760216457.45
Total Debt,3348293800.91,3372294541.76,2643367172.38,1797027359.93
Tangible Book Value,5192650695.21,5432659188.11,5120062032.51,4741284549.16
Invested Capital,7902193197.47,8236954448.27,7304208540.87,5980430813.12
Working Capital,2666013190.66,1975055869.89,312670159.68,1019245486.82
Net Tangible Assets,5192650695.21,5432659188.11,5120062032.51,4741284549.16
Capital Lease Obligations,13392497.22,1163427.53,2452092.44,
Common Stock Equity,5221523900.63,5464327682.16,5154982290.88,4741430813.12
Total Capitalization,7027644925.63,7423377682.16,6348307290.88,5185430813.12
Total Equity Gross Minority Interest,5239335786.02,5499192522.67,5189075068.66,4741430813.12
Minority Interest,17811885.39,34864840.51,34092777.78,
Stockholders Equity,5221523900.63,5464327682.16,5154982290.88,4741430813.12
Retained Earnings,985084830.11,1278111575.57,1038840280.09,679939520.59
Additional Paid In Capital,2021321104.0,2627918669.0,3046261817.0,3334774333.0
Capital Stock,1954592155.0,1347994590.0,929651442.0,641138926.0
Common Stock,1954592155.0,1347994590.0,929651442.0,641138926.0
Total Liabilities Net Minority Interest,4033033501.86,3976559547.15,2752693190.32,1912436630.16
Total Non Current Liabilities Net Minority Interest,2338578247.45,2280030644.76,1206818194.45,445679263.35
Other Non Current Liabilities,471818737.39,274218000.0,,
Non Current Deferred Taxes Liabilities,47245987.84,45599217.23,11041102.01,1679263.35
Long Term Debt And Capital Lease Obligation,1819513522.22,1960213427.53,1195777092.44,444000000.0
Long Term Capital Lease Obligation,13392497.22,1163427.53,2452092.44,
Long Term Debt,1806121025.0,1959050000.0,1193325000.0,444000000.0
Current Liabilities,1694455254.41,1696528902.39,1545874995.87,1466757366.81
Other Current Liabilities,21445681.29,12339993.99,,
Current Debt And Capital Lease Obligation,1528780278.69,1412081114.23,1447590079.94,1353027359.93
Current Debt,874548271.84,813576766.11,955901249.99,795000000.0
Payables,144229294.43,272107794.17,98284915.93,113730006.88
Other Payable,91190260.6,220106330.46,41952290.28,69629588.48
Dividends Payable,,,,0.0
Total Tax Payable,39495954.89,44685219.61,40122882.65,44100418.4
Accounts Payable,13543078.94,7316244.1,16209743.0,
Total Assets,9272369287.88,9475752069.82,7941768258.98,6653867443.28
Total Non Current Assets,4911900842.81,5804167297.54,6083223103.43,4167864589.65
Other Non Current Assets,142703665.12,146709105.12,152209834.99,
Non Current Deferred Taxes Assets,17629495.26,7641373.91,7840199.53,5148635.2
Investmentin Financial Assets,3683458245.53,4555395502.68,5040719034.71,4156924528.86
Held To Maturity Securities,3683458245.53,4555395502.68,5040719034.71,4156924528.86
Long Term Equity Investment,70583882.43,106356221.17,59013185.2,
Investment Properties,944221300.0,949102300.0,779736595.46,
Goodwill And Other Intangible Assets,28873205.42,31668494.05,34920258.37,146263.96
Other Intangible Assets,22478205.42,25273494.05,28525258.37,146263.96
Goodwill,6395000.0,6395000.0,6395000.0,
Net PPE,24431049.05,7294300.61,8783995.17,5645161.63
Accumulated Depreciation,-5761514.99,-5391780.47,-4897010.21,-5514931.89
Gross PPE,30192564.04,12686081.08,13681005.38,11160093.52
Other Properties,20864359.58,3357876.62,4352800.92,872568.06
Machinery Furniture Equipment,5072716.96,5072716.96,5072716.96,5072716.96
Buildings And Improvements,,,,
Properties,4255487.5,4255487.5,4255487.5,5214808.5
Current Assets,4360468445.07,3671584772.28,1858545155.55,2486002853.63
Other Current Assets,1298886219.66,1137066270.33,1063642462.03,1226526556.39
Prepaid Assets,56541863.94,60013876.7,2322221.27,10318210.26
Other Receivables,44538895.57,59687363.4,14616115.73,14371282.7
Accounts Receivable,32643615.41,110488318.77,24957349.34,73150000.0
Allowance For Doubtful Accounts Receivable,-1835084.62,-5811022.41,-1313544.7,-3850000.0
Gross Accounts Receivable,34478700.03,116299341.18,26270894.04,77000000.0
Cash Cash Equivalents And Short Term Investments,2927857850.49,2304328943.08,753007007.18,1161636804.28
Other Short Term Investments,2800174187.0,2103686304.49,671472700.21,682853261.73
Cash And Cash Equivalents,127683663.49,200642638.59,81534306.97,478783542.55
Cash Equivalents,6700005.27,115062.17,37443399.47,23700.88
Cash Financial,120983658.22,200527576.42,44090907.5,478759841.67
