,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1318780152.0,1314815152.0,1314925152.0,1305775152.0
Share Issued,1318780152.0,1314815152.0,1314925152.0,1305775152.0
Net Debt,1299426056.24,1313034530.27,1592918037.65,1544872835.54
Total Debt,3138990013.47,3178285501.92,3168389557.49,3972646076.94
Tangible Book Value,3085402580.15,3927407805.74,3632805982.02,2944168276.76
Invested Capital,6902973997.26,8094859019.25,7679465604.47,7431841740.0
Working Capital,-207369630.71,-192050466.49,-368089922.5,-432050860.55
Net Tangible Assets,3085402580.15,3927407805.74,3632805982.02,2944168276.76
Capital Lease Obligations,114136742.42,173189633.27,98846566.4,27961795.36
Common Stock Equity,4085937256.22,5244764607.8,4996139715.13,4287964905.65
Total Capitalization,5092160442.01,5709346230.66,5028458171.21,4450562730.0
Total Equity Gross Minority Interest,4513982552.4,5801659903.66,5554426702.75,4597845178.96
Minority Interest,428045296.18,556895295.86,558286987.62,309880273.31
Stockholders Equity,4085937256.22,5244764607.8,4996139715.13,4287964905.65
Treasury Stock,110553178.0,22509600.0,22783500.0,
Retained Earnings,875264729.36,1864793759.52,1745706164.4,1085053632.97
Additional Paid In Capital,2221777353.34,42409183.48,1735366125.93,2191909503.34
Capital Stock,1318780152.0,1314815152.0,1314925152.0,1305775152.0
Common Stock,1318780152.0,1314815152.0,1314925152.0,1305775152.0
Total Liabilities Net Minority Interest,11049975558.76,9713867259.46,8220443114.51,8044579180.12
Total Non Current Liabilities Net Minority Interest,1669228421.98,778649803.98,309304933.9,520102835.97
Other Non Current Liabilities,449424690.02,32220500.07,85505676.66,31323321.77
Tradeand Other Payables Non Current,,9544058.11,,200000000.0
Non Current Deferred Revenue,19319890.13,18898821.7,21880833.01,11564499.73
Non Current Deferred Taxes Liabilities,80123913.62,80215167.97,70753401.75,86655394.76
Long Term Debt And Capital Lease Obligation,1120359928.21,637771256.13,131165022.48,190559619.71
Long Term Capital Lease Obligation,114136742.42,173189633.27,98846566.4,27961795.36
Long Term Debt,1006223185.79,464581622.86,32318456.08,162597824.35
Current Liabilities,9380747136.78,8935217455.48,7911138180.61,7524476344.15
Other Current Liabilities,1386197473.62,1311392405.68,397565535.08,668170809.35
Current Debt And Capital Lease Obligation,2018630085.26,2540514245.79,3037224535.01,3782086457.23
Current Debt,1810813555.25,2385512788.59,2651007433.26,2981279010.0
Payables,4521783457.0,4173389443.72,3483900029.96,2623931602.64
Other Payable,1237077681.4,989376971.82,737266478.25,684314737.15
Dividends Payable,101988.26,101988.26,3438579.92,101988.26
Total Tax Payable,73960304.87,80136940.87,81452883.34,60675672.26
Accounts Payable,3210643482.47,3103773542.77,2661742088.45,1878839204.97
Total Assets,15563958111.16,15515527163.12,13774869817.26,12642424359.08
Total Non Current Assets,6390580605.09,6772360174.13,6231821559.15,5549998875.48
Other Non Current Assets,32893326.04,51214454.38,29535298.36,39980336.9
Non Current Deferred Assets,256708500.1,177823234.23,73305336.91,20455852.64
Non Current Deferred Taxes Assets,108170119.21,127710008.86,158512890.95,156732002.87
Investmentin Financial Assets,1437857344.88,1575692330.7,1566333627.58,372940999.31
Available For Sale Securities,1437857344.88,1575692330.7,1566333627.58,372940999.31
Long Term Equity Investment,1209143314.14,1237034878.15,985902733.96,1720830289.37
Investment Properties,1066290000.0,1079258400.0,1043352401.0,1073221924.3
Goodwill And Other Intangible Assets,1000534676.07,1317356802.06,1363333733.11,1343796628.89
Other Intangible Assets,231381339.5,253378271.54,269101702.59,265798140.46
Goodwill,769153336.57,1063978530.52,1094232030.52,1077998488.43
Net PPE,1278983324.65,1206270065.75,1011545537.28,822040841.2
Accumulated Depreciation,-836334119.76,-757416735.75,-693825136.94,-584586457.21
Gross PPE,2115317444.41,1963686801.5,1705370674.22,1406627298.41
Construction In Progress,23605288.33,138175048.15,63811571.71,7206854.86
Other Properties,602350395.45,614441868.88,414575755.74,306131619.25
Machinery Furniture Equipment,531237820.61,382093045.81,388848395.59,336693695.13
Buildings And Improvements,,,,
Properties,958123940.02,828976838.66,838134951.18,756595129.17
Current Assets,9173377506.07,8743166988.99,7543048258.11,7092425483.6
Other Current Assets,246365709.96,180258047.53,197933873.62,146014350.62
Prepaid Assets,307374040.71,127455344.33,158253799.48,130537353.73
Inventory,2696750624.85,2718379413.79,2521636611.8,1902324523.41
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,7810934.71,14784072.83,16652012.64,21143388.05
Finished Goods,1720768449.84,1595416198.14,1252096252.82,958721161.54
Work In Process,172507297.94,234953049.0,253012209.84,262364976.75
Raw Materials,795663942.36,873226093.82,999876136.5,660094997.07
Other Receivables,890651039.42,734602912.88,478200414.01,563959763.59
Accounts Receivable,3514625406.33,3445182396.48,3096615707.51,2658564867.66
Allowance For Doubtful Accounts Receivable,-569702727.65,-530883182.03,-481698385.91,-433410945.15
Gross Accounts Receivable,4084328133.98,3976065578.51,3578314093.42,3091975812.81
Cash Cash Equivalents And Short Term Investments,1517610684.8,1537288873.98,1090407851.69,1691024624.59
Other Short Term Investments,,228992.8,,92020625.78
Cash And Cash Equivalents,1517610684.8,1537059881.18,1090407851.69,1599003998.81
Cash Equivalents,380257392.68,672971010.88,360245218.87,278573918.44
Cash Financial,1137353292.12,864088870.3,730162632.82,1320430080.37
