,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,255650725.0,255650725.0,255650725.0,255650725.0
Share Issued,255650725.0,255650725.0,255650725.0,255650725.0
Total Debt,550222653.72,231721966.18,83047118.05,54376866.87
Tangible Book Value,1369197816.83,1375660223.08,1336431117.72,460786608.19
Invested Capital,2008791662.5,1721361202.97,1530244969.42,541014211.19
Working Capital,315078615.68,928474029.34,1204900369.5,379245914.07
Net Tangible Assets,1369197816.83,1375660223.08,1336431117.72,460786608.19
Capital Lease Obligations,21651917.49,676015.46,543981.54,566678.4
Common Stock Equity,1490672212.64,1493581963.93,1450258147.42,489204074.49
Total Capitalization,1606408977.53,1547594340.69,1505135435.09,541014211.19
Total Equity Gross Minority Interest,1490672212.64,1493581963.93,1450258147.42,489204074.49
Stockholders Equity,1490672212.64,1493581963.93,1450258147.42,489204074.49
Treasury Stock,29998875.88,,,
Retained Earnings,337597978.89,345618905.78,316879269.15,265005034.11
Additional Paid In Capital,855435942.15,855435942.15,855435942.15,7777778.0
Capital Stock,182607661.0,182607661.0,182607661.0,136955661.0
Common Stock,182607661.0,182607661.0,182607661.0,136955661.0
Total Liabilities Net Minority Interest,1464588846.63,827838221.36,586398190.27,622030761.03
Total Non Current Liabilities Net Minority Interest,216329111.06,110544059.77,119711254.1,112019600.59
Other Non Current Liabilities,60730428.21,37447795.38,43430004.75,38271530.61
Non Current Deferred Revenue,8814333.44,10073524.04,11332714.64,12591905.24
Non Current Deferred Taxes Liabilities,9395667.03,8334348.13,9527265.5,8779349.64
Long Term Debt And Capital Lease Obligation,137388682.38,54688392.22,55421269.21,52376815.1
Long Term Capital Lease Obligation,21651917.49,676015.46,543981.54,566678.4
Long Term Debt,115736764.89,54012376.76,54877287.67,51810136.7
Current Liabilities,1248259735.57,717294161.59,466686936.17,510011160.44
Other Current Liabilities,43428.95,42193.92,63219.13,
Current Debt And Capital Lease Obligation,412833971.34,177033573.96,27625848.84,2000051.77
Current Debt,402382684.97,173766862.28,25109534.33,
Payables,822108450.14,532980606.06,431145013.25,502254171.62
Other Payable,38412780.41,43622139.45,28415507.92,15589736.64
Total Tax Payable,17738706.11,22798186.91,3218987.98,2845333.62
Accounts Payable,765956963.62,466560279.7,399510517.35,483819101.36
Total Assets,2955261059.27,2321420185.29,2036656337.69,1111234835.52
Total Non Current Assets,1391922708.02,675651994.36,365069032.02,221977761.01
Other Non Current Assets,2617377.63,1717858.5,40763385.13,384126.45
Non Current Deferred Assets,,,,1310.28
Non Current Deferred Taxes Assets,26368933.08,17180780.55,16016082.17,11041550.37
Investment Properties,,,,4145049.7
Goodwill And Other Intangible Assets,121474395.81,117921740.85,113827029.7,28417466.3
Other Intangible Assets,114192491.04,110746911.0,113827029.7,28417466.3
Goodwill,7281904.77,7174829.85,,
Net PPE,1241462001.5,538831614.46,194462535.02,177988257.91
Accumulated Depreciation,-110224526.37,-93493018.6,-78529693.71,-63059766.14
Gross PPE,1351686527.87,632324633.06,272992228.73,241048024.05
Construction In Progress,842765508.31,252224611.14,2043594.02,
Other Properties,95315024.38,49351899.87,43683940.22,38806851.87
Machinery Furniture Equipment,15555617.76,13826608.13,12424387.91,9607696.82
Properties,398050377.42,316921513.92,214840306.58,192633475.36
Current Assets,1563338351.25,1645768190.93,1671587305.67,889257074.51
Other Current Assets,13195931.6,12561320.58,13421964.98,272239198.92
Prepaid Assets,14570512.3,4950087.23,7170081.4,15553725.86
Inventory,211351457.21,139889286.21,175100531.84,215165892.48
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,,,,
Finished Goods,102128493.11,99665874.73,124203483.61,151284164.37
Work In Process,79355937.63,19628936.47,15054057.96,20155902.17
Raw Materials,29867026.47,20594475.01,35842990.27,43725825.94
Other Receivables,82436676.31,59108557.36,85584530.19,15960307.37
Accounts Receivable,192489439.6,129720047.03,102489204.71,166318612.78
Allowance For Doubtful Accounts Receivable,-10201711.23,-6906066.66,-5799390.88,-8944882.17
Gross Accounts Receivable,202691150.83,136626113.69,108288595.59,175263494.95
Cash Cash Equivalents And Short Term Investments,1049294334.23,1299538892.52,1287820992.55,204019337.1
Other Short Term Investments,120000000.0,200000000.0,455000000.0,
Cash And Cash Equivalents,929294334.23,1099538892.52,832820992.55,204019337.1
Cash Equivalents,16614286.83,,0.0,18006442.73
Cash Financial,912680047.4,1099538892.52,832820992.55,186012894.37
