,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-18736746.984814,5310236.1875,-12964891.2225,-765544.685
Tax Rate For Calcs,0.346789,0.25,0.25,0.25
Normalized EBITDA,15540860.99,4004200.19,81310787.0,58516341.0
Total Unusual Items,-54029217.21,21240944.75,-51859564.89,-3062178.74
Total Unusual Items Excluding Goodwill,-54029217.21,21240944.75,-51859564.89,-3062178.74
Net Income From Continuing Operation Net Minority Interest,-38530088.18,13778055.48,21001883.79,33910475.59
Reconciled Depreciation,22476150.04,20660153.39,22212963.66,25366314.1
Reconciled Cost Of Revenue,477416207.89,422699366.44,589202682.46,651474410.2
EBITDA,-38488356.22,25245144.94,29451222.11,55454162.26
EBIT,-60964506.26,4584991.55,7238258.45,30087848.16
Net Interest Income,5045481.44,8564165.92,2146720.09,1942106.72
Interest Expense,885495.1,1576719.19,1609997.86,2742397.74
Interest Income,6276319.86,10598994.76,4879562.04,5299348.69
Normalized Income,-3237617.954814,-2152653.0825,59896557.4575,36207109.645
Net Income From Continuing And Discontinued Operation,-38530088.18,13778055.48,21001883.79,33910475.59
Total Expenses,741489606.84,696184740.9,874605949.13,941910442.12
Rent Expense Supplemental,11325721.34,10492684.38,8426073.56,10304350.04
Total Operating Income As Reported,-57558841.6,5652565.39,16983058.41,26763196.61
Diluted Average Shares,642168136.0,688902774.0,700062793.0,678209512.0
Basic Average Shares,642168136.0,688902774.0,700062793.0,678209512.0
Diluted EPS,-0.06,0.02,0.03,0.05
Basic EPS,-0.06,0.02,0.03,0.05
Net Income Common Stockholders,-38530088.18,13778055.48,21001883.79,33910475.59
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-38530088.18,13778055.48,21001883.79,33910475.59
Minority Interests,1871003.01,2668099.42,1390966.91,1495480.81
Net Income Including Noncontrolling Interests,-40401091.19,11109956.06,19610916.88,32414994.78
Net Income Continuous Operations,-40401091.19,11109956.06,19610916.88,32414994.78
Tax Provision,-21448910.17,-8101683.7,-13982656.29,-5069544.36
Pretax Income,-61850001.36,3008272.36,5628260.59,27345450.42
Other Non Operating Income Expenses,-4291159.76,-2644293.03,-11354797.82,582253.81
Special Income Charges,-54029217.21,22192898.72,-47641518.86,-8232178.74
Other Special Charges,-4352.84,71671.86,22255.12,-353.8
Write Off,37324825.31,-19264942.2,9067685.76,2083306.24
Impairment Of Capital Assets,16708744.74,-2999628.38,38551577.98,6149226.3
Net Non Operating Interest Income Expense,5045481.44,8564165.92,2146720.09,1942106.72
Total Other Finance Cost,345343.32,458109.65,1122844.09,614844.23
Interest Expense Non Operating,885495.1,1576719.19,1609997.86,2742397.74
Interest Income Non Operating,6276319.86,10598994.76,4879562.04,5299348.69
Operating Income,-19145315.79,-38196722.97,49167005.02,23875513.33
Operating Expense,264073398.95,273485374.46,285403266.67,290436031.92
Other Operating Expenses,5186624.92,-28658.74,4139831.8,6602147.18
Depreciation And Amortization In Income Statement,9399846.71,9521183.9,10602102.46,13802574.23
Amortization,1916000.46,1904590.7,2715933.54,4424254.36
Depreciation Income Statement,7483846.25,7616593.2,7886168.92,9378319.87
Research And Development,73558347.5,80993379.64,89779416.32,89099116.87
Selling General And Administration,64626812.14,67705919.56,75968359.69,68225901.95
Selling And Marketing Expense,46365031.89,46948287.05,50679696.16,46432695.87
General And Administrative Expense,18261780.25,20757632.51,25288663.53,21793206.08
Rent And Landing Fees,11325721.34,10492684.38,8426073.56,10304350.04
Gross Profit,244928083.16,235288651.49,334570271.69,314311545.25
Cost Of Revenue,477416207.89,422699366.44,589202682.46,651474410.2
Total Revenue,722344291.05,657988017.93,923772954.15,965785955.45
Operating Revenue,722344291.05,657988017.93,923772954.15,965785955.45
