,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-9581409.428298,-13028282.152085,-17318794.633412,-19316522.085907
Tax Rate For Calcs,0.097412,0.06729,0.077663,0.121809
Normalized EBITDA,1295489225.27,1136304384.58,1321397172.11,1101277793.2
Total Unusual Items,-98359342.94,-193612514.97,-222999158.83,-158580528.81
Total Unusual Items Excluding Goodwill,-98359342.94,-193612514.97,-222999158.83,-158580528.81
Net Income From Continuing Operation Net Minority Interest,676378788.55,465893132.3,662429776.95,642941542.24
Reconciled Depreciation,274680722.77,258652471.13,217297350.02,142573600.24
Reconciled Cost Of Revenue,17545339325.9,15702049996.25,11645606468.42,8325219770.06
EBITDA,1197129882.33,942691869.61,1098398013.28,942697264.39
EBIT,922449159.56,684039398.48,881100663.26,800123664.15
Net Interest Income,-111912607.93,-97150067.12,-86939856.19,-47055363.42
Interest Expense,137242407.28,114530591.39,97485263.23,57387398.08
Interest Income,33169658.9,26001323.66,14094771.49,10884960.82
Normalized Income,765156722.061702,646477365.117915,868110141.146588,782205548.964093
Net Income From Continuing And Discontinued Operation,676378788.55,465893132.3,662429776.95,642941542.24
Total Expenses,18375917053.27,16560009135.61,12314076019.17,8805248421.18
Rent Expense Supplemental,15651233.94,13446234.57,8078318.62,7398742.82
Total Operating Income As Reported,621053412.36,577687169.92,778233034.62,745913248.11
Diluted Average Shares,268404281.0,270868100.0,271487614.0,271283351.0
Basic Average Shares,268404281.0,270868100.0,271487614.0,271283351.0
Diluted EPS,2.52,1.72,2.44,2.37
Basic EPS,2.52,1.72,2.44,2.37
Net Income Common Stockholders,676378788.55,465893132.3,662429776.95,642941542.24
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,676378788.55,465893132.3,662429776.95,642941542.24
Minority Interests,-32339171.16,-65293144.72,-60327661.75,-9322825.45
Net Income Including Noncontrolling Interests,708717959.71,531186277.02,722757438.7,652264367.69
Net Income Continuous Operations,708717959.71,531186277.02,722757438.7,652264367.69
Tax Provision,76488792.57,38322530.07,60857961.33,90471898.38
Pretax Income,785206752.28,569508807.09,783615400.03,742736266.07
Other Non Operating Income Expenses,164153339.92,-8178362.83,3224552.5,-9692910.75
Special Income Charges,-99493138.22,-193034247.02,-221920453.91,-158655110.57
Other Special Charges,-1013997.23,4448638.58,1594968.35,-681792.63
Write Off,-3068902.12,44194515.91,37854146.2,10267860.42
Impairment Of Capital Assets,103576037.57,144391092.53,182471339.36,149069042.78
Net Non Operating Interest Income Expense,-111912607.93,-97150067.12,-86939856.19,-47055363.42
Total Other Finance Cost,7839859.55,8620799.39,3549364.45,552926.16
Interest Expense Non Operating,137242407.28,114530591.39,97485263.23,57387398.08
Interest Income Non Operating,33169658.9,26001323.66,14094771.49,10884960.82
Operating Income,843948997.65,878769036.99,1092363349.69,960740554.58
Operating Expense,830577727.37,857959139.36,668469550.75,480028651.12
Other Operating Expenses,44648218.52,46182966.58,42332770.45,27348557.78
Depreciation And Amortization In Income Statement,58405088.88,56741516.94,53924822.86,33606760.35
Depreciation Income Statement,58405088.88,56741516.94,53924822.86,33606760.35
Research And Development,591283695.3,566256611.15,386387358.51,280653115.46
Selling General And Administration,99461099.74,93857049.11,77911166.16,68607413.75
Selling And Marketing Expense,43124191.49,40379673.77,24131488.88,20991838.83
General And Administrative Expense,56336908.25,53477375.34,53779677.28,47615574.92
Rent And Landing Fees,15651233.94,13446234.57,8078318.62,7398742.82
Gross Profit,1674526725.02,1736728176.35,1760832900.44,1440769205.7
Cost Of Revenue,17545339325.9,15702049996.25,11645606468.42,8325219770.06
Total Revenue,19219866050.92,17438778172.6,13406439368.86,9765988975.76
Operating Revenue,19219866050.92,17438778172.6,13406439368.86,9765988975.76
