,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-47075332.678629,-41522823.535395,-16022860.200945,-25576188.828586
Tax Rate For Calcs,0.215479,0.260803,0.175876,0.262818
Normalized EBITDA,5937163172.0,5345047664.0,3817625035.0,3011534060.0
Total Unusual Items,-218468404.0,-159211307.0,-91103173.0,-97315030.0
Total Unusual Items Excluding Goodwill,-218468404.0,-159211307.0,-91103173.0,-97315030.0
Net Income From Continuing Operation Net Minority Interest,2935892103.0,2456112045.0,1705324067.0,1102554348.0
Reconciled Depreciation,1281711053.0,1243872135.0,1184893568.0,1218267311.0
Reconciled Cost Of Revenue,10536820557.0,10205534588.0,9040158205.0,7660152442.0
EBITDA,5718694768.0,5185836357.0,3726521862.0,2914219030.0
EBIT,4436983715.0,3941964222.0,2541628294.0,1695951719.0
Net Interest Income,-83072262.0,-267117302.0,-436315520.0,-503334076.0
Interest Expense,151624891.0,361538172.0,473709607.0,518336008.0
Interest Income,71603649.0,103592175.0,44219859.0,29197143.0
Normalized Income,3107285174.321371,2573800528.464605,1780404379.799055,1174293189.171414
Net Income From Continuing And Discontinued Operation,2935892103.0,2456112045.0,1705324067.0,1102554348.0
Total Expenses,17445916864.0,17765663657.0,16506473912.0,15568743110.0
Total Operating Income As Reported,4426321461.0,3654143158.0,2195142251.0,1319843022.0
Diluted Average Shares,1578436615.0,1544724557.0,1482890493.0,1413531215.0
Basic Average Shares,1578436615.0,1453320737.0,1397806612.0,1413531215.0
Diluted EPS,1.86,1.59,1.15,0.78
Basic EPS,1.86,1.69,1.22,0.78
Net Income Common Stockholders,2935892103.0,2456112045.0,1705324067.0,1102554348.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2935892103.0,2456112045.0,1705324067.0,1102554348.0
Minority Interests,-426062290.0,-190527317.0,1102614.0,234437815.0
Net Income Including Noncontrolling Interests,3361954393.0,2646639362.0,1704221453.0,868116533.0
Net Income Continuous Operations,3361954393.0,2646639362.0,1704221453.0,868116533.0
Tax Provision,923404431.0,933786688.0,363697234.0,309499178.0
Pretax Income,4285358824.0,3580426050.0,2067918687.0,1177615711.0
Other Non Operating Income Expenses,-140962637.0,-73748608.0,-129123115.0,-142915344.0
Special Income Charges,-238913263.0,-173909161.0,-101207022.0,-102830644.0
Other Special Charges,-807537.0,-2626645.0,-5397599.0,7936909.0
Write Off,109130422.0,45984834.0,62492049.0,44465351.0
Impairment Of Capital Assets,130590378.0,130550972.0,44112572.0,50428384.0
Net Non Operating Interest Income Expense,-83072262.0,-267117302.0,-436315520.0,-503334076.0
Total Other Finance Cost,3051020.0,9171305.0,6825772.0,14195211.0
Interest Expense Non Operating,151624891.0,361538172.0,473709607.0,518336008.0
Interest Income Non Operating,71603649.0,103592175.0,44219859.0,29197143.0
Operating Income,4366497625.0,3688265580.0,2531742078.0,1708664423.0
Operating Expense,6909096307.0,7560129069.0,7466315707.0,7908590668.0
Other Operating Expenses,276224683.0,302726528.0,321181416.0,511524917.0
Depreciation And Amortization In Income Statement,108210102.0,108501308.0,132518486.0,138766688.0
Depreciation Income Statement,108210102.0,108501308.0,132518486.0,138766688.0
Research And Development,2170538644.0,1943570077.0,1795088422.0,1736587038.0
Selling General And Administration,3891640347.0,4832609850.0,4997635584.0,5342309741.0
Selling And Marketing Expense,3492619258.0,4449718404.0,4685947670.0,5022332802.0
General And Administrative Expense,399021089.0,382891446.0,311687914.0,319976939.0
Gross Profit,11275593932.0,11248394649.0,9998057785.0,9617255091.0
Cost Of Revenue,10536820557.0,10205534588.0,9040158205.0,7660152442.0
Total Revenue,21812414489.0,21453929237.0,19038215990.0,17277407533.0
Operating Revenue,21812414489.0,21453929237.0,19038215990.0,17277407533.0
