,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,93145074.85,487029047.76,224250057.11,14010699.81
Repayment Of Debt,-71182000.0,-40273000.0,-75873000.0,-30273000.0
Issuance Of Debt,,70000000.0,82600000.0,23500000.0
Capital Expenditure,-650244936.13,-202029024.73,-143205426.65,-167378609.03
End Cash Position,1081087911.03,1276391305.21,248950985.71,309660762.5
Beginning Cash Position,1276391305.21,248950985.71,309660762.5,120344023.8
Effect Of Exchange Rate Changes,-13002729.01,2839586.85,958232.82,-1017455.86
Changes In Cash,-182300665.17,1024600732.65,-61668009.61,190334194.56
Financing Cash Flow,-307898923.44,-246357862.66,-294598404.64,1119057404.29
Net Other Financing Charges,-102746394.58,-163861378.26,-232316238.22,1159025229.95
Cash Dividends Paid,-133970528.86,-112223484.4,-69009166.42,-33194825.66
Net Issuance Payments Of Debt,-71182000.0,29727000.0,6727000.0,-6773000.0
Net Long Term Debt Issuance,-71182000.0,29727000.0,6727000.0,-6773000.0
Long Term Debt Payments,-71182000.0,-40273000.0,-75873000.0,-30273000.0
Long Term Debt Issuance,,70000000.0,82600000.0,23500000.0
Investing Cash Flow,-617791752.71,581900522.82,-134525088.73,-1110112518.57
Net Other Investing Changes,1052777.78,,,-5000000.0
Net Investment Purchase And Sale,30796905.64,817635195.44,8451366.37,-937769944.14
Sale Of Investment,2382906327.64,1456460051.0,1761681796.42,373164333.44
Purchase Of Investment,-2352109422.0,-638824855.56,-1753230430.05,-1310934277.58
Net Business Purchase And Sale,,-46372559.14,,
Purchase Of Business,,-46372559.14,,
Net PPE Purchase And Sale,-649641436.13,-189362113.48,-142976455.1,-167342574.43
Sale Of PPE,603500.0,12666911.25,228971.55,36034.6
Purchase Of PPE,-650244936.13,-202029024.73,-143205426.65,-167378609.03
Capital Expenditure Reported,,,,
Operating Cash Flow,743390010.98,689058072.49,367455483.76,181389308.84
Change In Working Capital,-34672765.6,95213320.05,-33107099.07,-45604329.14
Change In Other Current Assets,-15131114.97,-4903969.93,939191.13,-8199603.0
Change In Payable,134474630.51,68902349.08,61711327.14,82512335.22
Change In Inventory,-79290763.44,11216999.69,-72589345.06,-124212570.4
Change In Receivables,-74725517.7,19997941.21,-23168272.28,4295509.04
Other Non Cash Items,10490474.92,4085220.39,3494434.63,3741515.67
Deferred Tax,,,,
Depreciation And Amortization,87439044.92,64835177.38,48261697.84,33441806.61
Amortization Cash Flow,6374411.13,4456177.82,2303664.71,1007782.19
Depreciation,81064633.79,60378999.56,45958033.13,32434024.42
Gain Loss On Investment Securities,-13170904.11,-23131895.54,-21091004.58,-32819934.52
Gain Loss On Sale Of PPE,579994.9,-10688090.09,-42493.43,51794.94
Net Income From Continuing Operations,658167740.72,522130266.64,340156775.65,194851071.58
Cash Flowsfromusedin Operating Activities Direct,743390010.98,689058072.49,367455483.76,181389308.84
Taxes Refund Paid Direct,-250677566.94,-203926256.8,-146018302.13,-78336432.78
Classesof Cash Payments,-1320292138.54,-1004601186.85,-846371966.53,-725577813.47
Other Cash Paymentsfrom Operating Activities,-329704227.65,-251109879.11,-201638601.23,-164396830.28
Paymentson Behalfof Employees,-545483989.29,-423414843.35,-337640014.56,-232759417.41
Paymentsto Suppliersfor Goodsand Services,-445103921.6,-330076464.39,-307093350.74,-328421565.78
Classesof Cash Receiptsfrom Operating Activities,2314359716.46,1897585516.14,1359845752.42,985303555.09
Other Cash Receiptsfrom Operating Activities,51843236.97,50888212.89,24703770.71,22695928.96
Receiptsfrom Customers,2262516479.49,1846697303.25,1335141981.71,962607626.13
