,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-4561921.32065,-5360341.991629,-859992.644062,46752.570428
Tax Rate For Calcs,0.081809,0.092297,0.107014,0.113857
Normalized EBITDA,206907770.93,201827444.1,247613492.36,178950542.39
Total Unusual Items,-55763018.76,-58076921.36,-8036245.49,410626.22
Total Unusual Items Excluding Goodwill,-55763018.76,-58076921.36,-8036245.49,410626.22
Net Income From Continuing Operation Net Minority Interest,75764943.6,79233120.66,150872695.45,100488442.28
Reconciled Depreciation,68089657.06,53704615.75,44880681.57,45290308.92
Reconciled Cost Of Revenue,792192736.83,782893867.44,640329949.01,544268948.16
EBITDA,151144752.17,143750522.74,239577246.87,179361168.61
EBIT,83055095.11,90045906.99,194696565.3,134070859.69
Net Interest Income,-9526623.13,-9427967.52,-7771975.85,-13314434.14
Interest Expense,9394448.84,9441718.39,7985362.45,13563865.62
Interest Income,360681.58,631703.09,741761.07,543771.82
Normalized Income,126966041.03935,131949700.028371,158048948.295938,100124568.630428
Net Income From Continuing And Discontinued Operation,75764943.6,79233120.66,150872695.45,100488442.28
Total Expenses,909131105.6,920892849.78,763921670.06,644702903.33
Rent Expense Supplemental,233401.08,338389.44,176738.23,
Total Operating Income As Reported,75740214.17,84149160.9,183795006.86,131058613.37
Diluted Average Shares,420916353.0,417016425.0,419090821.0,390788387.0
Basic Average Shares,420916353.0,417016425.0,419090821.0,390788387.0
Diluted EPS,0.18,0.19,0.36,0.257143
Basic EPS,0.18,0.19,0.36,0.257143
Net Income Common Stockholders,75764943.6,79233120.66,150872695.45,100488442.28
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,75764943.6,79233120.66,150872695.45,100488442.28
Minority Interests,8130407.11,6068479.59,-15857751.31,-6298016.05
Net Income Including Noncontrolling Interests,67634536.49,73164641.07,166730446.76,106786458.33
Net Income Continuous Operations,67634536.49,73164641.07,166730446.76,106786458.33
Tax Provision,6026109.78,7439547.53,19980756.09,13720535.74
Pretax Income,73660646.27,80604188.6,186711202.85,120506994.07
Other Non Operating Income Expenses,-2079567.9,-1933306.1,5227927.33,-10551619.3
Special Income Charges,-55763040.48,-58076921.36,-8111756.5,47192.92
Other Special Charges,1385.39,,,-25054.98
Write Off,388581.45,1928137.31,311197.86,94933.87
Impairment Of Capital Assets,55373073.64,56148784.05,7800558.64,-117071.81
Net Non Operating Interest Income Expense,-9526623.13,-9427967.52,-7771975.85,-13314434.14
Total Other Finance Cost,492855.87,617952.22,528374.47,294340.34
Interest Expense Non Operating,9394448.84,9441718.39,7985362.45,13563865.62
Interest Income Non Operating,360681.58,631703.09,741761.07,543771.82
Operating Income,144767107.35,159008168.35,208383653.48,144504000.94
Operating Expense,116938368.77,137998982.34,123591721.05,100433955.17
Other Operating Expenses,13396433.21,14367552.28,11722868.45,9295624.2
Depreciation And Amortization In Income Statement,15913410.14,14062040.13,12464912.4,10756044.77
Depreciation Income Statement,15913410.14,14062040.13,12464912.4,10756044.77
Research And Development,42228757.8,54372904.19,47152955.72,32741148.9
Selling General And Administration,26146070.11,28785354.52,30265774.67,35289181.47
Selling And Marketing Expense,2986418.77,3377183.13,6102885.6,7377752.71
General And Administrative Expense,23159651.34,25408171.39,24162889.07,27911428.76
Rent And Landing Fees,233401.08,338389.44,176738.23,
Gross Profit,261705476.12,297007150.69,331975374.53,244937956.11
Cost Of Revenue,792192736.83,782893867.44,640329949.01,544268948.16
Total Revenue,1053898212.95,1079901018.13,972305323.54,789206904.27
Operating Revenue,1053898212.95,1079901018.13,972305323.54,789206904.27
