,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-65922.345555,-10320.899555,-84323.989576,-157277.228537
Tax Rate For Calcs,0.116059,0.120334,0.133615,0.13396
Normalized EBITDA,49877687.71,66115168.71,127840273.47,129380597.72
Total Unusual Items,-568005.46,-85769.01,-631095.39,-1174062.8
Total Unusual Items Excluding Goodwill,-568005.46,-85769.01,-631095.39,-1174062.8
Net Income From Continuing Operation Net Minority Interest,50389992.99,64356480.65,108821010.06,114280359.13
Reconciled Depreciation,14932655.16,14774059.29,14054322.87,12861417.28
Reconciled Cost Of Revenue,177116596.25,158795336.02,169231623.32,142133354.1
EBITDA,49309682.25,66029399.7,127209178.08,128206534.92
EBIT,34377027.09,51255340.41,113154855.21,115345117.64
Net Interest Income,18667302.58,18890740.57,9765257.32,16597676.05
Interest Expense,,,,-16612221.44
Interest Income,18680938.96,18906510.37,9779190.21,16612221.44
Normalized Income,50892076.104445,64431928.760445,109367781.460424,115297144.701463
Net Income From Continuing And Discontinued Operation,50389992.99,64356480.65,108821010.06,114280359.13
Total Expenses,233282900.32,219144497.26,238333955.39,210133091.03
Total Operating Income As Reported,57345593.91,74133032.38,126604501.73,132583408.41
Diluted Average Shares,162548364.0,160891202.0,160030897.0,160958252.0
Basic Average Shares,162548364.0,160891202.0,160030897.0,160958252.0
Diluted EPS,0.31,0.4,0.68,0.71
Basic EPS,0.31,0.4,0.68,0.71
Net Income Common Stockholders,50389992.99,64356480.65,108821010.06,114280359.13
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,50389992.99,64356480.65,108821010.06,114280359.13
Net Income Including Noncontrolling Interests,50389992.99,64356480.65,108821010.06,114280359.13
Net Income Continuous Operations,50389992.99,64356480.65,108821010.06,114280359.13
Tax Provision,6616088.92,8803623.69,16782556.13,17676979.95
Pretax Income,57006081.91,73160104.34,125603566.19,131957339.08
Other Non Operating Income Expenses,-339512.0,-972928.04,-1000935.54,-626069.33
Special Income Charges,-568005.46,-85769.01,-631095.39,-1174062.8
Other Special Charges,67847.01,290571.95,,711913.34
Write Off,109696.09,-708142.15,432481.14,-162419.27
Impairment Of Capital Assets,390462.36,503339.21,198614.25,624568.73
Net Non Operating Interest Income Expense,18667302.58,18890740.57,9765257.32,16597676.05
Total Other Finance Cost,13636.38,15769.8,13932.89,14545.39
Interest Expense Non Operating,,,,-16612221.44
Interest Income Non Operating,18680938.96,18906510.37,9779190.21,16612221.44
Operating Income,34377027.09,51255340.41,113154855.21,110742983.71
Operating Expense,56166304.07,60349161.24,69102332.07,67999736.93
Other Operating Expenses,4886172.25,5090094.87,4639595.18,6760446.5
Depreciation And Amortization In Income Statement,2097265.47,2727699.07,2430321.6,1875878.45
Amortization,290623.16,1131234.16,1130766.2,1130766.18
Depreciation Income Statement,1806642.31,1596464.91,1299555.4,745112.27
Research And Development,12624156.44,15134245.96,15549292.08,13519575.52
Selling General And Administration,21577680.8,22527545.41,28477234.26,27386035.85
Selling And Marketing Expense,18393889.93,19530988.0,25759668.31,23930862.4
General And Administrative Expense,3183790.87,2996557.41,2717565.95,3455173.45
Gross Profit,90543331.16,111604501.65,182257187.28,178742720.64
Cost Of Revenue,177116596.25,158795336.02,169231623.32,142133354.1
Total Revenue,267659927.41,270399837.67,351488810.6,320876074.74
Operating Revenue,267659927.41,270399837.67,351488810.6,320876074.74
