,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,109744853.59,-739193267.92,47660599.47,-393125692.98
Repayment Of Debt,-1240198909.2,-895529112.01,-1190440344.6,-901420173.9
Issuance Of Debt,1165446895.64,1201443338.47,910942578.83,927607985.29
Capital Expenditure,-327456793.54,-1097029245.11,-319472691.59,-637187921.02
End Cash Position,149941516.62,157961221.92,350564371.83,339380415.88
Beginning Cash Position,157961221.92,350564371.83,339380415.88,759874309.33
Effect Of Exchange Rate Changes,526728.9,146472.95,157215.43,-1359847.67
Changes In Cash,-8546434.2,-192749622.86,11026740.52,-419134045.78
Financing Cash Flow,-136422307.36,204651116.44,67099376.08,-68497640.7
Net Other Financing Charges,5336601.36,-40943063.22,405323185.31,7905586.45
Cash Dividends Paid,-67006895.16,-60320046.8,-58726043.46,-102591038.54
Net Issuance Payments Of Debt,-74752013.56,305914226.46,-279497765.77,26187811.39
Net Long Term Debt Issuance,-74752013.56,305914226.46,-279497765.77,26187811.39
Long Term Debt Payments,-1240198909.2,-895529112.01,-1190440344.6,-901420173.9
Long Term Debt Issuance,1165446895.64,1201443338.47,910942578.83,927607985.29
Investing Cash Flow,-309325773.97,-755236716.49,-423205926.62,-594698633.12
Net Other Investing Changes,,,,
Net Investment Purchase And Sale,,272562652.33,-270011240.33,-18110604.87
Sale Of Investment,,472562652.33,1988759.67,1889395.13
Purchase Of Investment,,-200000000.0,-272000000.0,-20000000.0
Net Business Purchase And Sale,,,77998502.09,
Sale Of Business,,,77998502.09,
Net PPE Purchase And Sale,-309325773.97,-1027799368.82,-231193188.38,-576588028.25
Sale Of PPE,18131019.57,69229876.29,88279503.21,60599892.77
Purchase Of PPE,-327456793.54,-1097029245.11,-319472691.59,-637187921.02
Capital Expenditure Reported,,,,
Operating Cash Flow,437201647.13,357835977.19,367133291.06,244062228.04
Change In Working Capital,155953037.75,62483294.97,-56279115.48,-25414588.44
Change In Other Current Assets,,,12828986.02,-5014830.76
Change In Payable,70162040.53,115934859.68,9038963.17,43298221.16
Change In Inventory,73989070.84,-58189852.18,-89304066.8,-57639513.52
Change In Receivables,11801926.38,4738287.47,11157002.13,-6058465.32
Other Non Cash Items,102289213.31,97229163.62,98162941.13,93191022.36
Deferred Tax,,,,
Depreciation And Amortization,373917697.88,324759200.58,341338356.4,314261955.98
Amortization Cash Flow,8299590.72,7611730.48,7624199.23,6734370.58
Depreciation,365618107.16,317147470.1,333714157.17,307527585.4
Gain Loss On Investment Securities,645524.3,2653106.26,-8872322.43,-1007730.1
Gain Loss On Sale Of PPE,-5389538.27,6459546.39,8422262.76,18400333.98
Net Income From Continuing Operations,-616406262.2,-192334210.39,-394115479.08,-351153868.1
Cash Flowsfromusedin Operating Activities Direct,437201647.13,357835977.19,367133291.06,244062228.04
Taxes Refund Paid Direct,-26757758.51,-21168344.73,-22166312.13,-19243587.28
Classesof Cash Payments,-1746265846.58,-2214528531.08,-1969633057.33,-1848644039.67
Other Cash Paymentsfrom Operating Activities,-68849364.82,-91027376.32,-64397165.64,-55817225.16
Paymentson Behalfof Employees,-496760241.16,-567347407.49,-424476569.77,-438109896.33
Paymentsto Suppliersfor Goodsand Services,-1180656240.6,-1556153747.27,-1480759321.92,-1354716918.18
Classesof Cash Receiptsfrom Operating Activities,2210225252.22,2593532853.0,2358932660.52,2111949854.99
Other Cash Receiptsfrom Operating Activities,34262531.66,47799813.11,35883458.71,38766614.32
Receiptsfrom Customers,2175962720.56,2545733039.89,2323049201.81,2073183240.67
