,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-104746793.825,-16429710.795,-100948351.59,-2569923.138873
Tax Rate For Calcs,0.25,0.25,0.25,0.012638
Normalized EBITDA,274706425.55,287151301.41,457541282.4,239070986.82
Total Unusual Items,-418987175.3,-65718843.18,-403793406.36,-203348867.07
Total Unusual Items Excluding Goodwill,-418987175.3,-65718843.18,-403793406.36,-203348867.07
Net Income From Continuing Operation Net Minority Interest,-617070813.21,-188062576.34,-287226615.66,-311589785.43
Reconciled Depreciation,373917697.88,324759200.58,341338356.4,314261955.98
Reconciled Cost Of Revenue,2084497171.57,2350071903.7,2072042190.23,1967248117.43
EBITDA,-144280749.75,221432458.23,53747876.04,35722119.75
EBIT,-518198447.63,-103326742.35,-287590480.36,-278539836.23
Net Interest Income,-96384045.34,-85274136.7,-84438382.83,-70993495.45
Interest Expense,98207748.29,88772387.04,92958697.02,77108718.58
Interest Income,2472980.16,7159536.25,9554795.49,6483248.01
Normalized Income,-302830431.735,-138773443.955,15618439.11,-110810841.498873
Net Income From Continuing And Discontinued Operation,-617070813.21,-188062576.34,-287226615.66,-311589785.43
Total Expenses,2262342888.74,2606940872.18,2219962618.21,2139997971.87
Rent Expense Supplemental,4346318.66,5816105.05,3429924.79,3133968.86
Total Operating Income As Reported,-613820138.86,-190389325.09,-375123292.58,-346317282.85
Diluted Average Shares,497637753.0,494901517.0,486824772.0,432763591.0
Basic Average Shares,497637753.0,494901517.0,486824772.0,432763591.0
Diluted EPS,-1.24,-0.38,-0.59,-0.72
Basic EPS,-1.24,-0.38,-0.59,-0.72
Net Income Common Stockholders,-617070813.21,-188062576.34,-287226615.66,-311589785.43
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-617070813.21,-188062576.34,-287226615.66,-311589785.43
Minority Interests,-664551.01,4271634.05,106888863.42,39564082.67
Net Income Including Noncontrolling Interests,-616406262.2,-192334210.39,-394115479.08,-351153868.1
Net Income Continuous Operations,-616406262.2,-192334210.39,-394115479.08,-351153868.1
Tax Provision,66.28,235081.0,13566301.7,-4494686.71
Pretax Income,-616406195.92,-192099129.39,-380549177.38,-355648554.81
Other Non Operating Income Expenses,-2586057.06,-1709804.3,-5425884.8,-9331271.96
Special Income Charges,-418341651.0,-61959752.29,-403793406.36,-203348867.07
Other Special Charges,-7850323.36,-497888.61,907499.42,9232999.94
Write Off,6757595.94,3861290.65,3097409.37,-1776405.81
Impairment Of Capital Assets,419434378.42,58596350.25,399788497.57,195892272.94
Net Non Operating Interest Income Expense,-96384045.34,-85274136.7,-84438382.83,-70993495.45
Total Other Finance Cost,649277.21,3661285.91,1034481.3,368024.88
Interest Expense Non Operating,98207748.29,88772387.04,92958697.02,77108718.58
Interest Income Non Operating,2472980.16,7159536.25,9554795.49,6483248.01
Operating Income,-99893521.7,-41796677.32,100469415.61,-66869013.8
Operating Expense,177845717.17,256868968.48,147920427.98,172749854.44
Other Operating Expenses,20290577.71,20540902.99,18830021.7,16690608.14
Depreciation And Amortization In Income Statement,36116043.37,22647104.67,22652342.95,8273981.32
Amortization,3338931.02,1417863.17,2019332.56,2018568.46
Depreciation Income Statement,32777112.35,21229241.5,20633010.39,6255412.86
Research And Development,3462133.88,6838068.27,7493364.65,13563005.8
Selling General And Administration,37228390.49,65788081.58,23751190.5,54240442.6
Selling And Marketing Expense,6889812.33,26239797.19,5437573.02,5402866.46
General And Administrative Expense,30338578.16,39548284.39,18313617.48,48837576.14
Rent And Landing Fees,4346318.66,5816105.05,3429924.79,3133968.86
Gross Profit,77952195.47,215072291.16,248389843.59,105880840.64
Cost Of Revenue,2084497171.57,2350071903.7,2072042190.23,1967248117.43
Total Revenue,2162449367.04,2565144194.86,2320432033.82,2073128958.07
Operating Revenue,2162449367.04,2565144194.86,2320432033.82,2073128958.07
