,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,472338.128269,-1196738.702075,2069598.581984,-5142303.448171
Tax Rate For Calcs,0.053771,0.051414,0.117413,0.142278
Normalized EBITDA,4499975869.34,3195683397.31,4280715186.91,7051442046.28
Total Unusual Items,8784252.51,-23276687.04,17626639.55,-36142743.88
Total Unusual Items Excluding Goodwill,8784252.51,-23276687.04,17626639.55,-36142743.88
Net Income From Continuing Operation Net Minority Interest,3852353240.98,2579985938.8,3419880869.14,5654971920.07
Reconciled Depreciation,445672893.47,449730810.93,431311763.69,421739093.22
Reconciled Cost Of Revenue,1457916888.13,1790881790.62,1816172924.47,1475032302.96
EBITDA,4508760121.85,3172406710.27,4298341826.46,7015299302.4
EBIT,4063087228.38,2722675899.34,3867030062.77,6593560209.18
Net Interest Income,-5220380.67,-3086646.73,21018583.53,28936882.64
Interest Expense,7764732.95,14146933.58,720163.87,550596.78
Interest Income,14923611.75,12201178.04,25257214.35,30988102.39
Normalized Income,3844041326.598269,2602065887.137925,3404323828.171984,5685972360.501829
Net Income From Continuing And Discontinued Operation,3852353240.98,2579985938.8,3419880869.14,5654971920.07
Total Expenses,2042996537.65,2439069859.47,2462284169.41,2246352086.11
Rent Expense Supplemental,5351456.33,9499382.07,10392106.14,4048369.95
Total Operating Income As Reported,4216188816.41,2855467415.03,4063031167.95,6632185351.7
Diluted Average Shares,1565997252.0,1573162158.0,1568752692.0,1584025748.0
Basic Average Shares,1565997252.0,1573162158.0,1568752692.0,1584025748.0
Diluted EPS,2.46,1.64,2.18,3.57
Basic EPS,2.46,1.64,2.18,3.57
Net Income Common Stockholders,3852353240.98,2579985938.8,3419880869.14,5654971920.07
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3852353240.98,2579985938.8,3419880869.14,5654971920.07
Minority Interests,15089531.41,10712247.36,7526442.67,
Net Income Including Noncontrolling Interests,3837263709.57,2569273691.44,3412354426.47,5654971920.07
Net Income Extraordinary,,,,
Net Income Continuous Operations,3837263709.57,2569273691.44,3412354426.47,5654971920.07
Tax Provision,218058785.86,139255274.32,453955472.43,938037692.33
Pretax Income,4055322495.43,2708528965.76,3866309898.9,6593009612.4
Other Non Operating Income Expenses,-160866320.98,-146938449.27,-196721269.05,-39175739.3
Special Income Charges,-7356464.16,-26919823.69,13741387.95,-34641928.86
Other Special Charges,-1974682.84,571001.64,-75948.56,12083.01
Write Off,-1173681.73,-22120259.09,-31729248.15,18824144.06
Impairment Of Capital Assets,10504828.73,48469081.14,18063808.76,15805701.79
Net Non Operating Interest Income Expense,-5220380.67,-3086646.73,21018583.53,28936882.64
Total Other Finance Cost,12379259.47,1140891.19,3518466.95,1500622.97
Interest Expense Non Operating,7764732.95,14146933.58,720163.87,550596.78
Interest Income Non Operating,14923611.75,12201178.04,25257214.35,30988102.39
Operating Income,1533756068.32,811730530.41,2763436994.0,5947561372.0
Operating Expense,585079649.52,648188068.85,646111244.94,771319783.15
Other Operating Expenses,259079312.25,353585353.68,294546974.68,377118506.93
Depreciation And Amortization In Income Statement,69908215.24,84536661.72,66191486.51,52575890.14
Depreciation Income Statement,69908215.24,84536661.72,66191486.51,52575890.14
Research And Development,21220978.0,6805517.04,23561273.43,20536728.28
Selling General And Administration,76907982.12,99216618.95,156902190.88,262744495.74
Selling And Marketing Expense,11557132.93,14220215.44,12333875.59,10075012.33
General And Administrative Expense,65350849.19,84996403.51,144568315.29,252669483.41
Rent And Landing Fees,5351456.33,9499382.07,10392106.14,4048369.95
Gross Profit,2118835717.84,1459918599.26,3409548238.94,6718881155.15
Cost Of Revenue,1457916888.13,1790881790.62,1816172924.47,1475032302.96
Total Revenue,3576752605.97,3250800389.88,5225721163.41,8193913458.11
Operating Revenue,3576752605.97,3250800389.88,5225721163.41,8193913458.11
