,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1090242634.0,1090242634.0,1090242634.0,1090242634.0
Share Issued,1090242634.0,1090242634.0,1090242634.0,1090242634.0
Net Debt,6033120280.71,5338020048.23,4147318281.02,4488084872.2
Total Debt,9416090188.38,7809585380.28,6993171976.43,6884536118.53
Tangible Book Value,5239099902.78,4544155442.51,4081954545.3,3781756345.8
Invested Capital,13029530114.84,11871891753.96,10092312749.74,10455562344.99
Working Capital,3890058650.7,2967284362.57,1630242791.51,2081467878.48
Net Tangible Assets,5239099902.78,4544155442.51,4081954545.3,3781756345.8
Capital Lease Obligations,7492924.42,10233688.27,3779944.33,
Common Stock Equity,5508522542.95,4822182812.5,4356313899.47,4062958456.56
Total Capitalization,8042877009.35,7007130460.55,5505351726.58,5721322673.47
Total Equity Gross Minority Interest,5509124690.37,4822475340.86,4357809066.25,4064891905.42
Minority Interest,602147.42,292528.36,1495166.78,1933448.86
Stockholders Equity,5508522542.95,4822182812.5,4356313899.47,4062958456.56
Other Equity Interest,38941981.59,,,
Retained Earnings,2479136412.25,1920078852.99,1512595181.21,1223946201.71
Additional Paid In Capital,1442404464.4,1442404464.4,1442404464.4,1442404464.4
Capital Stock,1090242634.0,1090242634.0,1090242634.0,1090242634.0
Common Stock,1090242634.0,1090242634.0,1090242634.0,1090242634.0
Total Liabilities Net Minority Interest,12098275542.3,9982606093.79,9456539893.19,9334972351.53
Total Non Current Liabilities Net Minority Interest,2739252876.54,2295576479.83,1323894367.96,1845999132.23
Other Non Current Liabilities,,,,99025338.13
Tradeand Other Payables Non Current,89993366.27,15049051.74,82844458.85,99025338.13
Non Current Deferred Revenue,60898256.32,65695287.47,76807178.43,87919068.99
Non Current Deferred Taxes Liabilities,46513863.13,19650804.3,11424959.24,690508.2
Long Term Debt And Capital Lease Obligation,2541847390.82,2195181336.32,1152817771.44,1658364216.91
Long Term Capital Lease Obligation,7492924.42,10233688.27,3779944.33,
Long Term Debt,2534354466.4,2184947648.05,1149037827.11,1658364216.91
Current Liabilities,9359022665.76,7687029613.96,8132645525.23,7488973219.3
Other Current Liabilities,62860085.13,121979309.22,176063450.22,11758688.38
Current Debt And Capital Lease Obligation,6874242797.56,5614404043.96,5840354204.99,5226171901.62
Current Debt,4986653105.49,4864761293.41,4586961023.16,4734239671.52
Payables,2147101235.54,1228957215.66,1197944418.81,1168367868.76
Other Payable,149605285.63,135896283.95,121169860.3,119654738.66
Total Tax Payable,151679060.35,63590421.93,55066651.3,232899576.59
Accounts Payable,1845816889.56,1029470509.78,1021707907.21,815813553.51
Total Assets,17607400232.67,14805081434.65,13814348959.44,13399864256.95
Total Non Current Assets,4358318916.21,4150767458.12,4051460642.7,3829423159.17
Non Current Deferred Assets,6639020.69,5706209.13,2148555.29,2533266.17
Non Current Deferred Taxes Assets,125723620.8,88851629.94,84186138.52,63601209.09
Investmentin Financial Assets,21938877.32,20910905.43,18952751.72,17922122.01
Available For Sale Securities,21938877.32,20910905.43,18952751.72,17922122.01
Long Term Equity Investment,77119044.7,75705736.14,68450788.63,107164224.53
Investment Properties,36607025.7,38458693.5,40310361.3,42162029.1
Goodwill And Other Intangible Assets,269422640.17,278027369.99,274359354.17,281202110.76
Other Intangible Assets,269422640.17,278027369.99,274359354.17,281202110.76
Net PPE,3820868686.83,3643106913.99,3563052693.07,3314838197.51
Accumulated Depreciation,-2424386875.79,-2133428403.52,-1989370312.14,-1784372056.54
Gross PPE,6245255562.62,5776535317.51,5552423005.21,5099210254.05
Construction In Progress,801218763.6,376456606.45,262009365.44,265230403.02
Other Properties,810560992.78,807357277.2,762925588.99,685809372.2
Machinery Furniture Equipment,2774694244.2,2737164017.6,2715401938.03,2569944935.63
Buildings And Improvements,,,,
Properties,1858781562.04,1855557416.26,1812086112.75,1578225543.2
Current Assets,13249081316.46,10654313976.53,9762888316.74,9570441097.78
Other Current Assets,57947767.06,113026100.68,196246986.5,114578832.76
Hedging Assets Current,129515779.66,252096409.0,316802874.66,74974760.28
Prepaid Assets,581613371.11,517219610.1,1004551456.1,800407205.77
Inventory,9457901247.47,7467991254.54,6123240760.27,6245312236.04
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,1281262688.51,790652991.02,1087420489.84,828763048.57
Work In Process,4478479392.37,3772210575.42,3210778003.34,3386798846.26
Raw Materials,3698159166.59,2905127688.1,1825042267.09,2029750341.21
Other Receivables,1241224390.17,337063433.18,323286846.51,227845598.1
Accounts Receivable,292991469.81,255228275.8,210078823.45,202803448.6
Allowance For Doubtful Accounts Receivable,-29572982.21,-27079969.09,-25006504.92,-24454673.51
Gross Accounts Receivable,322564452.02,282308244.89,235085328.37,227258122.11
Cash Cash Equivalents And Short Term Investments,1487887291.18,1711688893.23,1588680569.25,1904519016.23
Cash And Cash Equivalents,1487887291.18,1711688893.23,1588680569.25,1904519016.23
Cash Equivalents,374189681.75,768717161.24,923985611.3,820468209.02
Cash Financial,1113697609.43,942971731.99,664694957.95,1084050807.21
