,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,500000000.0,500000000.0,500000000.0,500000000.0
Share Issued,500000000.0,500000000.0,500000000.0,500000000.0
Net Debt,960257013.81,800220632.11,349489758.46,141338254.41
Total Debt,1443234715.81,1159754293.47,750002418.67,737321055.6
Tangible Book Value,835645113.86,946146985.9,1211479562.38,1278799172.84
Invested Capital,2157493621.26,2097734276.34,1927427945.71,2007705927.2
Working Capital,-11599002.41,374728975.76,685591561.95,820004057.32
Net Tangible Assets,835645113.86,946146985.9,1211479562.38,1278799172.84
Capital Lease Obligations,1215182.97,2860665.07,2928347.88,3463830.39
Common Stock Equity,926408833.33,1024822702.89,1288232940.21,1295555952.9
Total Capitalization,1248906241.5,1380254976.93,1468518420.77,1415691619.57
Total Equity Gross Minority Interest,908873443.33,1018529273.9,1286665896.86,1294551312.65
Minority Interest,-17535390.0,-6293428.99,-1567043.35,-1004640.25
Stockholders Equity,926408833.33,1024822702.89,1288232940.21,1295555952.9
Treasury Stock,49170311.48,49170311.48,19577897.31,
Retained Earnings,81170057.06,222996156.65,440692283.18,417727668.89
Additional Paid In Capital,313669826.92,265426305.03,288695536.2,309590830.31
Capital Stock,500000000.0,500000000.0,500000000.0,500000000.0
Common Stock,500000000.0,500000000.0,500000000.0,500000000.0
Total Liabilities Net Minority Interest,2784722779.59,1972775979.94,1533002933.69,1673679846.78
Total Non Current Liabilities Net Minority Interest,393010295.44,394623239.9,255764191.69,136147412.03
Tradeand Other Payables Non Current,57258100.62,26156763.37,62578945.05,
Non Current Deferred Revenue,11890222.0,9979754.34,9702508.76,12298425.25
Non Current Deferred Taxes Liabilities,149381.68,193783.08,268909.44,249489.72
Long Term Debt And Capital Lease Obligation,323712591.14,358292939.11,183213828.44,123599497.06
Long Term Capital Lease Obligation,1215182.97,2860665.07,2928347.88,3463830.39
Long Term Debt,322497408.17,355432274.04,180285480.56,120135666.67
Current Liabilities,2391712484.15,1578152740.04,1277238742.0,1537532434.75
Other Current Liabilities,93235190.42,13923012.58,43021394.97,47072853.97
Current Debt And Capital Lease Obligation,1119522124.67,801461354.36,566788590.23,613721558.54
Current Debt,908587379.76,717479299.41,458909524.94,592014307.63
Payables,1118968491.04,723979027.9,628745014.28,865176842.52
Other Payable,150028991.89,122055674.96,105514610.27,108464121.28
Total Tax Payable,3529009.27,2821934.81,3165663.47,60656149.44
Accounts Payable,965410489.88,599101418.13,520064740.54,696056571.8
Total Assets,3693596222.92,2991305253.84,2819668830.55,2968231159.43
Total Non Current Assets,1313482741.18,1038423538.04,856838526.6,610694667.36
Other Non Current Assets,6313354.65,52342763.63,98037257.6,41728195.63
Non Current Deferred Assets,11169027.01,11721544.91,3230441.07,4501419.79
Non Current Deferred Taxes Assets,101055519.59,61685695.89,20378908.63,20446550.21
Investmentin Financial Assets,51761900.0,53571900.0,53775000.0,46630000.0
Available For Sale Securities,51761900.0,53571900.0,53775000.0,46630000.0
Long Term Equity Investment,20449066.32,15271031.64,12351974.5,
Goodwill And Other Intangible Assets,90763719.47,78675716.99,76753377.83,16756780.06
Other Intangible Assets,88301360.63,78675716.99,76753377.83,16756780.06
Goodwill,2462358.84,,,
Net PPE,1024873316.81,765154884.98,587046552.96,475897702.92
Accumulated Depreciation,-258095150.34,-211512864.55,-180875870.72,-151256142.75
Gross PPE,1282968467.15,976667749.53,767922423.68,627153845.67
Construction In Progress,354407411.08,150278473.83,174322674.83,171679210.85
Other Properties,45004998.01,40595315.47,29706783.82,51992890.27
Machinery Furniture Equipment,318919254.97,278683081.62,246969975.06,193238753.56
Buildings And Improvements,,,,
Properties,564636803.09,507110878.61,316922989.97,210242990.99
Current Assets,2380113481.74,1952881715.8,1962830303.95,2357536492.07
Other Current Assets,105720177.22,88465165.5,55922449.05,2585926.19
Prepaid Assets,48111891.7,20893651.67,18282131.11,23966748.66
Inventory,505954248.17,580739709.94,576728536.97,515300611.31
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,47463038.17,116706796.37,106770250.28,31922930.51
Finished Goods,294852291.7,275681012.67,213516019.11,210997789.3
Work In Process,15065135.74,23430073.07,23341977.99,19224819.35
Raw Materials,148573782.56,164921827.83,233100289.59,253155072.15
Other Receivables,452132379.81,166823961.44,226830238.66,154229525.18
Accounts Receivable,997367010.72,823268285.91,795361701.12,1090641960.84
Allowance For Doubtful Accounts Receivable,-110317599.6,-82342402.17,-77030155.2,-81288341.02
Gross Accounts Receivable,1107684610.32,905610688.08,872391856.32,1171930301.86
Cash Cash Equivalents And Short Term Investments,270827774.12,272690941.34,289705247.04,570811719.89
Other Short Term Investments,,,,
Cash And Cash Equivalents,270827774.12,272690941.34,289705247.04,570811719.89
Cash Equivalents,58543593.44,19559026.89,44180108.9,17393205.58
Cash Financial,212284180.68,253131914.45,245525138.14,553418514.31
