,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,1059988922.0,1059988922.0,1059988922.0,1059988922.0
Share Issued,1059988922.0,1059988922.0,1059988922.0,1059988922.0
Total Debt,128270646.78,156574958.62,213981316.52,266438435.56
Tangible Book Value,1789094322.28,1751840041.46,1719640531.08,1741652881.74
Invested Capital,1934304559.86,2018664893.13,1996714083.46,2087741197.33
Working Capital,1015740514.07,969333504.65,837964613.96,723375998.03
Net Tangible Assets,1789094322.28,1751840041.46,1719640531.08,1741652881.74
Capital Lease Obligations,20072700.43,18696201.65,20630296.22,35915927.09
Common Stock Equity,1892104559.86,1894949137.76,1866107929.05,1921906722.49
Total Capitalization,1921804559.86,1974649137.76,1924107929.05,2001906722.49
Total Equity Gross Minority Interest,2083607263.64,2069980653.55,2039440305.24,2107850960.2
Minority Interest,191502703.78,175031515.79,173332376.19,185944237.71
Stockholders Equity,1892104559.86,1894949137.76,1866107929.05,1921906722.49
Treasury Stock,,,,
Retained Earnings,221666317.95,212849224.52,186306667.25,251707165.73
Additional Paid In Capital,489971956.48,494858386.34,356510357.6,356510357.6
Capital Stock,1059988922.0,1059988922.0,1059988922.0,1059988922.0
Common Stock,1059988922.0,1059988922.0,1059988922.0,1059988922.0
Total Liabilities Net Minority Interest,712173382.83,777649129.75,865880799.1,764205862.71
Total Non Current Liabilities Net Minority Interest,64740542.58,116318920.53,96245962.93,124039995.07
Other Non Current Liabilities,1000000.0,,,
Non Current Deferred Revenue,13914583.57,15881531.91,14496627.24,3391151.72
Non Current Deferred Taxes Liabilities,53258.58,2041186.97,3119039.47,4732916.26
Long Term Debt And Capital Lease Obligation,49772700.43,98396201.65,78630296.22,115915927.09
Long Term Capital Lease Obligation,20072700.43,18696201.65,20630296.22,35915927.09
Long Term Debt,29700000.0,79700000.0,58000000.0,80000000.0
Current Liabilities,647432840.25,661330209.22,769634836.17,640165867.64
Other Current Liabilities,965722.47,3172522.3,7228760.57,905634.27
Current Debt And Capital Lease Obligation,78497946.35,58178756.97,135351020.3,150522508.47
Current Debt,12500000.0,44015755.37,72606154.41,85834474.84
Payables,555432597.03,593905379.19,620092584.47,482355541.5
Other Payable,62582078.03,50924444.91,111686738.06,41812802.66
Dividends Payable,3497810.35,1584183.42,1377660.0,348660.0
Total Tax Payable,11415621.88,9274851.18,19557376.72,8661154.47
Accounts Payable,477937086.77,532121899.68,487470809.69,431532924.37
Total Assets,2795780646.47,2847629783.3,2905321104.34,2872056822.91
Total Non Current Assets,1132607292.15,1216966069.43,1297721654.21,1508514957.24
Other Non Current Assets,8802254.0,6558806.0,2007657.44,155901887.42
Non Current Deferred Assets,3200448.38,6109737.8,6022233.25,10221091.25
Non Current Deferred Taxes Assets,84110787.08,79869224.22,86138368.11,85063430.16
Investmentin Financial Assets,64552435.55,85933231.65,89300000.0,38300000.0
Available For Sale Securities,64552435.55,85933231.65,89300000.0,38300000.0
Long Term Equity Investment,250189631.35,256736642.91,269946188.97,290933015.25
Investment Properties,135387610.8,62768521.03,67907303.07,16097175.88
Goodwill And Other Intangible Assets,103010237.58,143109096.3,146467397.97,180253840.75
Other Intangible Assets,54023276.36,94122135.08,97480436.75,131266879.53
Goodwill,48986961.22,48986961.22,48986961.22,48986961.22
Net PPE,483353887.41,575880809.52,629932505.4,731744516.53
Accumulated Depreciation,-795922680.15,-783548843.12,-796438247.27,-816223000.89
Gross PPE,1279276567.56,1359429652.64,1426370752.67,1547967517.42
Construction In Progress,3160082.75,7653400.08,12090528.11,83004375.91
Other Properties,108241131.36,103786733.54,105576070.67,124177699.2
Machinery Furniture Equipment,824719994.15,833927565.9,890591682.75,933989814.63
Buildings And Improvements,,,,
Properties,343155359.3,414061953.12,418112471.14,406795627.68
Current Assets,1663173354.32,1630663713.87,1607599450.13,1363541865.67
Other Current Assets,9804301.15,21244055.5,11917457.72,17254134.83
Assets Held For Sale Current,,,150000000.0,
Prepaid Assets,9174575.12,12443491.92,12543595.07,14167669.49
Inventory,297050493.16,420036005.42,385951569.38,423121091.61
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,1245833.67,2307197.65,2745913.13,2109833.93
Finished Goods,122783109.03,180604124.8,159660147.06,185525930.71
Work In Process,26649058.04,30507455.62,39961583.39,51971869.89
Raw Materials,146372492.42,206617227.35,183583925.8,183513457.08
Other Receivables,104065766.37,131470334.4,164709864.32,154339219.48
Accounts Receivable,342865419.93,323279605.89,378865429.54,373834798.35
Allowance For Doubtful Accounts Receivable,-20699766.39,-19546844.71,-19318037.39,-18001191.49
Gross Accounts Receivable,363565186.32,342826450.6,398183466.93,391835989.84
Cash Cash Equivalents And Short Term Investments,900212798.59,722190220.74,503611534.1,380824951.91
Other Short Term Investments,42122823.03,19860342.0,24027361.45,33961095.44
Cash And Cash Equivalents,858089975.56,702329878.74,479584172.65,346863856.47
Cash Equivalents,148778006.44,160768766.67,126001939.87,84567676.92
Cash Financial,709311969.12,541561112.07,353582232.78,262296179.55
