,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,534358757.0,534357822.0,534347495.0,450167579.0
Share Issued,534358757.0,534357822.0,534347495.0,450167579.0
Net Debt,967913862.32,1380488453.11,1062527622.89,1143760168.87
Total Debt,1932291115.8,1986841956.29,1686668353.39,1597589519.53
Tangible Book Value,716640706.56,785266430.72,668347484.95,401617063.61
Invested Capital,4151734979.3,4529414780.7,4104094867.8,3390896969.69
Working Capital,146628014.08,630335534.75,545861392.3,11687194.08
Net Tangible Assets,716640706.56,785266430.72,668347484.95,401617063.61
Capital Lease Obligations,,,,474770.17
Common Stock Equity,2820962953.58,2682643281.39,2558238851.66,1937151540.5
Total Capitalization,3923110277.53,3964700373.34,3678448352.51,3031237303.02
Total Equity Gross Minority Interest,2919092136.24,2812641741.29,2791371887.73,2172796774.15
Minority Interest,98129182.66,129998459.9,233133036.07,235645233.65
Stockholders Equity,2820962953.58,2682643281.39,2558238851.66,1937151540.5
Other Equity Interest,75929154.81,75929982.89,75942404.04,75969564.95
Retained Earnings,1019001572.78,896424218.74,800068301.51,705569108.1
Additional Paid In Capital,1055447205.82,1055442088.32,1045435210.26,626728943.82
Capital Stock,534358757.0,534357822.0,534347495.0,450167579.0
Common Stock,534358757.0,534357822.0,534347495.0,450167579.0
Total Liabilities Net Minority Interest,3841887161.42,3373425968.59,3036539888.3,2767890275.81
Total Non Current Liabilities Net Minority Interest,1726559138.57,1716309451.42,1450713342.02,1417628854.58
Other Non Current Liabilities,101062663.93,69536621.09,53403838.07,38745987.58
Tradeand Other Payables Non Current,416426346.81,248878063.54,58934207.35,51045709.63
Non Current Deferred Revenue,105347712.37,114228559.21,215995384.73,231338148.15
Non Current Deferred Taxes Liabilities,1575091.51,1609115.63,2170411.02,1938476.53
Long Term Debt And Capital Lease Obligation,1102147323.95,1282057091.95,1120209500.85,1094560532.69
Long Term Capital Lease Obligation,,,,474770.17
Long Term Debt,1102147323.95,1282057091.95,1120209500.85,1094085762.52
Current Liabilities,2115328022.85,1657116517.17,1585826546.28,1350261421.23
Other Current Liabilities,318038759.12,12543327.91,257891809.75,150386666.67
Current Debt And Capital Lease Obligation,830143791.85,704784864.34,566458852.54,503028986.84
Current Debt,228624701.77,564714407.36,425646515.29,359659666.67
Payables,960732755.73,938146986.43,740353140.19,675129004.97
Other Payable,51605306.48,152453529.67,41484978.74,42448024.34
Dividends Payable,,,0.0,0.0
Total Tax Payable,30333076.84,17591513.08,33762693.63,30804907.89
Accounts Payable,878794372.41,768101943.68,665105467.82,601876072.74
Total Assets,6760979297.66,6186067709.88,5827911776.03,4940687049.96
Total Non Current Assets,4499023260.73,3898615657.96,3696223837.45,3578738434.65
Other Non Current Assets,242380062.86,309879666.78,72770111.78,56021680.64
Non Current Deferred Assets,20188174.61,20243276.32,21914614.11,24173546.54
Non Current Deferred Taxes Assets,44606854.16,36537856.0,30848437.81,20990779.92
Investmentin Financial Assets,4529200.0,4529200.0,4529200.0,4529200.0
Available For Sale Securities,4529200.0,4529200.0,4529200.0,4529200.0
Long Term Equity Investment,141056079.87,138010879.45,135306443.55,140118989.38
Goodwill And Other Intangible Assets,2104322247.02,1897376850.67,1889891366.71,1535534476.89
Other Intangible Assets,2104322247.02,1897376850.67,1889891366.71,1535534476.89
Net PPE,1131680537.12,1333782881.39,1375471668.48,1619722290.56
Accumulated Depreciation,-1249482633.31,-1055284903.48,-997314561.28,-860835321.74
Gross PPE,2381163170.43,2389067784.87,2372786229.76,2480557612.3
Construction In Progress,1699651.11,52797446.89,51069966.22,174392068.09
Other Properties,46273093.57,44305221.63,44537665.89,42865989.08
Machinery Furniture Equipment,840934312.35,794783329.61,798181703.95,784346930.17
Buildings And Improvements,,,,
Properties,1492256113.4,1497181786.74,1478996893.7,1478952624.96
Current Assets,2261956036.93,2287452051.92,2131687938.58,1361948615.31
Other Current Assets,101020174.25,80955881.58,67772129.32,81112901.41
Prepaid Assets,9092422.34,2620405.72,9903172.03,21034016.91
Inventory,18500311.61,16292002.09,42920416.43,26356259.65
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,3191596.87,1121557.53,21770321.81,
Finished Goods,1500860.86,2568060.52,9711915.27,11955334.71
Work In Process,1290813.46,887310.91,1674627.64,1214072.02
Raw Materials,12517040.42,11715073.13,9763551.71,13186852.92
Other Receivables,810866626.69,472814534.75,346153558.67,387736233.99
Accounts Receivable,781729734.48,1058178992.69,1040827529.15,535723943.03
Allowance For Doubtful Accounts Receivable,-72081059.19,-93520473.03,-80208271.0,-35588977.75
Gross Accounts Receivable,853810793.67,1151699465.72,1121035800.15,571312920.78
Cash Cash Equivalents And Short Term Investments,540746767.56,656590235.09,624111132.98,309985260.32
Other Short Term Investments,177888604.16,190307188.89,140782739.73,
Cash And Cash Equivalents,362858163.4,466283046.2,483328393.25,309985260.32
Cash Equivalents,15365151.62,21572736.91,4183942.86,4100000.0
Cash Financial,347493011.78,444710309.29,479144450.39,305885260.32
