,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,223125633.0,222797333.0,226021606.0,206781154.0
Share Issued,223125633.0,222797333.0,226021606.0,206781154.0
Net Debt,815166250.08,548191301.89,375388020.15,74016679.18
Total Debt,1761152178.98,1310653458.61,843987907.26,447907488.29
Tangible Book Value,947178523.32,1070576647.79,1065680096.33,1181502675.87
Invested Capital,2834836644.81,2563581557.26,2136895091.92,1904011531.48
Working Capital,136446640.71,243238894.62,73607132.83,208361550.53
Net Tangible Assets,947178523.32,1070576647.79,1065680096.33,1181502675.87
Capital Lease Obligations,45461050.28,24143554.2,19984154.07,26914904.4
Common Stock Equity,1254524944.92,1375883271.3,1375668700.08,1531730778.39
Total Capitalization,2008162611.6,1800683271.3,1390468700.08,1531730778.39
Total Equity Gross Minority Interest,1432112262.65,1538644372.17,1503991956.25,1634275796.17
Minority Interest,177587317.73,162761100.87,128323256.17,102545017.78
Stockholders Equity,1254524944.92,1375883271.3,1375668700.08,1531730778.39
Treasury Stock,2456370.0,2688000.0,,52797175.67
Retained Earnings,-11105602.61,123023448.86,129098983.62,469492071.83
Additional Paid In Capital,958719026.48,1003623004.01,1001135004.01,936644344.12
Capital Stock,223125633.0,171382564.0,171182564.0,122355713.0
Common Stock,223125633.0,171382564.0,171182564.0,122355713.0
Total Liabilities Net Minority Interest,3002239201.63,2277099848.26,1716110270.08,971094591.7
Total Non Current Liabilities Net Minority Interest,996137373.38,603691398.12,111840693.52,126790883.47
Other Non Current Liabilities,,,3760916.69,
Tradeand Other Payables Non Current,132185109.33,102205195.64,56458133.53,79989416.79
Non Current Deferred Revenue,63047510.3,51850834.02,16023200.33,18884774.7
Non Current Deferred Taxes Liabilities,1806036.79,691814.26,814288.9,1001787.58
Long Term Debt And Capital Lease Obligation,799098716.96,448943554.2,34784154.07,26914904.4
Long Term Capital Lease Obligation,45461050.28,24143554.2,19984154.07,26914904.4
Long Term Debt,753637666.68,424800000.0,14800000.0,
Current Liabilities,2006101828.25,1673408450.14,1604269576.56,844303708.23
Other Current Liabilities,45091147.81,42034626.46,49479194.8,79214.02
Current Debt And Capital Lease Obligation,962053462.02,861709904.41,809203753.19,420992583.89
Current Debt,826674033.21,762898285.96,746426391.84,372280753.09
Payables,995550765.04,768377745.34,743695201.62,422048182.27
Other Payable,65512415.52,73224324.32,76115319.66,49908458.46
Dividends Payable,809.24,707.84,707.84,577.84
Total Tax Payable,17083476.73,16552504.46,37293663.72,38693257.82
Accounts Payable,912954063.55,678600208.72,630285510.4,333445888.15
Total Assets,4434351464.28,3815744220.43,3220102226.33,2605370387.87
Total Non Current Assets,2291802995.32,1899096875.67,1542225516.94,1552705129.11
Other Non Current Assets,34362692.67,23140605.71,83110139.01,25344553.91
Non Current Deferred Assets,34992883.0,24183684.73,33419418.28,19510482.05
Non Current Deferred Taxes Assets,29835479.26,35389204.02,22312952.29,26741594.24
Investmentin Financial Assets,20000000.0,,,
Available For Sale Securities,20000000.0,,,
Long Term Equity Investment,58640996.33,99682379.01,81424876.84,
Goodwill And Other Intangible Assets,307346421.6,305306623.51,309988603.75,350228102.52
Other Intangible Assets,116898648.43,107589393.95,106209857.05,108734992.99
Goodwill,190447773.17,197717229.56,203778746.7,241493109.53
Net PPE,1804661429.31,1407775352.15,1011969526.77,1130319763.02
Accumulated Depreciation,-765384297.13,-686059136.71,-644273814.4,-435074655.85
Gross PPE,2570045726.44,2093834488.86,1656243341.17,1565394418.87
Construction In Progress,448480243.35,250984047.21,112744735.15,76063631.26
Other Properties,80334936.77,55673945.6,53732467.42,63145938.12
Machinery Furniture Equipment,1053593798.13,956403538.55,922067409.28,898647888.87
Buildings And Improvements,,,,527536960.62
Properties,987636748.19,830772957.5,567698729.32,527536960.62
Current Assets,2142548468.96,1916647344.76,1677876709.39,1052665258.76
Other Current Assets,46270022.12,26843900.7,35237051.52,11097468.34
Prepaid Assets,20386579.28,14945046.06,133976703.18,16705711.3
Inventory,122873318.8,139589295.58,120841204.08,136258392.59
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,7916.99,35299.46,4161.85,37089.95
Finished Goods,53413449.01,51120834.98,43325099.71,46041520.23
Work In Process,24539665.24,33996516.32,24794887.42,23709273.18
Raw Materials,44912287.56,54436644.82,52717055.1,66470509.23
Other Receivables,134290843.1,78750322.21,81645065.48,50957411.98
Accounts Receivable,1022430475.88,949679812.7,920338313.44,539382200.64
Allowance For Doubtful Accounts Receivable,-36416189.72,-40278288.23,-37689553.45,-19663957.94
Gross Accounts Receivable,1058846665.6,989958100.93,958027866.89,559046158.58
Cash Cash Equivalents And Short Term Investments,796297229.78,706838967.51,385838371.69,298264073.91
Other Short Term Investments,31151779.97,67331983.44,,
Cash And Cash Equivalents,765145449.81,639506984.07,385838371.69,298264073.91
Cash Equivalents,66587198.55,130625.97,19228.31,0.0
Cash Financial,697940045.88,613253669.69,373772842.22,298259221.26
