,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-682372913.273095,-74463553.593782,-64993275.811825,-96095943.754407
Tax Rate For Calcs,0.270865,0.218764,0.188727,0.289384
Normalized EBITDA,20785962021.39,13075087389.62,9473092762.1,6625845970.73
Total Unusual Items,-2519234733.46,-340382533.58,-344376306.19,-332071004.18
Total Unusual Items Excluding Goodwill,-2519234733.46,-340382533.58,-344376306.19,-332071004.18
Net Income From Continuing Operation Net Minority Interest,4739393120.72,2951551189.32,2327750542.04,1247651976.43
Reconciled Depreciation,7247194226.42,4978056445.37,3997356653.03,3236399495.34
Reconciled Cost Of Revenue,82949651366.17,68902025733.03,49436660022.73,43212019499.58
EBITDA,18266727287.93,12734704856.04,9128716455.91,6293774966.55
EBIT,11019533061.51,7756648410.67,5131359802.88,3057375471.21
Net Interest Income,-1809271799.29,-1916810657.68,-1460026539.33,-994958954.77
Interest Expense,1930825091.04,2074452630.94,1568275452.67,1050999730.09
Interest Income,153275094.45,190016962.76,145110029.16,85146569.22
Normalized Income,6576254940.906905,3217470169.306218,2607133572.418175,1483627036.855593
Net Income From Continuing And Discontinued Operation,4739393120.72,2951551189.32,2327750542.04,1247651976.43
Total Expenses,89900038862.14,73971561609.98,53684728092.59,46899735769.3
Rent Expense Supplemental,75084107.28,53601011.08,84727519.12,71258457.67
Total Operating Income As Reported,9388682460.02,5744338799.06,3621424387.57,2102065529.69
Diluted Average Shares,5041907575.0,5178159981.0,5542263195.0,6238259882.0
Basic Average Shares,5041907575.0,5178159981.0,5542263195.0,6238259882.0
Diluted EPS,0.94,0.57,0.42,0.2
Basic EPS,0.94,0.57,0.42,0.2
Net Income Common Stockholders,4739393120.72,2951551189.32,2327750542.04,1247651976.43
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4739393120.72,2951551189.32,2327750542.04,1247651976.43
Minority Interests,-1887500532.36,-1487582892.96,-562881842.83,-178111281.39
Net Income Including Noncontrolling Interests,6626893653.08,4439134082.28,2890632384.87,1425763257.82
Net Income Continuous Operations,6626893653.08,4439134082.28,2890632384.87,1425763257.82
Tax Provision,2461814317.39,1243061697.45,672451965.34,580612483.3
Pretax Income,9088707970.47,5682195779.73,3563084350.21,2006375741.12
Other Non Operating Income Expenses,-299974489.55,-60685979.33,-59797077.36,-98677265.07
Special Income Charges,-1023093988.92,-86033146.18,-69479448.16,-125989246.77
Other Special Charges,2309165.46,-160373.31,-110717.0,-1232718.18
Write Off,221873613.93,35922609.69,61513752.46,126651332.86
Impairment Of Capital Assets,798911209.53,50270909.8,8076412.7,570632.09
Net Non Operating Interest Income Expense,-1809271799.29,-1916810657.68,-1460026539.33,-994958954.77
Total Other Finance Cost,31721802.7,32374989.5,36861115.82,29105793.9
Interest Expense Non Operating,1930825091.04,2074452630.94,1568275452.67,1050999730.09
Interest Income Non Operating,153275094.45,190016962.76,145110029.16,85146569.22
Operating Income,14387352720.98,8546431928.32,5590546422.08,3406018489.15
Operating Expense,6950387495.97,5069535876.95,4248068069.86,3687716269.72
Other Operating Expenses,2287204484.35,1337394385.31,1167331188.74,864772608.74
Depreciation And Amortization In Income Statement,356717121.11,345173831.21,290307167.6,216566008.67
Amortization,,65950428.45,60479508.88,46322709.32
Depreciation Income Statement,356717121.11,279223402.76,229827658.72,170243299.35
Research And Development,992891266.26,770411080.33,487195409.01,399566901.77
Selling General And Administration,1185257193.78,783850404.55,592469198.1,623464722.16
Selling And Marketing Expense,114125917.69,123444327.21,90786956.33,128468796.69
General And Administrative Expense,1071131276.09,660406077.34,501682241.77,494995925.47
Rent And Landing Fees,75084107.28,53601011.08,84727519.12,71258457.67
Gross Profit,21337740216.95,13615967805.27,9838614491.94,7093734758.87
Cost Of Revenue,82949651366.17,68902025733.03,49436660022.73,43212019499.58
Total Revenue,104287391583.12,82517993538.3,59275274514.67,50305754258.45
Operating Revenue,104287391583.12,82517993538.3,59275274514.67,50305754258.45
