,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,56329791.590751,-85349239.353869,-98234232.002463,-244674957.135394
Tax Rate For Calcs,0.256286,0.11279,0.118179,0.216377
Normalized EBITDA,4274354382.03,4619632957.01,4575013803.81,4176993186.08
Total Unusual Items,219792607.99,-756712506.02,-831235724.51,-1130782735.0
Total Unusual Items Excluding Goodwill,219792607.99,-756712506.02,-831235724.51,-1130782735.0
Net Income From Continuing Operation Net Minority Interest,988886250.4,703522639.0,687701603.71,467872369.98
Reconciled Depreciation,1360963162.26,1299643689.42,1292071390.25,1213910698.94
Reconciled Cost Of Revenue,98565126684.99,93299671426.17,86564212996.45,81731310332.1
EBITDA,4494146990.02,3862920450.99,3743778079.3,3046210451.08
EBIT,3133183827.76,2563276761.57,2451706689.05,1832299752.14
Net Interest Income,-224734694.16,-175812133.5,-50094922.26,-87206622.51
Interest Expense,456565486.46,528497561.87,412583574.48,384693221.77
Interest Income,378380997.66,526179918.07,564220884.24,471753638.49
Normalized Income,825423434.000751,1374885905.666131,1420703096.217537,1353980147.844606
Net Income From Continuing And Discontinued Operation,988886250.4,703522639.0,687701603.71,467872369.98
Total Expenses,106543809860.02,101017416414.78,94630329056.62,89809603498.39
Total Operating Income As Reported,2682986839.18,2018172544.5,2025317312.98,1518945257.69
Diluted Average Shares,4616649162.0,4616290282.0,4615447005.0,4614125937.0
Basic Average Shares,4616649162.0,4616290282.0,4615447005.0,4614125937.0
Diluted EPS,0.2142,0.1524,0.149,0.1014
Basic EPS,0.2142,0.1524,0.149,0.1014
Net Income Common Stockholders,988886250.4,703522639.0,687701603.71,467872369.98
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,988886250.4,703522639.0,687701603.71,467872369.98
Minority Interests,-1001751999.43,-1101754794.09,-1110440899.45,-666505938.2
Net Income Including Noncontrolling Interests,1990638249.83,1805277433.09,1798142503.16,1134378308.18
Net Income Continuous Operations,1990638249.83,1805277433.09,1798142503.16,1134378308.18
Tax Provision,685980091.47,229501766.61,240980611.41,313228222.19
Pretax Income,2676618341.3,2034779199.7,2039123114.57,1447606530.37
Other Non Operating Income Expenses,-6368497.88,16606655.2,13805801.59,-71338727.32
Special Income Charges,-835942355.5,-747600034.7,-1028475350.74,-1019575017.52
Other Special Charges,-25451133.09,-4866704.55,1532843.33,-38331072.99
Write Off,20378570.72,143532836.34,436749271.36,687370337.16
Impairment Of Capital Assets,841014917.87,608933902.91,590193236.05,370535753.35
Net Non Operating Interest Income Expense,-224734694.16,-175812133.5,-50094922.26,-87206622.51
Total Other Finance Cost,146550205.36,173494489.7,201732232.02,174267039.23
Interest Expense Non Operating,456565486.46,528497561.87,412583574.48,384693221.77
Interest Income Non Operating,378380997.66,526179918.07,564220884.24,471753638.49
Operating Income,2271992100.76,2673744564.57,2825499364.83,2672055868.85
Operating Expense,7978683175.03,7717744988.61,8066116060.17,8078293166.29
Other Operating Expenses,510533302.48,467169884.74,606912664.23,569879390.82
Research And Development,2258866558.12,2142135309.89,2213496663.06,2302786612.28
Selling General And Administration,5633043394.63,5610867295.06,5728667729.43,5616415646.95
Selling And Marketing Expense,3766026512.72,3825006336.87,3913825330.71,3873570250.98
General And Administrative Expense,1867016881.91,1785860958.19,1814842398.72,1742845395.97
Gross Profit,10250675275.79,10391489553.18,10891615425.0,10750349035.14
Cost Of Revenue,98565126684.99,93299671426.17,86564212996.45,81731310332.1
Total Revenue,108815801960.78,103691160979.35,97455828421.45,92481659367.24
Operating Revenue,108815801960.78,103691160979.35,97455828421.45,92481659367.24
