,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,811875780.0,821880580.0,826727780.0,826727780.0
Share Issued,811875780.0,821880580.0,826727780.0,826727780.0
Total Debt,869827894.3,842004429.77,947072292.74,506674160.44
Tangible Book Value,6202805627.11,5565304485.47,6461241474.65,5568077146.58
Invested Capital,8973697280.45,8015153380.56,7830095230.85,6520548558.99
Working Capital,1506345886.17,1340842904.02,3014668551.98,1981147267.18
Net Tangible Assets,6202805627.11,5565304485.47,6461241474.65,5568077146.58
Capital Lease Obligations,14898806.03,17957889.69,43123204.22,29977784.66
Common Stock Equity,8256792727.07,7588321495.42,6976982556.94,6082594718.19
Total Capitalization,8426792727.07,7696830099.58,7653538112.51,6082594718.19
Total Equity Gross Minority Interest,8400143303.14,7731746578.08,7104407818.01,6155988020.38
Minority Interest,143350576.07,143425082.66,127425261.07,73393302.19
Stockholders Equity,8256792727.07,7588321495.42,6976982556.94,6082594718.19
Treasury Stock,,81934288.92,81934288.92,249979368.92
Retained Earnings,5150752230.81,4425171792.39,3777228684.0,2978903308.67
Additional Paid In Capital,1758236395.26,1870396669.2,1903064415.29,2003165295.29
Capital Stock,811875780.0,821880580.0,826727780.0,826727780.0
Common Stock,811875780.0,821880580.0,826727780.0,826727780.0
Total Liabilities Net Minority Interest,7244040101.57,6699669847.05,5769785839.82,6470881952.01
Total Non Current Liabilities Net Minority Interest,248517660.83,179264472.3,770715269.88,78092390.51
Non Current Deferred Revenue,55979531.31,42000000.0,37800000.0,43200000.0
Non Current Deferred Taxes Liabilities,7639323.49,10797978.45,13236510.09,4914605.85
Long Term Debt And Capital Lease Obligation,184898806.03,126466493.85,719678759.79,29977784.66
Long Term Capital Lease Obligation,14898806.03,17957889.69,43123204.22,29977784.66
Long Term Debt,170000000.0,108508604.16,676555555.57,
Current Liabilities,6995522440.74,6520405374.75,4999070569.94,6392789561.5
Other Current Liabilities,93448640.63,64158862.82,70057253.65,58243833.71
Current Debt And Capital Lease Obligation,684929088.27,715537935.92,227393532.95,476696375.78
Current Debt,546904553.38,318323280.98,176557118.34,437953840.8
Payables,5959439492.01,5454735745.77,4300235462.34,5400609970.17
Other Payable,870198785.03,977760368.49,868294713.5,814830467.25
Dividends Payable,,,,
Total Tax Payable,117810124.03,156192820.99,142044254.45,102097408.17
Accounts Payable,4971430582.95,4320782556.29,3289896494.39,4483682094.75
Total Assets,15644183404.71,14431416425.13,12874193657.83,12626869972.39
Total Non Current Assets,7142315077.8,6570168146.36,4860454535.91,4252933143.71
Other Non Current Assets,94414619.81,105113560.45,240646169.11,105743592.1
Non Current Deferred Assets,90635797.62,81482713.15,47939578.09,31987530.39
Non Current Deferred Taxes Assets,127561382.38,109629379.11,102310252.57,73377018.58
Long Term Equity Investment,92616929.58,84216749.48,108140837.07,105588772.31
Investment Properties,11478926.85,12299951.85,13120976.85,13942001.85
Goodwill And Other Intangible Assets,2053987099.96,2023017009.95,515741082.29,514517571.61
Other Intangible Assets,2025994654.23,1995024564.22,515741082.29,514517571.61
Goodwill,27992445.73,27992445.73,,
Net PPE,4671620321.6,4154408782.37,3832555639.93,3407776656.87
Accumulated Depreciation,-2590551936.2,-2235480708.55,-1869552463.68,-1645121504.91
Gross PPE,7262172257.8,6389889490.92,5702108103.61,5052898161.78
Construction In Progress,806355547.92,359068874.16,480191099.2,759254245.71
Other Properties,1524184649.48,1367496082.65,1258456796.11,1145002535.48
Machinery Furniture Equipment,1722832884.87,1605293854.86,1458231385.98,1373315260.41
Buildings And Improvements,,,,
Properties,3208799175.53,3058030679.25,2505228822.32,1775326120.18
Current Assets,8501868326.91,7861248278.77,8013739121.92,8373936828.68
Other Current Assets,258786646.12,215619877.11,106216138.16,168672597.27
Prepaid Assets,86663553.53,105989955.48,77350874.61,91988003.12
Inventory,2221798967.24,1852795054.19,1665884076.49,2652923803.96
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Finished Goods,1506704645.36,1165983161.64,1018245393.96,1826943885.52
Work In Process,212318260.31,227551603.23,236737671.84,273904038.88
Raw Materials,502776061.57,459260289.32,410901010.69,552075879.56
Other Receivables,301594847.15,387655476.18,313863539.61,225416202.26
Accounts Receivable,2061491190.77,1585204865.24,1189103794.95,1496347332.12
Allowance For Doubtful Accounts Receivable,-56227720.96,-53006523.95,-62529276.86,-47787279.99
Gross Accounts Receivable,2117718911.73,1638211389.19,1251633071.81,1544134612.11
Cash Cash Equivalents And Short Term Investments,3571533122.1,3713983050.57,4661320698.1,3738588889.95
Other Short Term Investments,195080111.12,14653850.0,177648500.0,135364034.93
Cash And Cash Equivalents,3376453010.98,3699329200.57,4483672198.1,3603224855.02
Cash Equivalents,173672308.89,223006860.39,214984468.27,233965790.85
Cash Financial,3202780702.09,3476322340.18,4268687729.83,3369259064.17
