,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,-190277633.81,-2223122707.86,-431639429.78,482032413.16
Repayment Of Debt,-4212067340.58,-3703945268.67,-2957471727.42,-3520206657.7
Issuance Of Debt,4314322126.5,3831920000.0,3764955303.89,3130026268.38
Capital Expenditure,-806760121.97,-1151676841.04,-1226535485.37,-561299588.42
End Cash Position,2376542434.14,2908232458.73,4572713897.54,1276505795.68
Beginning Cash Position,2908232458.73,4572713897.54,1276505795.68,1572131325.34
Effect Of Exchange Rate Changes,1260268.69,-5438752.7,736315.59,-1365503.76
Changes In Cash,-532950293.28,-1659042686.11,3295471786.27,-294260025.9
Other Cash Adjustment Inside Changein Cash,,0.01,,
Financing Cash Flow,-401717936.67,542018784.21,4080713253.13,-843174788.69
Net Other Financing Charges,-295985186.9,785926403.22,3553067278.48,-255973547.21
Cash Dividends Paid,-207987535.69,-371882350.34,-279837601.82,-197020852.16
Net Issuance Payments Of Debt,102254785.92,127974731.33,807483576.47,-390180389.32
Net Long Term Debt Issuance,102254785.92,127974731.33,807483576.47,-390180389.32
Long Term Debt Payments,-4212067340.58,-3703945268.67,-2957471727.42,-3520206657.7
Long Term Debt Issuance,4314322126.5,3831920000.0,3764955303.89,3130026268.38
Investing Cash Flow,-747714844.77,-1129615603.51,-1580137522.45,-494417238.79
Net Other Investing Changes,,,-519709.07,
Net Investment Purchase And Sale,53147212.69,21420807.53,-331863546.21,3789474.63
Sale Of Investment,90123772.69,346790263.61,1323377596.44,131674167.9
Purchase Of Investment,-36976560.0,-325369456.08,-1655241142.65,-127884693.27
Net Business Purchase And Sale,,,-21550581.8,62845000.0
Sale Of Business,,,,62845000.0
Purchase Of Business,,,-21550581.8,
Net PPE Purchase And Sale,-800862057.46,-1151036411.04,-1226203685.37,-561051713.42
Sale Of PPE,5898064.51,640430.0,331800.0,247875.0
Purchase Of PPE,-806760121.97,-1151676841.04,-1226535485.37,-561299588.42
Capital Expenditure Reported,,,,
Operating Cash Flow,616482488.16,-1071445866.82,794896055.59,1043332001.58
Change In Working Capital,420080946.52,-1519214993.77,-42723360.56,101603616.66
Change In Other Current Assets,-21656495.64,-11666556.98,-8664836.04,-14887252.5
Change In Payable,1110637926.06,144910227.0,1031797482.18,716843903.14
Change In Inventory,-88902554.77,29198355.03,-548577297.84,-96434654.73
Change In Receivables,-579997929.13,-1681657018.82,-517278708.86,-503918379.25
Other Non Cash Items,211588238.66,219105435.38,198671548.73,227142798.28
Deferred Tax,,,,
Depreciation And Amortization,285919626.6,246269812.54,242899937.19,217157960.22
Amortization Cash Flow,52188014.02,39220373.84,34907510.86,32817193.32
Depreciation,233731612.58,207049438.7,207992426.33,184340766.9
Gain Loss On Investment Securities,254662.93,-85024440.66,-9443250.76,-8612077.77
Gain Loss On Sale Of PPE,426976.42,1233383.3,-65166.21,1884210.06
Net Income From Continuing Operations,-368873347.09,48745881.51,353387229.08,405084585.88
Cash Flowsfromusedin Operating Activities Direct,616482488.16,-1071445866.82,794896055.59,1043332001.58
Taxes Refund Paid Direct,71581849.06,-129682044.49,31381182.07,-131584328.65
Classesof Cash Payments,-16862546331.78,-14704357844.15,-12894622904.79,-9221118298.79
Other Cash Paymentsfrom Operating Activities,-496414772.6,-299182555.02,-269794570.28,-366318394.19
Paymentson Behalfof Employees,-363516073.0,-269730925.11,-253971671.45,-228653271.3
Paymentsto Suppliersfor Goodsand Services,-16002615486.18,-14135444364.02,-12370856663.06,-8626146633.3
Classesof Cash Receiptsfrom Operating Activities,17407446970.88,13762594021.82,13658137778.31,10396034629.02
Other Cash Receiptsfrom Operating Activities,521356629.99,507638072.49,279891401.86,216181302.1
Receiptsfrom Customers,16886090340.89,13254955949.33,13378246376.45,10179853326.92
