,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-70548745.505564,-254050988.100438,-184357855.069584,-96567460.306554
Tax Rate For Calcs,0.019436,0.105741,0.122866,0.139222
Normalized EBITDA,5234151710.11,14530295467.19,10717408410.31,5808169205.52
Total Unusual Items,-3629724648.79,-2402567750.46,-1500477162.6,-693622677.91
Total Unusual Items Excluding Goodwill,-3629724648.79,-2402567750.46,-1500477162.6,-693622677.91
Net Income From Continuing Operation Net Minority Interest,-4655943814.17,7039490537.23,5533792625.25,2038628714.36
Reconciled Depreciation,6107612523.1,3645192913.27,2547793859.12,2206671226.44
Reconciled Cost Of Revenue,66979216270.41,67163948649.19,62204704732.46,35259765526.0
EBITDA,1604427061.32,12127727716.73,9216931247.71,5114546527.61
EBIT,-4503185461.78,8482534803.46,6669137388.59,2907875301.17
Net Interest Income,-254381658.79,-158799060.19,-98085842.15,-390238375.21
Interest Expense,692750020.77,439715954.55,352590477.81,481975216.66
Interest Income,570251855.75,364837863.67,354594020.03,169247397.39
Normalized Income,-1096767910.885564,9188007299.589561,6849911932.780416,2635683931.963446
Net Income From Continuing And Discontinued Operation,-4655943814.17,7039490537.23,5533792625.25,2038628714.36
Total Expenses,70903712839.04,71328760284.07,65868711531.34,37619764313.21
Rent Expense Supplemental,180221786.63,206099632.93,178468664.82,133782223.17
Total Operating Income As Reported,-4971611419.14,8114212977.47,6466808057.41,2600176887.1
Diluted Average Shares,3278833672.0,3352138351.0,3255172132.0,3136351868.0
Basic Average Shares,3278833672.0,3289481559.0,3236136038.0,3102261087.0
Diluted EPS,-1.42,2.1,1.7,0.65
Basic EPS,-1.42,2.14,1.71,0.657143
Net Income Common Stockholders,-4655943814.17,7039490537.23,5533792625.25,2038628714.36
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-4655943814.17,7039490537.23,5533792625.25,2038628714.36
Minority Interests,439001437.58,-152869016.5,-6664472.94,-49532974.94
Net Income Including Noncontrolling Interests,-5094945251.75,7192359553.73,5540457098.19,2088161689.3
Net Income Continuous Operations,-5094945251.75,7192359553.73,5540457098.19,2088161689.3
Tax Provision,-100990230.8,850459295.18,776089812.59,337738395.21
Pretax Income,-5195935482.55,8042818848.91,6316546910.78,2425900084.51
Other Non Operating Income Expenses,-593520690.57,-137962609.18,-239044071.94,-174276802.59
Special Income Charges,-3380968077.78,-2528208456.3,-1301578097.69,-717333594.5
Other Special Charges,52235589.97,109697286.56,157522406.96,91846454.95
Write Off,174353188.35,112330432.8,35226746.25,19493035.38
Impairment Of Capital Assets,3154379299.46,2306180736.94,1108828944.48,605994104.17
Net Non Operating Interest Income Expense,-254381658.79,-158799060.19,-98085842.15,-390238375.21
Total Other Finance Cost,131883493.77,83920969.31,100089384.37,77510555.94
Interest Expense Non Operating,692750020.77,439715954.55,352590477.81,481975216.66
Interest Income Non Operating,570251855.75,364837863.67,354594020.03,169247397.39
Operating Income,-783015809.31,10227416952.91,7120689043.84,3681989314.69
Operating Expense,3924496568.63,4164811634.88,3664006798.88,2359998787.21
Other Operating Expenses,551919091.98,171801379.81,319223749.42,206168428.96
Depreciation And Amortization In Income Statement,227538024.48,185345343.28,190346607.4,169334740.95
Depreciation Income Statement,227538024.48,185345343.28,190346607.4,169334740.95
Research And Development,986673572.66,1142079441.86,1006731118.21,574370490.71
Selling General And Administration,1145605865.86,1460067819.73,1163701005.43,687286199.14
Selling And Marketing Expense,491969097.68,761791477.59,646745039.18,379164925.63
General And Administrative Expense,653636768.18,698276342.14,516955966.25,308121273.51
Rent And Landing Fees,180221786.63,206099632.93,178468664.82,133782223.17
Gross Profit,3141480759.32,14392228587.79,10784695842.72,6041988101.9
Cost Of Revenue,66979216270.41,67163948649.19,62204704732.46,35259765526.0
Total Revenue,70120697029.73,81556177236.98,72989400575.18,41301753627.9
Operating Revenue,70120697029.73,81556177236.98,72989400575.18,41301753627.9
