,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,3309678734.0,3316259833.0,3298883050.0,3134808527.0
Share Issued,3309678734.0,3316259833.0,3298883050.0,3134808527.0
Net Debt,6274528012.12,,,
Total Debt,34956535480.7,12792782118.85,6196247243.44,10901340001.79
Tangible Book Value,25733301976.51,32853399470.42,26145245685.38,15446851476.53
Invested Capital,59259517822.71,45931366252.97,31098435506.51,25350415899.71
Working Capital,4962963520.06,-1134042186.73,3102330438.48,-1021802836.79
Net Tangible Assets,25733301976.51,32853399470.42,26145245685.38,15446851476.53
Capital Lease Obligations,1827807017.16,1153292043.48,727474886.18,754037641.64
Common Stock Equity,27896247512.33,35116183344.37,27534705794.95,16494261123.66
Total Capitalization,50761890907.41,44952775177.89,29311293441.19,17758123939.51
Total Equity Gross Minority Interest,28529135218.94,38004130983.94,30193670627.99,16717515964.89
Minority Interest,632887706.61,2887947639.57,2658964833.04,223254841.23
Stockholders Equity,27896247512.33,35116183344.37,27534705794.95,16494261123.66
Other Equity Interest,515349487.57,515408280.06,,
Treasury Stock,489990021.55,396088524.11,154494371.8,59717644.0
Retained Earnings,10572009657.74,17072121825.73,10795828997.51,5581219747.2
Additional Paid In Capital,12942262386.07,13293660574.37,13645660891.9,8887062408.11
Capital Stock,3309678734.0,3316259833.0,2356345036.0,1599371806.0
Common Stock,3309678734.0,3316259833.0,2356345036.0,1599371806.0
Preferred Stock,,0.0,0.0,0.0
Total Liabilities Net Minority Interest,84428877089.79,68585335089.58,42242165193.86,40249931432.12
Total Non Current Liabilities Net Minority Interest,34453224638.87,18319253154.11,7187898609.36,7598928616.44
Other Non Current Liabilities,1894384006.11,1602849605.7,1414013988.57,2677288871.98
Preferred Securities Outside Stock Equity,,0.0,0.0,0.0
Tradeand Other Payables Non Current,6404265944.85,3995002982.9,2143100955.31,1851932278.68
Non Current Deferred Revenue,1254670681.65,1006703824.2,716089717.41,640357151.13
Non Current Deferred Taxes Liabilities,206453594.02,724812864.31,410631415.65,411449857.16
Long Term Debt And Capital Lease Obligation,24693450412.24,10989883877.0,2504062532.42,2017900457.49
Long Term Capital Lease Obligation,1827807017.16,1153292043.48,727474886.18,754037641.64
Long Term Debt,22865643395.08,9836591833.52,1776587646.24,1263862815.85
