,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,439073220.0,439343220.0,439391220.0,439534220.0
Share Issued,439073220.0,439343220.0,439391220.0,439534220.0
Total Debt,465242570.13,301587103.53,267119608.62,87139840.53
Tangible Book Value,1552117217.05,1486441335.27,1438559412.56,1293884186.47
Invested Capital,2141931805.66,1838451190.9,1760318043.53,1433059767.02
Working Capital,999302880.87,959299279.5,888360483.71,891267697.53
Net Tangible Assets,1552117217.05,1486441335.27,1438559412.56,1293884186.47
Capital Lease Obligations,13011107.34,12091966.22,12030952.97,1357491.75
Common Stock Equity,1716016708.83,1561209720.34,1512144404.64,1348304071.45
Total Capitalization,1870816708.88,1736539579.79,1598213154.64,1348304071.45
Total Equity Gross Minority Interest,1717455982.07,1564360089.79,1516345186.38,1353289515.98
Minority Interest,1439273.24,3150369.45,4200781.74,4985444.53
Stockholders Equity,1716016708.83,1561209720.34,1512144404.64,1348304071.45
Treasury Stock,30003879.33,5819884.75,6073392.0,12368520.0
Retained Earnings,972414286.65,799702236.08,752510497.8,594962907.01
Additional Paid In Capital,251936097.26,252654297.26,247739687.43,241190371.43
Capital Stock,439073220.0,439343220.0,439391220.0,439534220.0
Common Stock,439073220.0,439343220.0,439391220.0,439534220.0
Total Liabilities Net Minority Interest,1088336201.65,751555675.71,558928494.45,367551096.38
Total Non Current Liabilities Net Minority Interest,279379260.19,301744425.1,206654179.53,93736196.21
Other Non Current Liabilities,43973963.24,40364111.24,42629355.39,21756878.76
Non Current Deferred Revenue,66447517.48,71700465.76,63031956.72,63072165.68
Non Current Deferred Taxes Liabilities,1146672.08,2258022.43,2893164.45,7549660.02
Long Term Debt And Capital Lease Obligation,167811107.39,187421825.67,98099702.97,1357491.75
Long Term Capital Lease Obligation,13011107.34,12091966.22,12030952.97,1357491.75
Long Term Debt,154800000.05,175329859.45,86068750.0,
Current Liabilities,808956941.46,449811250.61,352274314.92,273814900.17
Other Current Liabilities,4901740.01,6358764.55,5493356.16,6754234.0
Current Debt And Capital Lease Obligation,297431462.74,114165277.86,169019905.65,85782348.78
Current Debt,271115096.78,101911611.11,162104888.89,84755695.57
Payables,451511188.09,266721228.1,163403921.2,132623819.73
Other Payable,44714172.85,32351714.53,66674705.31,43352223.28
Total Tax Payable,19342873.35,7988713.38,25483200.27,16114739.11
Accounts Payable,387454141.89,226380800.19,71246015.62,73156857.34
Total Assets,2805792183.72,2315915765.5,2075273680.83,1720840612.36
Total Non Current Assets,997532361.39,906805235.39,834638882.2,555758014.66
Other Non Current Assets,4899760.04,4743739.3,9524373.0,26558156.64
Non Current Deferred Assets,8235027.19,6697865.73,4397168.84,382518.64
Non Current Deferred Taxes Assets,31745409.72,23237765.59,22780730.24,24127097.33
Investmentin Financial Assets,57828995.27,40263278.68,60815735.32,78523921.24
Available For Sale Securities,57828995.27,40263278.68,60815735.32,78523921.24
Long Term Equity Investment,615879.42,4053180.02,4849232.74,57232.04
Investment Properties,38990649.58,40290432.7,41598627.44,43011845.2
Goodwill And Other Intangible Assets,163899491.78,74768385.07,73584992.08,54419884.98
Other Intangible Assets,74183298.87,73531345.69,72347952.7,53182845.6
Goodwill,89716192.91,1237039.38,1237039.38,1237039.38
Net PPE,691317148.39,712750588.3,617088022.54,328677358.59
Accumulated Depreciation,-466607623.68,-413437722.83,-400095905.95,-386153667.58
Gross PPE,1157924772.07,1126188311.13,1017183928.49,714831026.17
Construction In Progress,36490378.7,106481573.58,324412527.95,45984486.78
Other Properties,89675523.66,73031281.42,32341081.56,18791315.97
Machinery Furniture Equipment,519366593.24,444272719.13,309412670.9,301600867.1
Buildings And Improvements,,,,
Properties,512392276.47,502402737.0,351017648.08,348454356.32
Current Assets,1808259822.33,1409110530.11,1240634798.63,1165082597.7
Other Current Assets,47174080.27,37745816.07,14006454.1,19334021.61
Prepaid Assets,12069147.45,17573662.73,9058278.02,32414605.64
Inventory,518264383.67,357659269.29,335949637.49,479191552.93
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,18569491.57,7084537.13,5929761.76,12240076.71
Finished Goods,322149973.28,204450213.17,208773769.64,338705291.09
Work In Process,69232736.62,65603676.98,48612930.46,47616897.35
Raw Materials,108312182.2,80520842.01,72633175.63,80629287.78
Other Receivables,144806430.08,117485921.68,146934148.32,121677636.94
Accounts Receivable,658773009.38,393359344.88,385491385.26,314519621.25
Allowance For Doubtful Accounts Receivable,-72469612.3,-45257577.29,-41341430.53,-40425251.6
Gross Accounts Receivable,731242621.68,438616922.17,426832815.79,354944872.85
Cash Cash Equivalents And Short Term Investments,427172771.48,485286515.46,349194895.44,197945159.33
Other Short Term Investments,,,20234000.0,10000000.0
Cash And Cash Equivalents,427172771.48,485286515.46,328960895.44,187945159.33
Cash Equivalents,65943765.96,10526588.96,253661.42,3152645.87
Cash Financial,361229005.52,474759926.5,328707234.02,184792513.46
