,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,993609682.0,996463000.0,996985000.0,988302944.0
Share Issued,993609682.0,996463000.0,996985000.0,988302944.0
Total Debt,268580233.25,319555289.72,250347203.11,268571466.29
Tangible Book Value,5892379452.48,6008817575.67,5899479459.64,5849120788.65
Invested Capital,8279548846.83,8287441670.29,8070923241.3,7911999378.56
Working Capital,3953096736.72,4013031706.23,4030023819.71,3973656043.88
Net Tangible Assets,5892379452.48,6008817575.67,5899479459.64,5849120788.65
Capital Lease Obligations,21389322.38,301009.99,15851162.01,36543620.81
Common Stock Equity,8038266751.1,8022094742.51,7882353461.22,7709470527.47
Total Capitalization,8038266751.1,8022094742.51,8050904556.37,7911999378.56
Total Equity Gross Minority Interest,8222068476.05,8202298153.42,8058713801.72,7886031016.2
Minority Interest,183801724.95,180203410.91,176360340.5,176560488.73
Stockholders Equity,8038266751.1,8022094742.51,7882353461.22,7709470527.47
Treasury Stock,138990920.17,175513390.57,216663067.11,
Retained Earnings,1297506930.73,1275071976.64,1208914200.9,995664960.98
Additional Paid In Capital,5642102614.18,5675771766.58,5681931366.58,5579483105.78
Capital Stock,993609682.0,996463000.0,996985000.0,988302944.0
Common Stock,993609682.0,996463000.0,996985000.0,988302944.0
Total Liabilities Net Minority Interest,2729959048.26,2436239250.47,1795860752.5,1625869432.03
Total Non Current Liabilities Net Minority Interest,132389013.49,144385360.56,338384000.71,376110979.56
Non Current Deferred Revenue,30937983.33,34603106.3,34027563.22,33383247.48
Non Current Deferred Taxes Liabilities,80061707.78,109481244.27,119954180.33,103655260.18
Long Term Debt And Capital Lease Obligation,21389322.38,301009.99,184402257.16,239072471.9
Long Term Capital Lease Obligation,21389322.38,301009.99,15851162.01,36543620.81
Long Term Debt,,0.0,168551095.15,202528851.09
Current Liabilities,2597570034.77,2291853889.91,1457476751.79,1249758452.47
Other Current Liabilities,75156834.41,939538.16,620197.76,2394920.64
Current Debt And Capital Lease Obligation,247190910.87,319254279.73,65944945.95,29498994.39
Current Debt,241282095.73,265346927.78,20018684.93,
Payables,2240759599.13,1944916150.75,1381133573.32,1207370816.13
Other Payable,106634280.03,173484276.43,232731904.33,80757832.18
Dividends Payable,4471100.0,4471100.0,4471100.0,2000000.0
Total Tax Payable,188055032.15,107462734.51,145456371.74,107361185.55
Accounts Payable,1941599186.95,1659498039.81,998474197.25,1017251798.4
Total Assets,10952027524.31,10638537403.89,9854574554.22,9511900448.23
Total Non Current Assets,4401360752.82,4333651807.75,4367073982.72,4288485951.88
Other Non Current Assets,3287996.76,5277243.05,12574639.16,3964950.69
Non Current Deferred Assets,18153403.09,20210907.58,6026641.02,5209093.9
Non Current Deferred Taxes Assets,35207729.72,56665603.78,61405362.81,42878513.98
Long Term Equity Investment,,,,8078320.99
Investment Properties,179775296.55,319878418.82,328682092.72,359025456.63
Goodwill And Other Intangible Assets,2145887298.62,2013277166.84,1982874001.58,1860349738.82
Other Intangible Assets,1719801138.01,1525023434.4,1445095926.58,1296606235.97
Goodwill,426086160.61,488253732.44,537778075.0,563743502.85
Net PPE,2019049028.08,1918342467.68,1975511245.43,2008979876.87
Accumulated Depreciation,-1284823146.3,-1072773624.13,-927665755.59,-792988933.9
Gross PPE,3303872174.38,2991116091.81,2903177001.02,2801968810.77
Construction In Progress,84334253.06,21523251.9,152804392.35,293988995.44
Other Properties,70255715.7,57921792.26,72815455.6,84088888.6
Machinery Furniture Equipment,1893003453.0,1757473976.08,1667010491.98,1510370807.23
Buildings And Improvements,,,,
Properties,1256278752.62,1154197071.57,1010546661.09,913520119.5
Current Assets,6550666771.49,6304885596.14,5487500571.5,5223414496.35
Other Current Assets,14737947.31,9313583.18,14910131.13,149482276.55
Prepaid Assets,156504981.37,127274499.19,113779144.57,116269599.17
Inventory,1044145896.34,995224956.46,792261020.46,743845050.72
Inventories Adjustments Allowances,0.0,0.0,0.0,0.0
Other Inventories,4841996.09,7031992.92,5694939.41,16428625.96
Finished Goods,313162613.18,280332631.08,281771797.69,158002051.4
Work In Process,348331872.18,303937931.05,58776290.3,104314086.77
Raw Materials,377809414.89,403922401.41,446017993.06,465100286.59
Other Receivables,703764188.11,802411856.54,821495634.66,564090101.78
Accounts Receivable,2821099792.03,2417204399.05,1891682487.65,1901783029.8
Allowance For Doubtful Accounts Receivable,-59393679.45,-42934953.54,-39335841.49,-48521678.39
Gross Accounts Receivable,2880493471.48,2460139352.59,1931018329.14,1950304708.19
Cash Cash Equivalents And Short Term Investments,1810413966.33,1953456301.72,1853372153.03,1747944438.33
Other Short Term Investments,,,373702136.99,
Cash And Cash Equivalents,1810413966.33,1953456301.72,1479670016.04,1747944438.33
Cash Equivalents,2075702.13,3499462.13,5017102.65,28374511.13
Cash Financial,1808338264.2,1949956839.59,1474652913.39,1719569927.2
