,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Tax Effect Of Unusual Items,-301869.457198,-11329544.6675,-5496524.935,-1633539.436114
Tax Rate For Calcs,0.021268,0.25,0.25,0.026139
Normalized EBITDA,491375526.74,418934866.78,206177011.11,-27855284.22
Total Unusual Items,-14193816.48,-45318178.67,-21986099.74,-62493286.34
Total Unusual Items Excluding Goodwill,-14193816.48,-45318178.67,-21986099.74,-62493286.34
Net Income From Continuing Operation Net Minority Interest,382673238.64,290023860.42,101940775.89,-146598564.81
Reconciled Depreciation,69788239.89,77665763.8,80388436.94,73267237.9
Reconciled Cost Of Revenue,1357841969.89,1783651632.89,999954424.04,847577189.88
EBITDA,477181710.26,373616688.11,184190911.37,-90348570.56
EBIT,407393470.37,295950924.31,103802474.43,-163615808.46
Net Interest Income,2386141.53,10363687.11,4833488.18,1652277.06
Interest Expense,10446503.99,8800837.5,8269761.96,8139408.54
Interest Income,15539260.84,20848930.09,14113597.63,10081158.81
Normalized Income,396565185.662802,324012494.4225,118430350.695,-85738817.906114
Net Income From Continuing And Discontinued Operation,382673238.64,290023860.42,101940775.89,-146598564.81
Total Expenses,2074753619.71,2474438554.79,1581620700.45,1476683114.49
Rent Expense Supplemental,24268619.17,20075830.16,19824706.43,11325083.95
Total Operating Income As Reported,397667528.93,287841349.89,98447389.81,-170064315.82
Diluted Average Shares,180506245.0,174713169.0,172780976.0,172468900.0
Basic Average Shares,177987553.0,174713169.0,172780976.0,172468900.0
Diluted EPS,2.12,1.66,0.59,-0.85
Basic EPS,2.15,1.66,0.59,-0.85
Net Income Common Stockholders,382673238.64,290023860.42,101940775.89,-146598564.81
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,382673238.64,290023860.42,101940775.89,-146598564.81
Minority Interests,-5831589.19,-3709697.26,3717202.14,20667067.2
Net Income Including Noncontrolling Interests,388504827.83,293733557.68,98223573.75,-167265632.01
Net Income Continuous Operations,388504827.83,293733557.68,98223573.75,-167265632.01
Tax Provision,8442138.55,-6583470.87,-2690861.28,-4489584.99
Pretax Income,396946966.38,287150086.81,95532712.47,-171755217.0
Other Non Operating Income Expenses,-720562.55,-691263.08,5724085.97,-10329664.49
Special Income Charges,-14568194.8,-45324662.52,-21986099.74,-62475506.24
Other Special Charges,-262335.95,-2580.03,-183433.37,134750.88
Write Off,8452385.79,19268999.91,16523751.27,24998226.82
Impairment Of Capital Assets,6378144.96,26058242.64,5645781.84,37342528.54
Net Non Operating Interest Income Expense,2386141.53,10363687.11,4833488.18,1652277.06
Total Other Finance Cost,2706615.32,1684405.48,1010347.49,289473.21
Interest Expense Non Operating,10446503.99,8800837.5,8269761.96,8139408.54
Interest Income Non Operating,15539260.84,20848930.09,14113597.63,10081158.81
Operating Income,402174782.63,303016347.15,117630599.98,-92888899.43
Operating Expense,716911649.82,690786921.9,581666276.41,629105924.61
Other Operating Expenses,15124918.88,14406673.79,-16928079.14,10557820.31
Depreciation And Amortization In Income Statement,23212707.91,18682715.24,23025508.92,37987939.31
Depreciation Income Statement,23212707.91,18682715.24,23025508.92,37987939.31
Research And Development,285805853.11,283710037.8,246395211.74,281769106.61
Selling General And Administration,220886943.48,195295017.9,179718782.71,127483514.14
Selling And Marketing Expense,64818127.24,72896366.31,93020111.67,92618219.54
General And Administrative Expense,156068816.24,122398651.59,86698671.04,34865294.6
Rent And Landing Fees,24268619.17,20075830.16,19824706.43,11325083.95
Gross Profit,1119086432.45,993803269.05,699296876.39,536217025.18
Cost Of Revenue,1357841969.89,1783651632.89,999954424.04,847577189.88
Total Revenue,2476928402.34,2777454901.94,1699251300.43,1383794215.06
Operating Revenue,2476928402.34,2777454901.94,1699251300.43,1383794215.06
