,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-12292331.488161,-65006302.846675,-237408803.379898,-285553545.332987
Tax Rate For Calcs,0.041607,0.084226,0.124476,0.143907
Normalized EBITDA,-265734364.26,-34823615.6,-320839074.81,302585463.79
Total Unusual Items,-295438383.73,-771804430.04,-1907264398.73,-1984286787.73
Total Unusual Items Excluding Goodwill,-295438383.73,-771804430.04,-1907264398.73,-1984286787.73
Net Income From Continuing Operation Net Minority Interest,-742299335.08,-970531591.08,-2187686979.36,-1652300923.15
Reconciled Depreciation,19122016.4,23980250.27,23954644.63,24797207.56
Reconciled Cost Of Revenue,2001438950.85,3820370993.02,3444919043.29,4071688535.2
EBITDA,-561172747.99,-806628045.64,-2228103473.54,-1681701323.94
EBIT,-580294764.39,-830608295.91,-2252058118.17,-1706498531.5
Net Interest Income,-192079789.26,-238401669.11,-248175874.81,-216820962.35
Interest Expense,195719121.33,237416132.72,254648185.56,228845938.12
Interest Income,5160594.42,9789576.86,18942550.68,18660536.2
Normalized Income,-459153282.838161,-263733463.886675,-517831384.009898,46432319.247013
Net Income From Continuing And Discontinued Operation,-742299335.08,-970531591.08,-2187686979.36,-1652300923.15
Total Expenses,2280345754.7,4120811267.09,3743171774.61,4409111928.33
Rent Expense Supplemental,6932811.0,6015022.03,9962198.37,10950307.45
Total Operating Income As Reported,-690517656.0,-1044060491.5,-2494543470.92,-1965711036.36
Diluted Average Shares,1514896602.0,1516455611.0,1519227069.0,1376917436.0
Basic Average Shares,1514896602.0,1516455611.0,1488222435.0,1332500744.0
Diluted EPS,-0.49,-0.64,-1.47,-1.24
Basic EPS,-0.49,-0.64,-1.47,-1.24
Net Income Common Stockholders,-742299335.08,-970531591.08,-2187686979.36,-1652300923.15
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-742299335.08,-970531591.08,-2187686979.36,-1652300923.15
Minority Interests,1426870.88,7536992.84,6994340.11,4533162.71
Net Income Including Noncontrolling Interests,-743726205.96,-978068583.92,-2194681319.47,-1656834085.86
Net Income Continuous Operations,-743726205.96,-978068583.92,-2194681319.47,-1656834085.86
Tax Provision,-32287679.76,-89955844.71,-312024984.26,-278510383.76
Pretax Income,-776013885.72,-1068024428.63,-2506706303.73,-1935344469.62
Other Non Operating Income Expenses,-120766690.05,-36381048.25,-12850702.49,12923756.06
Special Income Charges,-295438383.73,-771804430.04,-1907264398.73,-1984286787.73
Other Special Charges,-497846.38,-1714245.24,-396879.99,-51027.43
Write Off,346055878.58,677236927.56,1424434149.2,1491761384.45
Impairment Of Capital Assets,-50119648.47,96281747.72,483227129.52,492576430.71
Net Non Operating Interest Income Expense,-192079789.26,-238401669.11,-248175874.81,-216820962.35
Total Other Finance Cost,1521262.35,10775113.25,12470239.93,6635560.43
Interest Expense Non Operating,195719121.33,237416132.72,254648185.56,228845938.12
Interest Income Non Operating,5160594.42,9789576.86,18942550.68,18660536.2
Operating Income,-168524765.3,-10025205.15,-16067027.07,260334392.83
Operating Expense,278906803.85,300440274.07,298252731.32,337423393.13
Other Operating Expenses,8481417.91,7499669.51,8977275.92,14641480.51
Depreciation And Amortization In Income Statement,6953135.29,11140569.22,11761818.22,11944352.41
Depreciation Income Statement,6953135.29,11140569.22,11761818.22,11944352.41
Research And Development,57207084.16,120507936.25,119118644.85,146058768.13
Selling General And Administration,78072880.07,68871080.73,45136196.93,46380987.78
Selling And Marketing Expense,2079384.03,2409902.04,5056601.21,8796789.92
General And Administrative Expense,75993496.04,66461178.69,40079595.72,37584197.86
Rent And Landing Fees,6932811.0,6015022.03,9962198.37,10950307.45
Gross Profit,110382038.55,290415068.92,282185704.25,597757785.96
Cost Of Revenue,2001438950.85,3820370993.02,3444919043.29,4071688535.2
Total Revenue,2111820989.4,4110786061.94,3727104747.54,4669446321.16
Operating Revenue,2111820989.4,4110786061.94,3727104747.54,4669446321.16
